,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
390,4,7:59.0,,Shooting foul by A. Afflalo (drawn by T. Rozier),82,102
391,4,7:59.0,,T. Rozier makes free throw 1 of 2,82,103
392,4,7:59.0,,T. Rozier makes free throw 2 of 2,82,104
393,4,7:49.0,M. Speights makes 3-pt jump shot from 27 ft (assist by S. Mack),,85,104
394,4,7:30.0,,M. Smart misses 3-pt jump shot from 27 ft,85,104
395,4,7:30.0,Defensive rebound by B. Biyombo,,85,104
396,4,7:14.0,M. Speights makes 3-pt jump shot from 24 ft (assist by S. Mack),,88,104
397,4,6:57.0,,G. Yabusele misses 3-pt jump shot from 25 ft,88,104
398,4,6:55.0,,Offensive rebound by A. Baynes,88,104
399,4,6:51.0,,T. Rozier makes 3-pt jump shot from 22 ft (assist by M. Smart),88,107
400,4,6:48.0,Orlando full timeout,,88,107
401,4,6:48.0,,S. Ojeleye enters the game for G. Yabusele,88,107
402,4,6:34.0,S. Mack misses 2-pt jump shot from 10 ft,,88,107
403,4,6:31.0,,Defensive rebound by S. Ojeleye,88,107
404,4,6:22.0,,M. Morris misses 3-pt jump shot from 26 ft,88,107
405,4,6:22.0,,Offensive rebound by S. Ojeleye,88,107
406,4,6:22.0,,Shooting foul by B. Biyombo (drawn by S. Ojeleye),88,107
407,4,6:22.0,,S. Ojeleye makes free throw 1 of 2,88,108
408,4,6:22.0,,S. Ojeleye misses free throw 2 of 2,88,108
409,4,6:19.0,Defensive rebound by M. Speights,,88,108
410,4,6:06.0,M. Hezonja makes 2-pt layup from 1 ft (assist by S. Mack),,90,108
411,4,5:40.0,,Turnover by S. Ojeleye (bad pass),90,108
412,4,5:29.0,B. Biyombo misses 2-pt dunk at rim,,90,108
413,4,5:25.0,,Defensive rebound by A. Baynes,90,108
414,4,5:19.0,,M. Smart misses 3-pt jump shot from 26 ft,90,108
415,4,5:18.0,Defensive rebound by M. Hezonja,,90,108
416,4,5:18.0,Personal foul by A. Baynes (drawn by M. Hezonja),,90,108
417,4,5:02.0,A. Afflalo makes 2-pt jump shot from 9 ft (assist by M. Speights),,92,108
418,4,4:42.0,,M. Morris misses 2-pt jump shot from 14 ft,92,108
419,4,4:39.0,Defensive rebound by A. Afflalo,,92,108
420,4,4:35.0,Turnover by M. Speights (out of bounds lost ball),,92,108
421,4,4:11.0,,M. Morris misses 2-pt layup from 2 ft,92,108
422,4,4:09.0,Defensive rebound by M. Speights,,92,108
423,4,4:02.0,B. Biyombo misses 2-pt layup from 1 ft (block by M. Smart),,92,108
424,4,4:02.0,B. Biyombo misses 2-pt jump shot from 1 ft (block by M. Smart),,92,108
425,4,4:02.0,Offensive rebound by B. Biyombo,,92,108
426,4,3:57.0,Offensive rebound by B. Biyombo,,92,108
427,4,3:55.0,B. Biyombo makes 2-pt layup at rim,,94,108
428,4,3:35.0,,A. Baynes makes 2-pt hook shot from 7 ft,94,110
429,4,3:09.0,M. Speights misses 3-pt jump shot from 25 ft,,94,110
430,4,3:09.0,,Defensive rebound by Team,94,110
431,4,3:09.0,,A. Nader enters the game for M. Smart,94,110
432,4,2:51.0,,M. Morris misses 2-pt jump shot from 22 ft,94,110
433,4,2:48.0,Defensive rebound by A. Afflalo,,94,110
434,4,2:39.0,A. Afflalo misses 2-pt jump shot from 8 ft (block by A. Nader),,94,110
435,4,2:36.0,,Defensive rebound by M. Morris,94,110
436,4,2:28.0,,S. Ojeleye misses 3-pt jump shot from 27 ft,94,110
437,4,2:24.0,,Offensive rebound by A. Baynes,94,110
438,4,2:24.0,,A. Baynes makes 2-pt jump shot from 2 ft,94,112
439,4,2:12.0,S. Mack makes 2-pt layup from 1 ft,,96,112
440,4,2:00.0,,T. Rozier makes 2-pt jump shot from 15 ft,96,114
441,4,1:57.0,Personal take foul by T. Rozier (drawn by S. Mack),,96,114
442,4,1:57.0,,G. Yabusele enters the game for M. Morris,96,114
443,4,1:39.0,M. Hezonja misses 3-pt jump shot from 24 ft,,96,114
444,4,1:35.0,,Defensive rebound by T. Rozier,96,114
445,4,1:29.0,Technical foul by M. Speights,,96,114
446,4,1:29.0,,A. Baynes misses free throw 2 of 2,96,114
447,4,1:29.0,,Offensive rebound by Team,96,114
448,4,1:29.0,,A. Baynes makes free throw 1 of 2,96,115
449,4,1:17.0,,A. Nader makes 3-pt jump shot from 27 ft (assist by A. Baynes),96,118
450,4,1:02.0,B. Biyombo makes 2-pt layup at rim (assist by M. Hezonja),,98,118
451,4,0:44.0,,Turnover by G. Yabusele (bad pass; steal by S. Mack),98,118
452,4,0:39.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by S. Mack),,101,118
453,4,0:15.0,,Turnover by Team (shot clock),101,118
454,4,0:10.0,S. Mack makes 2-pt jump shot from 12 ft,,103,118
