,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
380,4,6:24.0,,E. Bledsoe misses 2-pt layup from 7 ft,72,78
381,4,6:24.0,,Offensive rebound by T. Zeller,72,78
382,4,6:24.0,,T. Zeller misses 2-pt layup at rim,72,78
383,4,6:24.0,,Offensive rebound by Team,72,78
384,4,6:24.0,,J. Parker enters the game for S. Brown,72,78
385,4,6:17.0,,Personal foul by E. İlyasova (drawn by J. Parker),72,78
386,4,6:17.0,,J. Parker makes free throw 1 of 2,72,79
387,4,6:17.0,,J. Parker misses free throw 2 of 2,72,79
388,4,6:17.0,Defensive rebound by Team,,72,79
389,4,5:59.0,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Bazemore),,74,79
390,4,5:45.0,,Personal foul by K. Bazemore (drawn by K. Middleton),74,79
391,4,5:38.0,,Turnover by E. Bledsoe (bad pass; steal by D. Dedmon),74,79
392,4,5:32.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by I. Taylor),,77,79
393,4,5:04.0,,T. Zeller makes 2-pt layup at rim (assist by E. Bledsoe),77,81
394,4,4:43.0,K. Bazemore misses 2-pt jump shot from 12 ft,,77,81
395,4,4:43.0,Offensive rebound by D. Schröder,,77,81
396,4,4:36.0,E. İlyasova makes 3-pt jump shot from 22 ft (assist by D. Schröder),,80,81
397,4,4:23.0,,K. Middleton makes 2-pt jump shot from 16 ft,80,83
398,4,4:04.0,Shooting foul by K. Middleton (drawn by K. Bazemore),,80,83
399,4,4:04.0,Technical foul by K. Bazemore,,80,83
400,4,4:04.0,,K. Middleton makes technical free throw,80,84
401,4,4:04.0,K. Bazemore makes free throw 1 of 2,,81,84
402,4,4:04.0,,G. Antetokounmpo enters the game for T. Zeller,81,84
403,4,4:04.0,,T. Maker enters the game for J. Parker,81,84
404,4,4:04.0,K. Bazemore misses free throw 2 of 2,,81,84
405,4,4:01.0,,Defensive rebound by T. Maker,81,84
406,4,3:59.0,,Personal foul by D. Schröder (drawn by E. Bledsoe),81,84
407,4,3:59.0,T. Prince enters the game for I. Taylor,,81,84
408,4,3:50.0,,Turnover by E. Bledsoe (lost ball; steal by T. Prince),81,84
409,4,3:31.0,K. Bazemore makes 3-pt jump shot from 30 ft,,84,84
410,4,3:30.0,,Milwaukee full timeout,84,84
411,4,3:03.0,,G. Antetokounmpo makes 2-pt jump shot from 10 ft,84,86
412,4,2:44.0,E. İlyasova misses 3-pt jump shot from 27 ft,,84,86
413,4,2:42.0,,Defensive rebound by G. Antetokounmpo,84,86
414,4,2:22.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by K. Middleton),84,88
415,4,2:05.0,E. İlyasova misses 3-pt jump shot from 26 ft,,84,88
416,4,2:01.0,,Defensive rebound by K. Middleton,84,88
417,4,2:01.0,,E. Bledsoe makes 2-pt dunk from 1 ft (assist by K. Middleton),84,90
418,4,2:00.0,Atlanta full timeout,,84,90
419,4,1:41.0,K. Bazemore misses 2-pt layup from 8 ft (block by G. Antetokounmpo),,84,90
420,4,1:37.0,,Defensive rebound by T. Snell,84,90
421,4,1:36.0,,T. Maker makes 2-pt dunk from 1 ft (assist by E. Bledsoe),84,92
422,4,1:26.0,Personal block foul by K. Middleton (drawn by T. Prince),,84,92
423,4,1:14.0,D. Dedmon makes 2-pt hook shot from 6 ft (assist by E. İlyasova),,86,92
424,4,1:14.0,Shooting foul by T. Maker (drawn by D. Dedmon),,86,92
425,4,1:14.0,D. Dedmon makes free throw 1 of 1,,87,92
426,4,1:01.0,,Turnover by E. Bledsoe (lost ball; steal by D. Schröder),87,92
427,4,0:59.0,D. Schröder misses 2-pt layup from 9 ft (block by E. Bledsoe),,87,92
428,4,0:58.0,Offensive rebound by D. Schröder,,87,92
429,4,0:54.0,K. Bazemore misses 2-pt layup at rim,,87,92
430,4,0:54.0,,Defensive rebound by Team,87,92
431,4,0:41.0,,K. Middleton makes 2-pt jump shot from 11 ft,87,94
432,4,0:30.0,D. Dedmon makes 3-pt jump shot from 26 ft (assist by D. Schröder),,90,94
433,4,0:21.0,,Personal foul by K. Bazemore (drawn by E. Bledsoe),90,94
434,4,0:21.0,,E. Bledsoe makes free throw 1 of 2,90,95
435,4,0:21.0,,E. Bledsoe makes free throw 2 of 2,90,96
436,4,0:20.0,Turnover by D. Schröder (out of bounds lost ball),,90,96
437,4,0:14.0,,Personal foul by K. Bazemore (drawn by K. Middleton),90,96
438,4,0:14.0,,K. Middleton makes free throw 1 of 2,90,97
439,4,0:14.0,,K. Middleton misses free throw 2 of 2,90,97
440,4,0:13.0,Defensive rebound by D. Dedmon,,90,97
441,4,0:13.0,Atlanta full timeout,,90,97
442,4,0:08.0,D. Schröder makes 2-pt layup from 2 ft,,92,97
