,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
392,4,3:33.0,Turnover by M. Morris (lost ball; steal by O. Porter),,90,85
393,4,3:23.0,,B. Beal makes 2-pt layup from 1 ft (assist by M. Morris),90,87
394,4,3:05.0,Personal foul by M. Morris (drawn by K. Irving),,90,87
395,4,3:05.0,K. Irving makes free throw 1 of 2,,91,87
396,4,3:05.0,K. Irving misses free throw 2 of 2,,91,87
397,4,3:03.0,Offensive rebound by A. Horford,,91,87
398,4,3:02.0,Turnover by A. Horford (lost ball; steal by M. Morris),,91,87
399,4,2:45.0,,M. Morris makes 2-pt layup from 1 ft (assist by B. Beal),91,89
400,4,2:29.0,K. Irving misses 3-pt jump shot from 25 ft,,91,89
401,4,2:26.0,,Defensive rebound by M. Morris,91,89
402,4,2:11.0,,K. Oubre makes 3-pt jump shot from 24 ft (assist by M. Morris),91,92
403,4,1:48.0,Shooting foul by M. Morris (drawn by M. Morris),,91,92
404,4,1:48.0,M. Morris makes free throw 1 of 2,,92,92
405,4,1:48.0,M. Morris makes free throw 2 of 2,,93,92
406,4,1:34.0,,B. Beal misses 3-pt jump shot from 24 ft,93,92
407,4,1:31.0,Defensive rebound by Team,,93,92
408,4,1:18.0,M. Morris misses 2-pt jump shot from 18 ft,,93,92
409,4,1:14.0,,Defensive rebound by B. Beal,93,92
410,4,0:56.0,,O. Porter makes 2-pt jump shot from 17 ft (assist by B. Beal),93,94
411,4,0:55.0,Boston full timeout,,93,94
412,4,0:50.0,K. Irving misses 2-pt jump shot from 13 ft,,93,94
413,4,0:47.0,,Defensive rebound by O. Porter,93,94
414,4,0:27.0,,Shooting foul by T. Rozier (drawn by M. Morris),93,94
415,4,0:27.0,,M. Morris makes free throw 1 of 2,93,95
416,4,0:27.0,,M. Morris makes free throw 2 of 2,93,96
417,4,0:21.0,K. Irving makes 2-pt layup from 1 ft,,95,96
418,4,0:12.0,,Personal take foul by M. Morris (drawn by O. Porter),95,96
419,4,0:12.0,,O. Porter makes free throw 1 of 2,95,97
420,4,0:12.0,A. Baynes enters the game for K. Irving,,95,97
421,4,0:12.0,,O. Porter makes free throw 2 of 2,95,98
422,4,0:12.0,Boston full timeout,,95,98
423,4,0:12.0,K. Irving enters the game for A. Baynes,,95,98
424,4,0:09.0,Shooting foul by M. Morris (drawn by K. Irving),,95,98
425,4,0:09.0,K. Irving makes free throw 1 of 3,,96,98
426,4,0:09.0,K. Irving makes free throw 2 of 3,,97,98
427,4,0:09.0,,M. Gortat enters the game for K. Oubre,97,98
428,4,0:09.0,K. Irving makes free throw 3 of 3,,98,98
429,4,0:09.0,,Washington full timeout,98,98
430,4,0:09.0,,K. Oubre enters the game for M. Gortat,98,98
431,4,0:01.0,,B. Beal misses 2-pt jump shot from 14 ft,98,98
432,4,0:01.0,,Offensive rebound by Team,98,98
433,1OT,4:42.0,,M. Gortat makes 2-pt layup from 1 ft (assist by M. Morris),98,100
434,1OT,4:21.0,K. Irving makes 2-pt jump shot from 20 ft,,100,100
435,1OT,3:59.0,,Turnover by M. Morris (bad pass),100,100
436,1OT,3:45.0,Shooting foul by M. Morris (drawn by K. Irving),,100,100
437,1OT,3:45.0,,T. Satoranský enters the game for M. Morris,100,100
438,1OT,3:45.0,K. Irving makes free throw 1 of 3,,101,100
439,1OT,3:45.0,K. Irving makes free throw 2 of 3,,102,100
440,1OT,3:45.0,D. Theis enters the game for G. Monroe,,102,100
441,1OT,3:45.0,K. Irving makes free throw 3 of 3,,103,100
442,1OT,3:36.0,,M. Gortat makes 2-pt layup from 2 ft (assist by B. Beal),103,102
443,1OT,3:36.0,,Shooting foul by J. Brown (drawn by M. Gortat),103,102
444,1OT,3:36.0,,M. Gortat makes free throw 1 of 1,103,103
445,1OT,3:21.0,K. Irving misses 2-pt layup from 6 ft,,103,103
446,1OT,3:20.0,,Defensive rebound by M. Gortat,103,103
447,1OT,3:11.0,,Turnover by B. Beal (traveling),103,103
448,1OT,2:53.0,Turnover by K. Irving (lost ball; steal by B. Beal),,103,103
449,1OT,2:47.0,,B. Beal misses 2-pt layup from 2 ft,103,103
450,1OT,2:44.0,,Offensive rebound by T. Satoranský,103,103
451,1OT,2:44.0,,T. Satoranský misses 2-pt layup at rim,103,103
452,1OT,2:40.0,,Offensive rebound by K. Oubre,103,103
453,1OT,2:39.0,,K. Oubre misses 2-pt layup from 1 ft (block by A. Horford),103,103
454,1OT,2:38.0,Defensive rebound by A. Horford,,103,103
455,1OT,2:35.0,K. Irving misses 3-pt jump shot from 25 ft,,103,103
456,1OT,2:35.0,Offensive rebound by Team,,103,103
457,1OT,2:32.0,J. Brown makes 2-pt layup from 3 ft (assist by K. Irving),,105,103
458,1OT,2:20.0,,Personal foul by A. Horford (drawn by M. Gortat),105,103
459,1OT,2:08.0,,M. Gortat misses 2-pt hook shot from 11 ft,105,103
460,1OT,2:04.0,Defensive rebound by D. Theis,,105,103
461,1OT,1:53.0,J. Brown misses 2-pt layup from 2 ft (block by T. Satoranský),,105,103
462,1OT,1:53.0,Defensive rebound by Team,,105,103
463,1OT,1:43.0,J. Brown makes 3-pt jump shot from 23 ft,,108,103
464,1OT,1:33.0,,B. Beal misses 3-pt jump shot from 24 ft,108,103
465,1OT,1:27.0,Defensive rebound by J. Tatum,,108,103
466,1OT,1:22.0,Shooting foul by M. Gortat (drawn by D. Theis),,108,103
467,1OT,1:22.0,D. Theis misses free throw 1 of 2,,108,103
468,1OT,1:22.0,Offensive rebound by Team,,108,103
469,1OT,1:22.0,D. Theis misses free throw 2 of 2,,108,103
470,1OT,1:20.0,,Defensive rebound by B. Beal,108,103
471,1OT,1:20.0,,Washington full timeout,108,103
472,1OT,1:15.0,,B. Beal misses 2-pt dunk from 1 ft,108,103
473,1OT,1:14.0,,Offensive rebound by K. Oubre,108,103
474,1OT,1:14.0,,Shooting foul by A. Horford (drawn by K. Oubre),108,103
475,1OT,1:14.0,,K. Oubre misses free throw 1 of 2,108,103
476,1OT,1:14.0,,Offensive rebound by Team,108,103
477,1OT,1:14.0,,K. Oubre makes free throw 2 of 2,108,104
478,1OT,1:00.0,J. Brown misses 3-pt jump shot from 24 ft,,108,104
479,1OT,0:54.0,,Defensive rebound by M. Gortat,108,104
480,1OT,0:47.0,,B. Beal misses 3-pt jump shot from 25 ft,108,104
481,1OT,0:41.0,,Offensive rebound by O. Porter,108,104
482,1OT,0:39.0,,O. Porter misses 3-pt jump shot from 25 ft,108,104
483,1OT,0:39.0,Defensive rebound by K. Irving,,108,104
484,1OT,0:14.0,Shooting foul by B. Beal (drawn by K. Irving),,108,104
485,1OT,0:14.0,K. Irving makes free throw 1 of 2,,109,104
486,1OT,0:14.0,T. Rozier enters the game for D. Theis,,109,104
487,1OT,0:14.0,K. Irving makes free throw 2 of 2,,110,104
488,1OT,0:06.0,,O. Porter misses 3-pt jump shot from 26 ft,110,104
489,1OT,0:02.0,,Offensive rebound by T. Satoranský,110,104
490,1OT,0:00.0,,T. Satoranský misses 2-pt jump shot from 16 ft,110,104
491,1OT,0:00.0,,Offensive rebound by Team,110,104
