,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,BOSTON_ACTION,MINNESOTA_SCORE,BOSTON_SCORE
392,4,4:37.0,J. Crawford makes free throw 1 of 2,,76,85
393,4,4:37.0,,J. Tatum enters the game for K. Irving,76,85
394,4,4:37.0,,J. Brown enters the game for M. Smart,76,85
395,4,4:37.0,,A. Horford enters the game for A. Baynes,76,85
396,4,4:37.0,J. Crawford misses free throw 2 of 2,,76,85
397,4,4:37.0,,Defensive rebound by A. Horford,76,85
398,4,4:24.0,,Turnover by D. Theis (bad pass),76,85
399,4,4:24.0,J. Butler enters the game for J. Crawford,,76,85
400,4,4:07.0,A. Wiggins misses 2-pt jump shot from 18 ft,,76,85
401,4,4:04.0,,Defensive rebound by J. Brown,76,85
402,4,4:03.0,,Boston full timeout,76,85
403,4,4:03.0,,K. Irving enters the game for T. Rozier,76,85
404,4,4:03.0,,M. Smart enters the game for D. Theis,76,85
405,4,3:42.0,,K. Irving makes 2-pt jump shot from 17 ft,76,87
406,4,3:16.0,T. Jones misses 3-pt jump shot from 27 ft,,76,87
407,4,3:13.0,,Defensive rebound by K. Irving,76,87
408,4,2:57.0,,A. Horford misses 3-pt jump shot from 26 ft,76,87
409,4,2:55.0,Defensive rebound by K. Towns,,76,87
410,4,2:46.0,J. Butler misses 2-pt jump shot from 7 ft,,76,87
411,4,2:45.0,Offensive rebound by J. Butler,,76,87
412,4,2:44.0,Shooting foul by M. Smart (drawn by J. Butler),,76,87
413,4,2:44.0,J. Butler makes free throw 1 of 2,,77,87
414,4,2:44.0,J. Butler makes free throw 2 of 2,,78,87
415,4,2:23.0,,K. Irving misses 2-pt jump shot from 6 ft (block by K. Towns),78,87
416,4,2:19.0,Defensive rebound by K. Towns,,78,87
417,4,2:12.0,J. Butler misses 3-pt jump shot from 23 ft,,78,87
418,4,2:10.0,,Defensive rebound by K. Irving,78,87
419,4,2:06.0,,Turnover by J. Brown (lost ball; steal by J. Butler),78,87
420,4,2:00.0,Turnover by J. Butler (lost ball; steal by A. Horford),,78,87
421,4,1:54.0,,J. Tatum makes 2-pt dunk from 1 ft (assist by M. Smart),78,89
422,4,1:54.0,Minnesota full timeout,,78,89
423,4,1:44.0,Turnover by J. Butler (bad pass; steal by K. Irving),,78,89
424,4,1:38.0,,J. Brown misses 2-pt layup from 1 ft,78,89
425,4,1:36.0,,Offensive rebound by A. Horford,78,89
426,4,1:18.0,,K. Irving misses 2-pt jump shot from 17 ft,78,89
427,4,1:15.0,Defensive rebound by K. Towns,,78,89
428,4,1:11.0,Shooting foul by J. Brown (drawn by A. Wiggins),,78,89
429,4,1:11.0,A. Wiggins misses free throw 1 of 2,,78,89
430,4,1:11.0,Offensive rebound by Team,,78,89
431,4,1:11.0,A. Wiggins makes free throw 2 of 2,,79,89
432,4,0:47.0,,K. Irving misses 3-pt jump shot from 27 ft,79,89
433,4,0:43.0,Defensive rebound by T. Gibson,,79,89
434,4,0:39.0,K. Towns makes 2-pt dunk at rim (assist by T. Jones),,81,89
435,4,0:38.0,,Personal take foul by K. Towns (drawn by M. Smart),81,89
436,4,0:15.0,,J. Brown makes 2-pt jump shot from 16 ft (assist by M. Smart),81,91
437,4,0:11.0,T. Jones makes 3-pt jump shot from 25 ft,,84,91
