,QUARTER,TIME_REMAINING,PORTLAND_ACTION,OKLAHOMA CITY_ACTION,PORTLAND_SCORE,OKLAHOMA CITY_SCORE
387,4,4:48.0,,Offensive rebound by S. Adams,98,99
388,4,4:44.0,,R. Westbrook misses 2-pt layup at rim,98,99
389,4,4:42.0,,Offensive rebound by S. Adams,98,99
390,4,4:41.0,,S. Adams misses 2-pt layup from 1 ft,98,99
391,4,4:39.0,Defensive rebound by J. Nurkić,,98,99
392,4,4:25.0,D. Lillard misses 2-pt layup from 2 ft (block by P. George),,98,99
393,4,4:23.0,,Defensive rebound by C. Brewer,98,99
394,4,4:13.0,,R. Westbrook makes 2-pt jump shot from 17 ft,98,101
395,4,3:56.0,C. McCollum misses 2-pt jump shot from 6 ft,,98,101
396,4,3:54.0,,Defensive rebound by R. Westbrook,98,101
397,4,3:51.0,,R. Westbrook misses 2-pt layup at rim,98,101
398,4,3:48.0,,Offensive rebound by S. Adams,98,101
399,4,3:47.0,,C. Anthony misses 3-pt jump shot from 25 ft,98,101
400,4,3:47.0,,Offensive rebound by C. Anthony,98,101
401,4,3:42.0,,C. Anthony misses 3-pt jump shot from 24 ft,98,101
402,4,3:38.0,Defensive rebound by J. Nurkić,,98,101
403,4,3:35.0,Portland full timeout,,98,101
404,4,3:26.0,A. Aminu misses 3-pt jump shot from 25 ft,,98,101
405,4,3:19.0,,Defensive rebound by S. Adams,98,101
406,4,3:06.0,,S. Adams misses 2-pt layup from 6 ft,98,101
407,4,3:03.0,Defensive rebound by A. Aminu,,98,101
408,4,2:50.0,M. Harkless makes 2-pt dunk from 1 ft (assist by A. Aminu),,100,101
409,4,2:31.0,,R. Westbrook misses 2-pt jump shot from 16 ft,100,101
410,4,2:27.0,Defensive rebound by C. McCollum,,100,101
411,4,2:22.0,,Violation by C. Brewer (kicked ball),100,101
412,4,2:13.0,C. McCollum misses 2-pt jump shot from 17 ft,,100,101
413,4,2:11.0,Offensive rebound by J. Nurkić,,100,101
414,4,2:11.0,J. Nurkić makes 2-pt layup at rim,,102,101
415,4,1:54.0,,P. George misses 3-pt jump shot from 24 ft,102,101
416,4,1:50.0,Defensive rebound by D. Lillard,,102,101
417,4,1:38.0,D. Lillard misses 2-pt layup from 1 ft,,102,101
418,4,1:36.0,Offensive rebound by J. Nurkić,,102,101
419,4,1:29.0,Personal foul by R. Westbrook (drawn by C. McCollum),,102,101
420,4,1:25.0,A. Aminu misses 3-pt jump shot from 22 ft,,102,101
421,4,1:22.0,,Defensive rebound by Team,102,101
422,4,1:22.0,,Personal foul by C. McCollum (drawn by C. Brewer),102,101
423,4,1:22.0,,C. Brewer misses free throw 1 of 2,102,101
424,4,1:22.0,,Offensive rebound by Team,102,101
425,4,1:22.0,,C. Brewer misses free throw 2 of 2,102,101
426,4,1:19.0,,Offensive rebound by S. Adams,102,101
427,4,1:10.0,,R. Westbrook makes 2-pt jump shot from 10 ft,102,103
428,4,0:45.0,C. McCollum misses 3-pt jump shot from 27 ft,,102,103
429,4,0:41.0,Offensive rebound by M. Harkless,,102,103
430,4,0:40.0,D. Lillard makes 3-pt jump shot from 22 ft (assist by M. Harkless),,105,103
431,4,0:40.0,,Oklahoma City full timeout,105,103
432,4,0:36.0,,R. Westbrook makes 2-pt layup from 2 ft,105,105
433,4,0:19.0,C. McCollum makes 2-pt jump shot from 17 ft,,107,105
434,4,0:18.0,,Oklahoma City full timeout,107,105
435,4,0:08.0,,Turnover by C. Anthony (bad pass; steal by J. Nurkić),107,105
436,4,0:07.0,Personal foul by R. Westbrook (drawn by A. Aminu),,107,105
437,4,0:07.0,,R. Felton enters the game for R. Westbrook,107,105
438,4,0:07.0,A. Aminu makes free throw 1 of 2,,108,105
439,4,0:07.0,P. Connaughton enters the game for J. Nurkić,,108,105
440,4,0:07.0,A. Aminu misses free throw 2 of 2,,108,105
441,4,0:05.0,,Defensive rebound by C. Brewer,108,105
442,4,0:03.0,,C. Anthony misses 3-pt jump shot from 24 ft,108,105
443,4,0:03.0,,Offensive rebound by Team,108,105
