,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
383,4,2:26.0,,L. Aldridge makes 2-pt hook shot from 1 ft (assist by P. Gasol),91,102
384,4,2:10.0,D. Nowitzki makes 2-pt layup from 1 ft (assist by J. Barea),,93,102
385,4,2:10.0,Shooting foul by L. Aldridge (drawn by D. Nowitzki),,93,102
386,4,2:10.0,D. Nowitzki makes free throw 1 of 1,,94,102
387,4,1:56.0,,L. Aldridge misses 2-pt hook shot from 4 ft,94,102
388,4,1:54.0,Defensive rebound by H. Barnes,,94,102
389,4,1:47.0,Shooting foul by K. Anderson (drawn by H. Barnes),,94,102
390,4,1:47.0,H. Barnes makes free throw 1 of 2,,95,102
391,4,1:47.0,H. Barnes makes free throw 2 of 2,,96,102
392,4,1:37.0,,Personal foul by H. Barnes (drawn by L. Aldridge),96,102
393,4,1:30.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by K. Anderson),96,105
394,4,1:30.0,,Shooting foul by D. Nowitzki (drawn by P. Gasol),96,105
395,4,1:30.0,,P. Gasol makes free throw 1 of 1,96,106
396,4,1:22.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Smith),,99,106
397,4,1:18.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Mills),99,108
398,4,1:18.0,,Shooting foul by D. Nowitzki (drawn by L. Aldridge),99,108
399,4,1:18.0,,L. Aldridge makes free throw 1 of 1,99,109
400,4,1:12.0,D. Smith makes 2-pt dunk at rim,,101,109
401,4,0:59.0,,Personal foul by D. Smith (drawn by P. Mills),101,109
402,4,0:59.0,,P. Mills makes free throw 1 of 2,101,110
403,4,0:59.0,,P. Mills makes free throw 2 of 2,101,111
404,4,0:54.0,D. Smith makes 2-pt jump shot from 19 ft,,103,111
405,4,0:42.0,,Personal foul by W. Matthews (drawn by K. Anderson),103,111
406,4,0:42.0,,K. Anderson makes free throw 1 of 2,103,112
407,4,0:42.0,D. Powell enters the game for D. Nowitzki,,103,112
408,4,0:42.0,,K. Anderson makes free throw 2 of 2,103,113
409,4,0:33.0,Shooting foul by P. Gasol (drawn by H. Barnes),,103,113
410,4,0:33.0,H. Barnes makes free throw 1 of 2,,104,113
411,4,0:33.0,Y. Ferrell enters the game for J. Barea,,104,113
412,4,0:33.0,H. Barnes makes free throw 2 of 2,,105,113
413,4,0:15.0,,K. Anderson makes 2-pt jump shot from 15 ft (assist by P. Gasol),105,115
414,4,0:08.0,D. Smith makes 3-pt jump shot from 26 ft,,108,115
