,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
380,4,4:07.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,90,96
381,4,3:55.0,Turnover by A. Horford (bad pass),,90,96
382,4,3:41.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,90,96
383,4,3:38.0,Defensive rebound by G. Monroe,,90,96
384,4,3:28.0,M. Morris misses 2-pt jump shot from 16 ft,,90,96
385,4,3:26.0,Offensive rebound by G. Monroe,,90,96
386,4,3:22.0,Turnover by G. Monroe (lost ball; steal by K. Middleton),,90,96
387,4,3:21.0,,Turnover by G. Antetokounmpo (palming),90,96
388,4,3:21.0,Boston full timeout,,90,96
389,4,3:06.0,J. Brown makes 2-pt jump shot from 11 ft,,92,96
390,4,2:49.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by K. Middleton),92,99
391,4,2:37.0,J. Tatum misses 3-pt jump shot from 26 ft,,92,99
392,4,2:34.0,,Defensive rebound by K. Middleton,92,99
393,4,2:10.0,,Turnover by K. Middleton (bad pass; steal by A. Horford),92,99
394,4,2:05.0,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Tatum),,95,99
395,4,1:43.0,,G. Antetokounmpo misses 2-pt jump shot from 6 ft,95,99
396,4,1:40.0,Defensive rebound by M. Morris,,95,99
397,4,1:29.0,M. Morris misses 3-pt jump shot from 26 ft,,95,99
398,4,1:27.0,,Defensive rebound by G. Antetokounmpo,95,99
399,4,1:26.0,,K. Middleton makes 2-pt dunk at rim (assist by G. Antetokounmpo),95,101
400,4,1:18.0,Personal foul by J. Parker (drawn by J. Tatum),,95,101
401,4,1:18.0,J. Tatum misses free throw 1 of 2,,95,101
402,4,1:18.0,Offensive rebound by Team,,95,101
403,4,1:18.0,A. Baynes enters the game for G. Monroe,,95,101
404,4,1:18.0,J. Tatum makes free throw 2 of 2,,96,101
405,4,0:57.0,,K. Middleton misses 3-pt jump shot from 26 ft (block by J. Tatum),96,101
406,4,0:54.0,Defensive rebound by J. Brown,,96,101
407,4,0:53.0,J. Brown misses 2-pt layup at rim (block by G. Antetokounmpo),,96,101
408,4,0:53.0,,Defensive rebound by Team,96,101
409,4,0:36.0,,E. Bledsoe makes 2-pt layup at rim,96,103
410,4,0:31.0,Shooting foul by J. Henson (drawn by J. Tatum),,96,103
411,4,0:31.0,J. Tatum makes free throw 1 of 2,,97,103
412,4,0:31.0,K. Allen enters the game for A. Horford,,97,103
413,4,0:31.0,S. Ojeleye enters the game for A. Baynes,,97,103
414,4,0:31.0,J. Tatum makes free throw 2 of 2,,98,103
415,4,0:31.0,,Milwaukee full timeout,98,103
416,4,0:31.0,,J. Terry enters the game for J. Henson,98,103
417,4,0:30.0,,Turnover by K. Middleton (step out of bounds),98,103
418,4,0:30.0,,J. Henson enters the game for J. Terry,98,103
419,4,0:30.0,A. Horford enters the game for S. Ojeleye,,98,103
420,4,0:24.0,J. Tatum makes 2-pt dunk from 2 ft,,100,103
421,4,0:22.0,,Milwaukee full timeout,100,103
422,4,0:22.0,,J. Terry enters the game for J. Henson,100,103
423,4,0:22.0,S. Ojeleye enters the game for A. Horford,,100,103
424,4,0:13.0,,Personal foul by M. Morris (drawn by G. Antetokounmpo),100,103
425,4,0:13.0,,G. Antetokounmpo makes free throw 1 of 2,100,104
426,4,0:13.0,A. Baynes enters the game for K. Allen,,100,104
427,4,0:13.0,A. Horford enters the game for S. Ojeleye,,100,104
428,4,0:13.0,,G. Antetokounmpo makes free throw 2 of 2,100,105
429,4,0:13.0,Boston full timeout,,100,105
430,4,0:13.0,G. Monroe enters the game for A. Baynes,,100,105
431,4,0:09.0,Turnover by J. Tatum (step out of bounds),,100,105
432,4,0:09.0,S. Ojeleye enters the game for G. Monroe,,100,105
433,4,0:05.0,,Personal take foul by S. Ojeleye (drawn by K. Middleton),100,105
434,4,0:05.0,,K. Middleton misses free throw 1 of 2,100,105
435,4,0:05.0,,Offensive rebound by Team,100,105
436,4,0:05.0,,K. Middleton makes free throw 2 of 2,100,106
437,4,0:00.0,J. Brown makes 2-pt layup from 1 ft,,102,106
