,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
374,4,8:25.0,,Personal block foul by D. Schröder (drawn by J. Parker),93,100
375,4,8:25.0,D. Lee enters the game for I. Taylor,,93,100
376,4,8:17.0,,J. Terry misses 3-pt jump shot from 26 ft,93,100
377,4,8:14.0,Defensive rebound by D. Dedmon,,93,100
378,4,8:03.0,,Technical foul by G. Antetokounmpo,93,100
379,4,8:03.0,J. Collins makes flagrant free throw 1 of 3,,94,100
380,4,8:03.0,J. Collins makes free throw 2 of 3,,95,100
381,4,8:03.0,J. Collins makes free throw 3 of 3,,96,100
382,4,8:03.0,M. Muscala enters the game for J. Collins,,96,100
383,4,7:52.0,T. Prince makes 2-pt layup from 1 ft,,98,100
384,4,7:43.0,,Personal foul by T. Prince (drawn by G. Antetokounmpo),98,100
385,4,7:43.0,,T. Snell enters the game for J. Terry,98,100
386,4,7:43.0,,K. Middleton enters the game for J. Parker,98,100
387,4,7:26.0,,J. Henson makes 2-pt hook shot from 4 ft (assist by G. Antetokounmpo),98,102
388,4,7:14.0,Personal foul by T. Snell (drawn by D. Lee),,98,102
389,4,7:14.0,D. Lee makes free throw 1 of 2,,99,102
390,4,7:14.0,D. Lee makes free throw 2 of 2,,100,102
391,4,6:59.0,,E. Bledsoe makes 2-pt jump shot from 14 ft,100,104
392,4,6:41.0,T. Prince makes 2-pt jump shot from 13 ft,,102,104
393,4,6:27.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),102,106
394,4,6:03.0,T. Prince makes 2-pt layup at rim (assist by D. Schröder),,104,106
395,4,5:48.0,,E. Bledsoe makes 2-pt jump shot from 5 ft,104,108
396,4,5:42.0,D. Schröder makes 2-pt layup from 1 ft,,106,108
397,4,5:42.0,Shooting foul by E. Bledsoe (drawn by D. Schröder),,106,108
398,4,5:42.0,,Milwaukee full timeout,106,108
399,4,5:42.0,D. Schröder makes free throw 1 of 1,,107,108
400,4,5:27.0,,G. Antetokounmpo misses 2-pt jump shot from 16 ft,107,108
401,4,5:24.0,Defensive rebound by D. Schröder,,107,108
402,4,5:08.0,D. Dedmon misses 2-pt jump shot from 14 ft,,107,108
403,4,5:05.0,,Defensive rebound by J. Henson,107,108
404,4,4:55.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,107,108
405,4,4:52.0,,Offensive rebound by J. Henson,107,108
406,4,4:50.0,,J. Henson misses 2-pt hook shot from 2 ft,107,108
407,4,4:48.0,Defensive rebound by D. Dedmon,,107,108
408,4,4:39.0,Personal foul by K. Middleton (drawn by T. Prince),,107,108
409,4,4:39.0,T. Prince makes free throw 1 of 2,,108,108
410,4,4:39.0,I. Taylor enters the game for D. Schröder,,108,108
411,4,4:39.0,T. Prince makes free throw 2 of 2,,109,108
412,4,4:27.0,,Shooting foul by D. Dedmon (drawn by G. Antetokounmpo),109,108
413,4,4:27.0,,G. Antetokounmpo makes free throw 1 of 2,109,109
414,4,4:27.0,D. Schröder enters the game for D. Dedmon,,109,109
415,4,4:27.0,,G. Antetokounmpo makes free throw 2 of 2,109,110
416,4,4:10.0,T. Prince misses 3-pt jump shot from 28 ft,,109,110
417,4,4:07.0,,Defensive rebound by T. Snell,109,110
418,4,3:42.0,,J. Henson misses 2-pt layup from 1 ft,109,110
419,4,3:39.0,,Offensive rebound by E. Bledsoe,109,110
420,4,3:37.0,,Shooting foul by D. Lee (drawn by J. Henson),109,110
421,4,3:37.0,Atlanta full timeout,,109,110
422,4,3:37.0,,J. Henson misses free throw 1 of 2,109,110
423,4,3:37.0,,Offensive rebound by Team,109,110
424,4,3:37.0,,J. Henson makes free throw 2 of 2,109,111
425,4,3:15.0,T. Prince misses 2-pt layup from 2 ft,,109,111
426,4,3:13.0,,Defensive rebound by J. Henson,109,111
427,4,3:10.0,,Turnover by K. Middleton (traveling),109,111
428,4,2:55.0,D. Schröder makes 2-pt layup from 1 ft,,111,111
429,4,2:55.0,Shooting foul by G. Antetokounmpo (drawn by D. Schröder),,111,111
430,4,2:55.0,D. Schröder makes free throw 1 of 1,,112,111
431,4,2:46.0,,Personal foul by D. Schröder,112,111
432,4,2:46.0,Technical foul by D. Schröder,,112,111
433,4,2:46.0,,K. Middleton makes technical free throw,112,112
434,4,2:46.0,D. Dedmon enters the game for D. Schröder,,112,112
435,4,2:46.0,,E. Bledsoe makes free throw 1 of 2,112,113
436,4,2:46.0,,E. Bledsoe makes free throw 2 of 2,112,114
437,4,2:23.0,Turnover by T. Prince (bad pass; steal by G. Antetokounmpo),,112,114
438,4,2:17.0,,Turnover by E. Bledsoe (bad pass; steal by M. Muscala),112,114
439,4,2:11.0,I. Taylor misses 2-pt layup from 3 ft (block by J. Henson),,112,114
440,4,2:11.0,,Defensive rebound by G. Antetokounmpo,112,114
441,4,2:07.0,,K. Middleton makes 2-pt dunk from 1 ft (assist by E. Bledsoe),112,116
442,4,2:07.0,Atlanta full timeout,,112,116
443,4,1:55.0,T. Prince makes 2-pt jump shot from 4 ft,,114,116
444,4,1:42.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),114,118
445,4,1:23.0,T. Prince misses 2-pt jump shot from 4 ft (block by G. Antetokounmpo),,114,118
446,4,1:21.0,Offensive rebound by T. Prince,,114,118
447,4,1:19.0,T. Prince misses 3-pt jump shot from 28 ft,,114,118
448,4,1:19.0,Offensive rebound by M. Muscala,,114,118
449,4,1:07.0,Personal foul by E. Bledsoe (drawn by I. Taylor),,114,118
450,4,1:07.0,I. Taylor misses free throw 1 of 2,,114,118
451,4,1:07.0,Offensive rebound by Team,,114,118
452,4,1:07.0,I. Taylor makes free throw 2 of 2,,115,118
453,4,0:52.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,115,118
454,4,0:50.0,Defensive rebound by D. Dedmon,,115,118
455,4,0:36.0,T. Prince misses 3-pt jump shot from 27 ft,,115,118
456,4,0:33.0,,Defensive rebound by K. Middleton,115,118
457,4,0:32.0,,Personal foul by I. Taylor (drawn by K. Middleton),115,118
458,4,0:32.0,,K. Middleton makes free throw 1 of 2,115,119
459,4,0:32.0,,K. Middleton makes free throw 2 of 2,115,120
460,4,0:18.0,T. Prince misses 3-pt jump shot from 23 ft,,115,120
461,4,0:15.0,Offensive rebound by D. Dedmon,,115,120
462,4,0:14.0,D. Dedmon misses 3-pt jump shot from 25 ft,,115,120
463,4,0:14.0,,Defensive rebound by K. Middleton,115,120
464,4,0:04.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by E. Bledsoe),115,122
465,4,0:04.0,Atlanta full timeout,,115,122
466,4,0:00.0,T. Prince makes 2-pt dunk from 1 ft,,117,122
