,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
381,4,5:10.0,,Defensive rebound by P. Mills,106,111
382,4,5:02.0,,D. Green misses 2-pt jump shot from 13 ft,106,111
383,4,5:00.0,Defensive rebound by J. Holiday,,106,111
384,4,4:43.0,E. Moore misses 2-pt jump shot from 16 ft,,106,111
385,4,4:37.0,,Defensive rebound by D. Murray,106,111
386,4,4:22.0,,R. Gay misses 2-pt jump shot from 15 ft,106,111
387,4,4:20.0,Defensive rebound by A. Davis,,106,111
388,4,4:06.0,A. Davis misses 2-pt layup from 2 ft (block by R. Gay),,106,111
389,4,4:03.0,,Defensive rebound by P. Mills,106,111
390,4,4:00.0,,D. Murray misses 2-pt layup from 2 ft,106,111
391,4,3:56.0,Defensive rebound by R. Rondo,,106,111
392,4,3:50.0,R. Rondo makes 2-pt layup at rim (assist by E. Moore),,108,111
393,4,3:45.0,,San Antonio full timeout,108,111
394,4,3:45.0,,M. Ginóbili enters the game for K. Anderson,108,111
395,4,3:45.0,,D. Bertāns enters the game for D. Green,108,111
396,4,3:45.0,I. Clark enters the game for R. Rondo,,108,111
397,4,3:34.0,,Shooting foul by I. Clark (drawn by R. Gay),108,111
398,4,3:34.0,,R. Gay makes free throw 1 of 2,108,112
399,4,3:34.0,,R. Gay makes free throw 2 of 2,108,113
400,4,3:31.0,Turnover by A. Davis (bad pass; steal by D. Murray),,108,113
401,4,3:19.0,,P. Mills misses 3-pt jump shot from 24 ft,108,113
402,4,3:17.0,,Offensive rebound by R. Gay,108,113
403,4,2:58.0,,Turnover by D. Murray (out of bounds lost ball),108,113
404,4,2:48.0,J. Holiday makes 2-pt layup from 1 ft,,110,113
405,4,2:30.0,,Turnover by M. Ginóbili (bad pass),110,113
406,4,2:21.0,J. Holiday makes 2-pt layup from 2 ft,,112,113
407,4,2:00.0,,R. Gay misses 2-pt layup from 1 ft,112,113
408,4,1:56.0,Defensive rebound by E. Moore,,112,113
409,4,1:53.0,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),,114,113
410,4,1:31.0,,D. Murray makes 3-pt jump shot from 23 ft (assist by D. Bertāns),114,116
411,4,1:12.0,E. Moore makes 3-pt jump shot from 24 ft (assist by I. Clark),,117,116
412,4,0:56.0,,P. Mills misses 3-pt jump shot from 25 ft,117,116
413,4,0:52.0,Defensive rebound by I. Clark,,117,116
414,4,0:41.0,J. Holiday misses 2-pt jump shot from 13 ft,,117,116
415,4,0:37.0,Offensive rebound by A. Davis,,117,116
416,4,0:37.0,A. Davis misses 2-pt layup at rim,,117,116
417,4,0:37.0,,Defensive rebound by M. Ginóbili,117,116
418,4,0:37.0,,Personal foul by J. Holiday (drawn by M. Ginóbili),117,116
419,4,0:37.0,,San Antonio full timeout,117,116
420,4,0:37.0,,K. Anderson enters the game for D. Bertāns,117,116
421,4,0:29.0,,D. Bertāns enters the game for K. Anderson,117,116
422,4,0:26.0,,Turnover by P. Mills (bad pass; steal by D. Miller),117,116
423,4,0:23.0,Personal foul by M. Ginóbili (drawn by J. Holiday),,117,116
424,4,0:23.0,R. Rondo enters the game for E. Moore,,117,116
425,4,0:23.0,New Orleans full timeout,,117,116
426,4,0:23.0,,K. Anderson enters the game for D. Bertāns,117,116
427,4,0:22.0,Personal foul by D. Murray (drawn by J. Holiday),,117,116
428,4,0:22.0,J. Holiday misses free throw 1 of 2,,117,116
429,4,0:22.0,Offensive rebound by Team,,117,116
430,4,0:22.0,,J. Lauvergne enters the game for P. Mills,117,116
431,4,0:22.0,E. Moore enters the game for R. Rondo,,117,116
432,4,0:22.0,J. Holiday misses free throw 2 of 2,,117,116
433,4,0:20.0,Offensive rebound by A. Davis,,117,116
434,4,0:20.0,Personal foul by J. Lauvergne (drawn by A. Davis),,117,116
435,4,0:20.0,A. Davis makes free throw 1 of 2,,118,116
436,4,0:20.0,A. Davis makes free throw 2 of 2,,119,116
437,4,0:20.0,,San Antonio full timeout,119,116
438,4,0:20.0,,D. Green enters the game for D. Murray,119,116
439,4,0:20.0,,P. Mills enters the game for J. Lauvergne,119,116
440,4,0:17.0,,P. Mills misses 3-pt jump shot from 26 ft,119,116
441,4,0:15.0,,Offensive rebound by K. Anderson,119,116
442,4,0:04.0,,R. Gay misses 3-pt jump shot from 29 ft,119,116
443,4,0:03.0,Defensive rebound by A. Davis,,119,116
444,4,0:03.0,Personal foul by M. Ginóbili (drawn by A. Davis),,119,116
445,4,0:03.0,A. Davis makes free throw 1 of 2,,120,116
446,4,0:03.0,A. Davis makes free throw 2 of 2,,121,116
447,4,0:00.0,,M. Ginóbili misses 3-pt jump shot from 41 ft,121,116
448,4,0:00.0,,Offensive rebound by Team,121,116
