,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
383,4,4:19.0,J. Richardson misses 3-pt jump shot from 27 ft,,92,103
384,4,4:12.0,Offensive rebound by H. Whiteside,,92,103
385,4,4:12.0,H. Whiteside makes 2-pt dunk from 1 ft,,94,103
386,4,3:58.0,,A. Bradley makes 2-pt jump shot from 17 ft (assist by A. Drummond),94,105
387,4,3:39.0,D. Waiters misses 3-pt jump shot from 23 ft,,94,105
388,4,3:36.0,,Defensive rebound by R. Jackson,94,105
389,4,3:31.0,,Turnover by R. Jackson (bad pass; steal by J. Richardson),94,105
390,4,3:22.0,H. Whiteside misses 2-pt layup from 3 ft,,94,105
391,4,3:18.0,,Defensive rebound by A. Drummond,94,105
392,4,3:07.0,,R. Jackson misses 2-pt hook shot from 7 ft,94,105
393,4,3:04.0,Defensive rebound by H. Whiteside,,94,105
394,4,2:51.0,D. Waiters misses 3-pt jump shot from 30 ft,,94,105
395,4,2:47.0,Offensive rebound by J. Richardson,,94,105
396,4,2:42.0,H. Whiteside makes 2-pt layup at rim (assist by T. Johnson),,96,105
397,4,2:42.0,Shooting foul by A. Drummond (drawn by H. Whiteside),,96,105
398,4,2:42.0,J. Johnson enters the game for T. Johnson,,96,105
399,4,2:42.0,H. Whiteside makes free throw 1 of 1,,97,105
400,4,2:24.0,,L. Kennard makes 2-pt layup from 3 ft,97,107
401,4,2:24.0,,Shooting foul by J. Richardson (drawn by L. Kennard),97,107
402,4,2:24.0,,A. Tolliver enters the game for A. Drummond,97,107
403,4,2:24.0,T. Johnson enters the game for H. Whiteside,,97,107
404,4,2:24.0,,L. Kennard misses free throw 1 of 1,97,107
405,4,2:21.0,Defensive rebound by T. Johnson,,97,107
406,4,2:08.0,Turnover by D. Waiters (lost ball; steal by A. Bradley),,97,107
407,4,2:07.0,,Personal foul by T. Johnson (drawn by A. Bradley),97,107
408,4,2:07.0,,A. Bradley makes free throw 1 of 2,97,108
409,4,2:07.0,,A. Bradley makes free throw 2 of 2,97,109
410,4,1:49.0,J. Richardson makes 3-pt jump shot from 26 ft (assist by G. Dragić),,100,109
411,4,1:33.0,,Turnover by R. Jackson (traveling),100,109
412,4,1:19.0,Shooting foul by R. Jackson (drawn by G. Dragić),,100,109
413,4,1:19.0,G. Dragić makes free throw 1 of 2,,101,109
414,4,1:19.0,G. Dragić makes free throw 2 of 2,,102,109
415,4,1:07.0,,A. Bradley misses 2-pt layup from 6 ft,102,109
416,4,1:05.0,Defensive rebound by J. Richardson,,102,109
417,4,1:00.0,J. Richardson misses 2-pt jump shot from 10 ft,,102,109
418,4,0:58.0,,Defensive rebound by R. Jackson,102,109
419,4,0:44.0,,R. Jackson misses 2-pt layup from 2 ft (block by T. Johnson),102,109
420,4,0:44.0,,Offensive rebound by A. Bradley,102,109
421,4,0:44.0,,A. Bradley makes 2-pt layup from 2 ft,102,111
422,4,0:44.0,,Shooting foul by T. Johnson (drawn by A. Bradley),102,111
423,4,0:44.0,,A. Bradley makes free throw 1 of 1,102,112
424,4,0:44.0,Miami full timeout,,102,112
425,4,0:40.0,Personal foul by L. Kennard (drawn by J. Johnson),,102,112
426,4,0:40.0,J. Johnson misses free throw 1 of 2,,102,112
427,4,0:40.0,Offensive rebound by Team,,102,112
428,4,0:40.0,J. Johnson makes free throw 2 of 2,,103,112
429,4,0:15.0,,R. Jackson misses 3-pt jump shot from 25 ft,103,112
430,4,0:12.0,,Offensive rebound by A. Tolliver,103,112
