,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CLEVELAND_ACTION,PORTLAND_SCORE,CLEVELAND_SCORE
391,4,7:10.0,,L. James makes free throw 1 of 2,94,107
392,4,7:10.0,,L. James makes free throw 2 of 2,94,108
393,4,6:46.0,C. McCollum misses 3-pt jump shot from 26 ft,,94,108
394,4,6:44.0,,Defensive rebound by D. Wade,94,108
395,4,6:43.0,,Shooting foul by E. Turner (drawn by J. Green),94,108
396,4,6:43.0,Technical foul by E. Turner,,94,108
397,4,6:43.0,M. Harkless enters the game for E. Turner,,94,108
398,4,6:43.0,,K. Korver makes technical free throw,94,109
399,4,6:43.0,,J. Green makes free throw 1 of 2,94,110
400,4,6:43.0,,J. Green makes free throw 2 of 2,94,111
401,4,6:34.0,Personal foul by T. Thompson (drawn by D. Lillard),,94,111
402,4,6:27.0,D. Lillard makes 3-pt jump shot from 28 ft (assist by C. McCollum),,97,111
403,4,6:13.0,,Shooting foul by C. McCollum (drawn by J. Green),97,111
404,4,6:13.0,,J. Green makes free throw 1 of 2,97,112
405,4,6:13.0,,J. Green makes free throw 2 of 2,97,113
406,4,6:07.0,D. Lillard misses 2-pt jump shot from 10 ft (block by K. Korver),,97,113
407,4,6:03.0,,Defensive rebound by J. Green,97,113
408,4,5:50.0,,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),97,115
409,4,5:49.0,Portland full timeout,,97,115
410,4,5:49.0,,C. Osman enters the game for D. Wade,97,115
411,4,5:49.0,S. Napier enters the game for D. Lillard,,97,115
412,4,5:49.0,N. Vonleh enters the game for C. McCollum,,97,115
413,4,5:49.0,P. Connaughton enters the game for A. Aminu,,97,115
414,4,5:49.0,J. Layman enters the game for J. Nurkić,,97,115
415,4,5:49.0,Z. Collins enters the game for M. Harkless,,97,115
416,4,5:31.0,Z. Collins misses 2-pt jump shot from 15 ft,,97,115
417,4,5:28.0,,Defensive rebound by J. Green,97,115
418,4,5:10.0,,L. James misses 2-pt layup from 2 ft (block by Z. Collins),97,115
419,4,5:10.0,,Offensive rebound by Team,97,115
420,4,5:10.0,,J. Calderón enters the game for L. James,97,115
421,4,5:05.0,,T. Thompson misses 2-pt jump shot from 20 ft,97,115
422,4,5:05.0,Defensive rebound by Z. Collins,,97,115
423,4,4:52.0,Turnover by J. Layman (lost ball; steal by J. Green),,97,115
424,4,4:50.0,,Shooting foul by J. Layman (drawn by J. Green),97,115
425,4,4:50.0,,J. Green misses free throw 1 of 2,97,115
426,4,4:50.0,,Offensive rebound by Team,97,115
427,4,4:50.0,,C. Frye enters the game for T. Thompson,97,115
428,4,4:50.0,,J. Green makes free throw 2 of 2,97,116
429,4,4:32.0,N. Vonleh makes 2-pt jump shot from 20 ft (assist by J. Layman),,99,116
430,4,4:13.0,,C. Frye makes 2-pt jump shot from 22 ft (assist by J. Green),99,118
431,4,4:01.0,J. Layman misses 3-pt jump shot from 27 ft,,99,118
432,4,3:58.0,,Defensive rebound by C. Frye,99,118
433,4,3:45.0,,K. Korver misses 2-pt layup at rim,99,118
434,4,3:43.0,Defensive rebound by P. Connaughton,,99,118
435,4,3:35.0,N. Vonleh misses 2-pt layup at rim,,99,118
436,4,3:35.0,Offensive rebound by N. Vonleh,,99,118
437,4,3:35.0,Shooting foul by C. Frye (drawn by N. Vonleh),,99,118
438,4,3:35.0,N. Vonleh makes free throw 1 of 2,,100,118
439,4,3:35.0,N. Vonleh makes free throw 2 of 2,,101,118
440,4,3:23.0,,K. Korver misses 3-pt jump shot from 25 ft,101,118
441,4,3:21.0,Defensive rebound by N. Vonleh,,101,118
442,4,3:10.0,N. Vonleh misses 2-pt jump shot from 21 ft,,101,118
443,4,3:05.0,Offensive rebound by J. Layman,,101,118
444,4,3:03.0,P. Connaughton makes 3-pt jump shot from 29 ft (assist by J. Layman),,104,118
445,4,2:51.0,,K. Korver makes 3-pt jump shot from 27 ft (assist by J. Green),104,121
446,4,2:37.0,Z. Collins makes 2-pt jump shot from 20 ft (assist by S. Napier),,106,121
447,4,2:21.0,,Shooting foul by Z. Collins (drawn by J. Green),106,121
448,4,2:21.0,,J. Green makes free throw 1 of 2,106,122
449,4,2:21.0,,J. Green misses free throw 2 of 2,106,122
450,4,2:19.0,Defensive rebound by N. Vonleh,,106,122
451,4,2:02.0,N. Vonleh makes 2-pt jump shot from 14 ft,,108,122
452,4,1:42.0,,C. Frye makes 2-pt hook shot from 9 ft,108,124
453,4,1:21.0,S. Napier misses 3-pt jump shot from 24 ft,,108,124
454,4,1:18.0,,Defensive rebound by C. Osman,108,124
455,4,1:08.0,,J. Green misses 3-pt jump shot from 23 ft,108,124
456,4,1:05.0,Defensive rebound by S. Napier,,108,124
457,4,1:00.0,Turnover by J. Layman (lost ball; steal by C. Frye),,108,124
458,4,0:54.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by C. Osman),108,127
459,4,0:35.0,Z. Collins makes 2-pt jump shot from 18 ft (assist by P. Connaughton),,110,127
460,4,0:14.0,,J. Green misses 2-pt jump shot from 19 ft,110,127
461,4,0:11.0,Defensive rebound by Z. Collins,,110,127
