,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
381,4,4:08.0,J. Meeks misses 3-pt jump shot from 26 ft,,87,95
382,4,4:04.0,Offensive rebound by T. Satoranský,,87,95
383,4,4:04.0,B. Beal misses 3-pt jump shot from 24 ft,,87,95
384,4,4:00.0,,Defensive rebound by R. Jackson,87,95
385,4,3:50.0,,R. Jackson makes 2-pt jump shot from 20 ft,87,97
386,4,3:33.0,M. Morris makes 2-pt layup from 1 ft (assist by K. Oubre),,89,97
387,4,3:10.0,,R. Jackson misses 2-pt layup from 1 ft (block by M. Morris),89,97
388,4,3:10.0,Defensive rebound by B. Beal,,89,97
389,4,3:07.0,Shooting foul by S. Johnson (drawn by K. Oubre),,89,97
390,4,3:07.0,K. Oubre misses free throw 1 of 2,,89,97
391,4,3:07.0,Offensive rebound by Team,,89,97
392,4,3:07.0,M. Scott enters the game for J. Meeks,,89,97
393,4,3:07.0,K. Oubre makes free throw 2 of 2,,90,97
394,4,2:51.0,,R. Jackson misses 2-pt layup from 1 ft (block by M. Morris),90,97
395,4,2:50.0,Defensive rebound by Team,,90,97
396,4,2:36.0,M. Morris misses 3-pt jump shot from 24 ft,,90,97
397,4,2:35.0,,Defensive rebound by Team,90,97
398,4,2:35.0,Loose ball foul by M. Scott (drawn by A. Tolliver),,90,97
399,4,2:35.0,,A. Tolliver makes free throw 1 of 2,90,98
400,4,2:35.0,,A. Tolliver makes free throw 2 of 2,90,99
401,4,2:35.0,Washington full timeout,,90,99
402,4,2:14.0,K. Oubre misses 3-pt jump shot from 23 ft,,90,99
403,4,2:11.0,Offensive rebound by T. Satoranský,,90,99
404,4,2:09.0,Shooting foul by R. Jackson (drawn by T. Satoranský),,90,99
405,4,2:09.0,T. Satoranský makes free throw 1 of 2,,91,99
406,4,2:09.0,T. Satoranský makes free throw 2 of 2,,92,99
407,4,2:08.0,,Personal take foul by M. Scott (drawn by A. Drummond),92,99
408,4,2:08.0,,A. Drummond makes free throw 1 of 2,92,100
409,4,2:08.0,,A. Drummond misses free throw 2 of 2,92,100
410,4,2:06.0,Defensive rebound by M. Scott,,92,100
411,4,1:54.0,M. Scott misses 3-pt jump shot from 24 ft,,92,100
412,4,1:51.0,,Defensive rebound by A. Drummond,92,100
413,4,1:51.0,,Personal foul by K. Oubre (drawn by A. Drummond),92,100
414,4,1:51.0,,A. Drummond makes free throw 1 of 2,92,101
415,4,1:51.0,,A. Drummond misses free throw 2 of 2,92,101
416,4,1:49.0,Defensive rebound by M. Morris,,92,101
417,4,1:34.0,M. Morris misses 3-pt jump shot from 23 ft,,92,101
418,4,1:32.0,,Defensive rebound by S. Johnson,92,101
419,4,1:19.0,,R. Bullock makes 2-pt jump shot from 18 ft (assist by A. Tolliver),92,103
420,4,1:09.0,B. Beal misses 3-pt jump shot from 25 ft,,92,103
421,4,1:05.0,,Defensive rebound by A. Drummond,92,103
422,4,0:46.0,,S. Johnson misses 3-pt jump shot from 25 ft,92,103
423,4,0:44.0,Defensive rebound by M. Morris,,92,103
424,4,0:36.0,Turnover by B. Beal (bad pass),,92,103
425,4,0:11.0,,Turnover by Team (shot clock),92,103
