,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
373,4,10:40.0,,Personal foul by L. Nogueira (drawn by J. Okafor),80,74
374,4,10:32.0,,Turnover by C. LeVert (bad pass; steal by F. VanVleet),80,74
375,4,10:27.0,F. VanVleet makes 2-pt layup from 1 ft,,82,74
376,4,10:10.0,,J. Okafor misses 2-pt hook shot from 9 ft,82,74
377,4,10:07.0,Defensive rebound by F. VanVleet,,82,74
378,4,9:58.0,C. Miles misses 3-pt jump shot from 22 ft,,82,74
379,4,9:56.0,,Defensive rebound by M. Doyle,82,74
380,4,9:46.0,,M. Doyle misses 3-pt jump shot from 24 ft,82,74
381,4,9:43.0,Defensive rebound by C. Miles,,82,74
382,4,9:34.0,Personal foul by C. LeVert (drawn by P. Siakam),,82,74
383,4,9:31.0,F. VanVleet makes 3-pt jump shot from 24 ft,,85,74
384,4,9:28.0,,Brooklyn full timeout,85,74
385,4,9:28.0,,A. Crabbe enters the game for J. Harris,85,74
386,4,9:28.0,,S. Dinwiddie enters the game for M. Doyle,85,74
387,4,9:15.0,,Personal foul by F. VanVleet (drawn by C. LeVert),85,74
388,4,9:07.0,,J. Okafor misses 2-pt layup from 1 ft (block by L. Nogueira),85,74
389,4,9:04.0,Defensive rebound by P. Siakam,,85,74
390,4,8:54.0,P. Siakam misses 3-pt jump shot from 24 ft,,85,74
391,4,8:50.0,,Defensive rebound by S. Dinwiddie,85,74
392,4,8:45.0,,Turnover by Q. Acy (step out of bounds),85,74
393,4,8:31.0,P. Siakam misses 3-pt jump shot from 22 ft,,85,74
394,4,8:27.0,Offensive rebound by D. Wright,,85,74
395,4,8:16.0,Turnover by F. VanVleet (bad pass; steal by S. Dinwiddie),,85,74
396,4,8:11.0,,S. Dinwiddie makes 3-pt jump shot from 28 ft,85,77
397,4,7:45.0,Personal foul by A. Crabbe (drawn by C. Miles),,85,77
398,4,7:45.0,,R. Hollis-Jefferson enters the game for J. Okafor,85,77
399,4,7:45.0,K. Lowry enters the game for C. Miles,,85,77
400,4,7:39.0,L. Nogueira misses 2-pt layup from 1 ft,,85,77
401,4,7:35.0,Offensive rebound by P. Siakam,,85,77
402,4,7:35.0,P. Siakam makes 2-pt layup at rim,,87,77
403,4,7:28.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,87,77
404,4,7:27.0,,Offensive rebound by Team,87,77
405,4,7:20.0,,S. Dinwiddie makes 2-pt dunk at rim,87,79
406,4,7:06.0,Turnover by F. VanVleet (lost ball; steal by C. LeVert),,87,79
407,4,7:00.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,87,79
408,4,6:57.0,Defensive rebound by L. Nogueira,,87,79
409,4,6:43.0,D. Wright misses 2-pt layup from 4 ft,,87,79
410,4,6:40.0,,Defensive rebound by R. Hollis-Jefferson,87,79
411,4,6:35.0,,Shooting foul by L. Nogueira (drawn by A. Crabbe),87,79
412,4,6:35.0,,A. Crabbe makes free throw 1 of 2,87,80
413,4,6:35.0,,A. Crabbe makes free throw 2 of 2,87,81
414,4,6:35.0,Toronto full timeout,,87,81
415,4,6:35.0,D. DeRozan enters the game for P. Siakam,,87,81
416,4,6:35.0,S. Ibaka enters the game for D. Wright,,87,81
417,4,6:35.0,J. Valančiūnas enters the game for L. Nogueira,,87,81
418,4,6:25.0,K. Lowry makes 2-pt jump shot from 12 ft,,89,81
419,4,6:14.0,,Personal foul by S. Ibaka (drawn by R. Hollis-Jefferson),89,81
420,4,6:14.0,,R. Hollis-Jefferson misses free throw 1 of 2,89,81
421,4,6:14.0,,Offensive rebound by Team,89,81
422,4,6:14.0,,R. Hollis-Jefferson makes free throw 2 of 2,89,82
423,4,6:03.0,J. Valančiūnas misses 2-pt hook shot from 9 ft,,89,82
424,4,6:00.0,,Defensive rebound by R. Hollis-Jefferson,89,82
425,4,5:59.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by K. Lowry),89,82
426,4,5:51.0,K. Lowry makes 2-pt layup at rim,,91,82
427,4,5:30.0,,Shooting foul by F. VanVleet (drawn by S. Dinwiddie),91,82
428,4,5:30.0,,S. Dinwiddie misses free throw 1 of 3,91,82
429,4,5:30.0,,Offensive rebound by Team,91,82
430,4,5:30.0,,S. Dinwiddie makes free throw 2 of 3,91,83
431,4,5:30.0,,S. Dinwiddie makes free throw 3 of 3,91,84
432,4,5:18.0,K. Lowry makes 3-pt jump shot from 24 ft,,94,84
433,4,5:00.0,,J. Harris enters the game for C. LeVert,94,84
434,4,4:57.0,,J. Harris makes 2-pt layup at rim (assist by A. Crabbe),94,86
435,4,4:40.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by K. Lowry),,96,86
436,4,4:29.0,,Q. Acy misses 3-pt jump shot from 24 ft,96,86
437,4,4:27.0,Defensive rebound by J. Valančiūnas,,96,86
438,4,4:22.0,F. VanVleet misses 3-pt jump shot from 22 ft,,96,86
439,4,4:19.0,,Defensive rebound by R. Hollis-Jefferson,96,86
440,4,4:11.0,,Q. Acy makes 3-pt jump shot from 22 ft (assist by R. Hollis-Jefferson),96,89
441,4,3:47.0,Turnover by J. Valančiūnas (lost ball; steal by Q. Acy),,96,89
442,4,3:42.0,,Turnover by A. Crabbe (bad pass),96,89
443,4,3:42.0,Toronto full timeout,,96,89
444,4,3:30.0,K. Lowry misses 2-pt layup from 8 ft,,96,89
445,4,3:27.0,Offensive rebound by S. Ibaka,,96,89
446,4,3:27.0,S. Ibaka makes 2-pt layup at rim,,98,89
447,4,3:19.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),98,92
448,4,3:00.0,D. DeRozan makes 2-pt jump shot from 15 ft,,100,92
449,4,2:49.0,,S. Dinwiddie makes 2-pt layup from 1 ft,100,94
450,4,2:31.0,D. DeRozan makes 2-pt jump shot from 17 ft,,102,94
451,4,2:19.0,,S. Dinwiddie makes 3-pt jump shot from 24 ft,102,97
452,4,1:53.0,K. Lowry misses 2-pt jump shot from 22 ft,,102,97
453,4,1:51.0,,Defensive rebound by A. Crabbe,102,97
454,4,1:45.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),102,100
455,4,1:45.0,Toronto full timeout,,102,100
456,4,1:45.0,D. Wright enters the game for J. Valančiūnas,,102,100
457,4,1:33.0,D. DeRozan makes 2-pt layup from 3 ft,,104,100
458,4,1:25.0,,Q. Acy misses 3-pt jump shot from 24 ft,104,100
459,4,1:25.0,,Offensive rebound by R. Hollis-Jefferson,104,100
460,4,1:07.0,,Shooting foul by S. Ibaka (drawn by S. Dinwiddie),104,100
461,4,1:07.0,,S. Dinwiddie makes free throw 1 of 2,104,101
462,4,1:07.0,,C. LeVert enters the game for J. Harris,104,101
463,4,1:07.0,,S. Dinwiddie makes free throw 2 of 2,104,102
464,4,0:54.0,D. DeRozan makes 2-pt layup from 6 ft,,106,102
465,4,0:54.0,Shooting foul by A. Crabbe (drawn by D. DeRozan),,106,102
466,4,0:54.0,D. DeRozan makes free throw 1 of 1,,107,102
467,4,0:54.0,,Brooklyn full timeout,107,102
468,4,0:54.0,,J. Harris enters the game for C. LeVert,107,102
469,4,0:48.0,,R. Hollis-Jefferson misses 3-pt jump shot from 25 ft,107,102
470,4,0:44.0,,Offensive rebound by J. Harris,107,102
471,4,0:41.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by R. Hollis-Jefferson),107,105
472,4,0:23.0,D. DeRozan misses 2-pt jump shot from 16 ft,,107,105
473,4,0:23.0,,Defensive rebound by S. Dinwiddie,107,105
474,4,0:18.0,,Turnover by A. Crabbe (bad pass; steal by D. Wright),107,105
475,4,0:17.0,Turnover by D. Wright (bad pass; steal by S. Dinwiddie),,107,105
476,4,0:09.0,,A. Crabbe makes 2-pt layup from 4 ft (assist by S. Dinwiddie),107,107
477,4,0:09.0,Toronto full timeout,,107,107
478,4,0:09.0,,C. LeVert enters the game for A. Crabbe,107,107
479,4,0:09.0,C. Miles enters the game for F. VanVleet,,107,107
480,4,0:00.0,D. DeRozan misses 2-pt jump shot from 22 ft,,107,107
481,4,0:00.0,Offensive rebound by Team,,107,107
482,1OT,4:39.0,,S. Dinwiddie makes 2-pt dunk at rim,107,109
483,1OT,4:12.0,K. Lowry misses 2-pt layup from 5 ft,,107,109
484,1OT,4:10.0,,Defensive rebound by S. Dinwiddie,107,109
485,1OT,4:02.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by C. LeVert),107,111
486,1OT,3:48.0,D. DeRozan misses 2-pt jump shot from 15 ft,,107,111
487,1OT,3:44.0,,Defensive rebound by R. Hollis-Jefferson,107,111
488,1OT,3:23.0,,S. Dinwiddie misses 3-pt jump shot from 29 ft,107,111
489,1OT,3:20.0,,Offensive rebound by S. Dinwiddie,107,111
490,1OT,3:06.0,,C. LeVert misses 2-pt layup from 2 ft,107,111
491,1OT,3:06.0,Defensive rebound by K. Lowry,,107,111
492,1OT,3:01.0,Personal block foul by R. Hollis-Jefferson (drawn by K. Lowry),,107,111
493,1OT,2:54.0,D. DeRozan misses 2-pt jump shot from 15 ft,,107,111
494,1OT,2:51.0,Offensive rebound by D. Wright,,107,111
495,1OT,2:51.0,D. Wright makes 2-pt layup at rim,,109,111
496,1OT,2:24.0,,J. Harris misses 2-pt layup from 2 ft (block by D. Wright),109,111
497,1OT,2:22.0,Defensive rebound by K. Lowry,,109,111
498,1OT,2:18.0,Turnover by K. Lowry (palming),,109,111
499,1OT,2:02.0,,Offensive foul by Q. Acy (drawn by K. Lowry),109,111
500,1OT,2:02.0,,Turnover by Q. Acy (offensive foul),109,111
501,1OT,2:02.0,F. VanVleet enters the game for P. Siakam,,109,111
502,1OT,1:48.0,S. Ibaka misses 2-pt jump shot from 10 ft,,109,111
503,1OT,1:44.0,,Defensive rebound by R. Hollis-Jefferson,109,111
504,1OT,1:37.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,109,111
505,1OT,1:35.0,Defensive rebound by S. Ibaka,,109,111
506,1OT,1:29.0,D. DeRozan makes 2-pt jump shot from 12 ft (assist by K. Lowry),,111,111
507,1OT,1:18.0,,S. Dinwiddie misses 2-pt dunk from 1 ft (block by S. Ibaka),111,111
508,1OT,1:17.0,Defensive rebound by D. DeRozan,,111,111
509,1OT,1:11.0,D. Wright misses 2-pt jump shot from 6 ft,,111,111
510,1OT,1:09.0,Offensive rebound by Team,,111,111
511,1OT,1:09.0,,Loose ball foul by J. Harris (drawn by K. Lowry),111,111
512,1OT,1:09.0,Toronto full timeout,,111,111
513,1OT,1:09.0,C. Miles enters the game for K. Lowry,,111,111
514,1OT,1:05.0,D. DeRozan misses 2-pt jump shot from 19 ft,,111,111
515,1OT,1:02.0,,Defensive rebound by R. Hollis-Jefferson,111,111
516,1OT,0:42.0,,S. Dinwiddie makes 2-pt layup from 3 ft,111,113
517,1OT,0:37.0,D. DeRozan misses 2-pt jump shot from 11 ft,,111,113
518,1OT,0:34.0,,Defensive rebound by Q. Acy,111,113
519,1OT,0:30.0,,Turnover by Q. Acy (lost ball; steal by S. Ibaka),111,113
520,1OT,0:26.0,D. DeRozan makes 2-pt jump shot from 7 ft,,113,113
521,1OT,0:26.0,Shooting foul by J. Harris (drawn by D. DeRozan),,113,113
522,1OT,0:26.0,P. Siakam enters the game for C. Miles,,113,113
523,1OT,0:26.0,D. DeRozan makes free throw 1 of 1,,114,113
524,1OT,0:26.0,,Brooklyn full timeout,114,113
525,1OT,0:26.0,,A. Crabbe enters the game for R. Hollis-Jefferson,114,113
526,1OT,0:13.0,,Personal foul by P. Siakam (drawn by S. Dinwiddie),114,113
527,1OT,0:00.0,,S. Dinwiddie misses 2-pt layup from 1 ft,114,113
528,1OT,0:00.0,Defensive rebound by Team,,114,113
529,1OT,0:00.0,C. Miles enters the game for P. Siakam,,114,113
