,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BOSTON_ACTION,GOLDEN STATE_SCORE,BOSTON_SCORE
397,4,6:18.0,,J. Tatum makes free throw 1 of 3,76,75
398,4,6:18.0,,J. Tatum makes free throw 2 of 3,76,76
399,4,6:18.0,,J. Brown enters the game for M. Morris,76,76
400,4,6:18.0,,J. Tatum makes free throw 3 of 3,76,77
401,4,6:05.0,Turnover by D. Green (bad pass; steal by J. Tatum),,76,77
402,4,5:41.0,,K. Irving misses 3-pt jump shot from 28 ft,76,77
403,4,5:31.0,,Offensive rebound by J. Tatum,76,77
404,4,5:30.0,,J. Brown misses 2-pt layup from 6 ft,76,77
405,4,5:30.0,Defensive rebound by O. Casspi,,76,77
406,4,5:12.0,K. Durant makes 2-pt jump shot from 15 ft,,78,77
407,4,4:50.0,,J. Tatum misses 2-pt jump shot from 4 ft (block by O. Casspi),78,77
408,4,4:44.0,Defensive rebound by D. Green,,78,77
409,4,4:41.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),,81,77
410,4,4:39.0,,Boston full timeout,81,77
411,4,4:39.0,,M. Smart enters the game for J. Tatum,81,77
412,4,4:39.0,A. Iguodala enters the game for O. Casspi,,81,77
413,4,4:39.0,K. Thompson enters the game for S. Livingston,,81,77
414,4,4:34.0,,Personal foul by A. Iguodala (drawn by M. Smart),81,77
415,4,4:21.0,,K. Irving makes 2-pt layup from 1 ft (assist by A. Horford),81,79
416,4,4:02.0,S. Curry misses 3-pt jump shot from 24 ft,,81,79
417,4,4:00.0,,Defensive rebound by M. Smart,81,79
418,4,3:55.0,,Shooting foul by K. Thompson (drawn by K. Irving),81,79
419,4,3:55.0,,K. Irving makes free throw 1 of 2,81,80
420,4,3:55.0,,J. Tatum enters the game for T. Rozier,81,80
421,4,3:55.0,,K. Irving makes free throw 2 of 2,81,81
422,4,3:47.0,Shooting foul by A. Horford (drawn by D. Green),,81,81
423,4,3:47.0,D. Green makes free throw 1 of 2,,82,81
424,4,3:47.0,D. Green misses free throw 2 of 2,,82,81
425,4,3:45.0,,Defensive rebound by M. Smart,82,81
426,4,3:21.0,,A. Horford makes 2-pt hook shot from 9 ft (assist by K. Irving),82,83
427,4,3:06.0,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),,85,83
428,4,2:37.0,,J. Brown misses 3-pt jump shot from 23 ft,85,83
429,4,2:37.0,,Offensive rebound by Team,85,83
430,4,2:36.0,,K. Irving makes 2-pt layup from 1 ft (assist by M. Smart),85,85
431,4,2:36.0,,Shooting foul by K. Thompson (drawn by K. Irving),85,85
432,4,2:36.0,,K. Irving makes free throw 1 of 1,85,86
433,4,2:21.0,S. Curry misses 3-pt jump shot from 25 ft,,85,86
434,4,2:18.0,,Defensive rebound by K. Irving,85,86
435,4,2:14.0,,K. Irving misses 3-pt jump shot from 28 ft,85,86
436,4,2:09.0,Defensive rebound by K. Thompson,,85,86
437,4,2:04.0,K. Durant misses 3-pt jump shot from 25 ft,,85,86
438,4,2:01.0,Offensive rebound by K. Durant,,85,86
439,4,1:59.0,K. Thompson misses 3-pt jump shot from 25 ft,,85,86
440,4,1:59.0,Offensive rebound by D. Green,,85,86
441,4,1:56.0,Personal foul by M. Smart (drawn by S. Curry),,85,86
442,4,1:56.0,,M. Morris enters the game for J. Tatum,85,86
443,4,1:44.0,A. Iguodala misses 2-pt layup from 5 ft (block by K. Irving),,85,86
444,4,1:39.0,,Defensive rebound by A. Horford,85,86
445,4,1:26.0,,Turnover by M. Smart (bad pass; steal by S. Curry),85,86
446,4,1:22.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),,88,86
447,4,1:21.0,,Boston full timeout,88,86
448,4,1:21.0,,J. Tatum enters the game for M. Smart,88,86
449,4,1:17.0,,Shooting foul by K. Thompson (drawn by K. Irving),88,86
450,4,1:17.0,,K. Irving makes free throw 1 of 2,88,87
451,4,1:17.0,,M. Smart enters the game for M. Morris,88,87
452,4,1:17.0,,K. Irving makes free throw 2 of 2,88,88
453,4,1:04.0,K. Thompson misses 3-pt jump shot from 24 ft,,88,88
454,4,1:02.0,,Defensive rebound by M. Smart,88,88
455,4,0:54.0,,K. Irving misses 2-pt layup from 2 ft,88,88
456,4,0:54.0,Defensive rebound by D. Green,,88,88
457,4,0:39.0,D. Green misses 3-pt jump shot from 25 ft,,88,88
458,4,0:36.0,,Defensive rebound by J. Brown,88,88
459,4,0:20.0,,Boston full timeout,88,88
460,4,0:20.0,,M. Morris enters the game for M. Smart,88,88
461,4,0:14.0,,Shooting foul by D. Green (drawn by K. Irving),88,88
462,4,0:14.0,,K. Irving makes free throw 1 of 2,88,89
463,4,0:14.0,,M. Smart enters the game for M. Morris,88,89
464,4,0:14.0,,K. Irving makes free throw 2 of 2,88,90
465,4,0:14.0,Golden State full timeout,,88,90
466,4,0:14.0,,M. Morris enters the game for K. Irving,88,90
467,4,0:12.0,K. Durant misses 2-pt jump shot from 15 ft,,88,90
468,4,0:09.0,,Defensive rebound by A. Horford,88,90
469,4,0:06.0,,Personal foul by S. Curry (drawn by J. Tatum),88,90
470,4,0:06.0,,J. Tatum makes free throw 1 of 2,88,91
471,4,0:06.0,,J. Tatum makes free throw 2 of 2,88,92
472,4,0:06.0,Golden State full timeout,,88,92
473,4,0:06.0,,K. Irving enters the game for M. Morris,88,92
474,4,0:04.0,S. Curry misses 3-pt jump shot from 24 ft,,88,92
475,4,0:01.0,Offensive rebound by K. Thompson,,88,92
476,4,0:00.0,K. Thompson misses 3-pt jump shot from 25 ft,,88,92
477,4,0:00.0,,Defensive rebound by K. Irving,88,92
