,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
388,4,4:17.0,,K. Looney makes 2-pt jump shot from 16 ft (assist by Q. Cook),84,109
389,4,4:01.0,Personal foul by N. Young (drawn by J. Lauvergne),,84,109
390,4,4:01.0,,D. Jones enters the game for S. Livingston,84,109
391,4,3:53.0,B. Forbes misses 2-pt jump shot from 9 ft,,84,109
392,4,3:44.0,Offensive rebound by B. Forbes,,84,109
393,4,3:44.0,D. Bertāns misses 3-pt jump shot from 25 ft,,84,109
394,4,3:41.0,,Defensive rebound by K. Looney,84,109
395,4,3:33.0,,Turnover by D. Jones (bad pass; steal by D. White),84,109
396,4,3:30.0,D. White makes 2-pt dunk from 2 ft,,86,109
397,4,3:17.0,,Q. Cook misses 3-pt jump shot from 27 ft,86,109
398,4,3:08.0,,Offensive rebound by J. Bell,86,109
399,4,3:08.0,,J. Bell misses 2-pt dunk at rim,86,109
400,4,3:07.0,Defensive rebound by D. Murray,,86,109
401,4,3:05.0,D. Murray misses 2-pt layup from 1 ft,,86,109
402,4,3:03.0,,Defensive rebound by Q. Cook,86,109
403,4,2:48.0,,K. Looney misses 2-pt jump shot from 15 ft,86,109
404,4,2:46.0,Defensive rebound by D. Bertāns,,86,109
405,4,2:33.0,Shooting foul by D. Jones (drawn by B. Forbes),,86,109
406,4,2:33.0,B. Forbes makes free throw 1 of 2,,87,109
407,4,2:33.0,B. Forbes makes free throw 2 of 2,,88,109
408,4,2:23.0,,N. Young misses 3-pt jump shot from 25 ft,88,109
409,4,2:21.0,,Offensive rebound by D. Jones,88,109
410,4,2:15.0,,Turnover by D. Jones (bad pass; steal by D. Bertāns),88,109
411,4,2:15.0,Personal foul by Q. Cook (drawn by D. Bertāns),,88,109
412,4,2:15.0,D. Bertāns makes free throw 1 of 2,,89,109
413,4,2:15.0,D. Bertāns makes free throw 2 of 2,,90,109
414,4,1:57.0,,Q. Cook misses 2-pt jump shot from 7 ft,90,109
415,4,1:55.0,Defensive rebound by D. Murray,,90,109
416,4,1:51.0,B. Forbes misses 3-pt jump shot from 28 ft,,90,109
417,4,1:49.0,,Defensive rebound by D. Jones,90,109
418,4,1:35.0,,J. Bell makes 2-pt jump shot from 11 ft,90,111
419,4,1:24.0,D. White misses 3-pt jump shot from 27 ft,,90,111
420,4,1:22.0,,Defensive rebound by J. Bell,90,111
421,4,1:08.0,,Shooting foul by D. Murray (drawn by J. Bell),90,111
422,4,1:08.0,,J. Bell makes free throw 1 of 2,90,112
423,4,1:08.0,,J. Bell misses free throw 2 of 2,90,112
424,4,1:08.0,Defensive rebound by Team,,90,112
425,4,0:50.0,D. Bertāns misses 3-pt jump shot from 25 ft,,90,112
426,4,0:48.0,,Defensive rebound by Q. Cook,90,112
427,4,0:31.0,,Shooting foul by D. Bertāns (drawn by Q. Cook),90,112
428,4,0:31.0,,Q. Cook misses free throw 1 of 2,90,112
429,4,0:31.0,,Offensive rebound by Team,90,112
430,4,0:31.0,,Q. Cook makes free throw 2 of 2,90,113
431,4,0:15.0,J. Lauvergne makes 2-pt dunk from 1 ft,,92,113
