,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,HOUSTON_ACTION,MINNESOTA_SCORE,HOUSTON_SCORE
395,4,2:23.0,Shooting foul by C. Capela (drawn by A. Wiggins),,93,101
396,4,2:23.0,A. Wiggins makes free throw 1 of 3,,94,101
397,4,2:23.0,A. Wiggins misses free throw 2 of 3,,94,101
398,4,2:23.0,Offensive rebound by Team,,94,101
399,4,2:23.0,,C. Paul enters the game for T. Ariza,94,101
400,4,2:23.0,D. Rose enters the game for J. Crawford,,94,101
401,4,2:23.0,A. Wiggins makes free throw 3 of 3,,95,101
402,4,1:59.0,,Turnover by C. Paul (lost ball; steal by J. Teague),95,101
403,4,1:56.0,Turnover by J. Teague (lost ball; steal by E. Gordon),,95,101
404,4,1:43.0,,Personal foul by J. Butler (drawn by J. Harden),95,101
405,4,1:30.0,,Shooting foul by J. Butler (drawn by J. Harden),95,101
406,4,1:30.0,,J. Harden makes free throw 1 of 2,95,102
407,4,1:30.0,Minnesota full timeout,,95,102
408,4,1:30.0,,J. Harden misses free throw 2 of 2,95,102
409,4,1:30.0,Defensive rebound by K. Towns,,95,102
410,4,1:26.0,A. Wiggins makes 2-pt dunk at rim (assist by D. Rose),,97,102
411,4,1:01.0,,J. Harden misses 2-pt jump shot from 17 ft,97,102
412,4,0:59.0,Defensive rebound by A. Wiggins,,97,102
413,4,0:54.0,A. Wiggins misses 2-pt jump shot from 5 ft,,97,102
414,4,0:52.0,,Defensive rebound by C. Paul,97,102
415,4,0:33.0,,J. Harden misses 3-pt jump shot from 27 ft,97,102
416,4,0:31.0,Defensive rebound by A. Wiggins,,97,102
417,4,0:26.0,Shooting foul by C. Paul (drawn by J. Teague),,97,102
418,4,0:26.0,J. Teague makes free throw 1 of 2,,98,102
419,4,0:26.0,J. Teague makes free throw 2 of 2,,99,102
420,4,0:21.0,,Personal foul by J. Teague (drawn by C. Paul),99,102
421,4,0:21.0,,C. Paul makes free throw 1 of 2,99,103
422,4,0:21.0,,C. Paul makes free throw 2 of 2,99,104
423,4,0:21.0,Minnesota full timeout,,99,104
424,4,0:15.0,J. Butler misses 2-pt jump shot from 7 ft,,99,104
425,4,0:14.0,Offensive rebound by K. Towns,,99,104
426,4,0:14.0,K. Towns makes 2-pt layup at rim,,101,104
427,4,0:08.0,,Turnover by C. Paul (bad pass),101,104
428,4,0:08.0,J. Crawford enters the game for D. Rose,,101,104
429,4,0:01.0,J. Butler misses 2-pt jump shot from 20 ft,,101,104
430,4,0:00.0,Offensive rebound by A. Wiggins,,101,104
431,4,0:00.0,Turnover by A. Wiggins (out of bounds lost ball),,101,104
