,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
370,4,6:06.0,T. Mozgov makes 2-pt dunk at rim (assist by S. Dinwiddie),,111,89
371,4,5:59.0,,J. Holiday misses 3-pt jump shot from 25 ft,111,89
372,4,5:59.0,Defensive rebound by D. Cunningham,,111,89
373,4,5:39.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,111,89
374,4,5:36.0,,Defensive rebound by C. Felício,111,89
375,4,5:29.0,,C. Payne misses 3-pt jump shot from 25 ft,111,89
376,4,5:26.0,Defensive rebound by D. Cunningham,,111,89
377,4,5:13.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by J. Harris),,114,89
378,4,4:47.0,,J. Holiday makes 2-pt jump shot from 17 ft,114,91
379,4,4:45.0,Brooklyn full timeout,,114,91
380,4,4:45.0,,D. Nwaba enters the game for B. Portis,114,91
381,4,4:45.0,,R. Arcidiacono enters the game for C. Payne,114,91
382,4,4:45.0,N. Stauskas enters the game for J. Harris,,114,91
383,4,4:45.0,Q. Acy enters the game for D. Cunningham,,114,91
384,4,4:30.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,114,91
385,4,4:28.0,,Defensive rebound by R. Arcidiacono,114,91
386,4,4:14.0,,D. Nwaba misses 2-pt layup from 2 ft,114,91
387,4,4:12.0,Defensive rebound by T. Mozgov,,114,91
388,4,4:01.0,M. Doyle misses 3-pt jump shot from 24 ft,,114,91
389,4,4:01.0,,Defensive rebound by Team,114,91
390,4,3:53.0,,D. Nwaba misses 2-pt layup from 1 ft (block by T. Mozgov),114,91
391,4,3:50.0,Defensive rebound by M. Doyle,,114,91
392,4,3:46.0,Shooting foul by R. Arcidiacono (drawn by T. Mozgov),,114,91
393,4,3:46.0,T. Mozgov misses free throw 1 of 2,,114,91
394,4,3:46.0,Offensive rebound by Team,,114,91
395,4,3:46.0,T. Mozgov makes free throw 2 of 2,,115,91
396,4,3:34.0,,J. Holiday misses 2-pt jump shot from 16 ft,115,91
397,4,3:31.0,Defensive rebound by M. Doyle,,115,91
398,4,3:23.0,M. Doyle misses 2-pt jump shot from 7 ft,,115,91
399,4,3:19.0,,Defensive rebound by C. Felício,115,91
400,4,3:09.0,,J. Grant misses 3-pt jump shot from 26 ft,115,91
401,4,3:08.0,Defensive rebound by Team,,115,91
402,4,2:51.0,S. Dinwiddie makes 2-pt layup from 1 ft,,117,91
403,4,2:36.0,,Personal foul by M. Doyle (drawn by J. Holiday),117,91
404,4,2:36.0,,J. Holiday misses free throw 1 of 2,117,91
405,4,2:36.0,,Offensive rebound by Team,117,91
406,4,2:36.0,,J. Holiday makes free throw 2 of 2,117,92
407,4,2:24.0,N. Stauskas makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,120,92
408,4,2:08.0,,J. Holiday misses 3-pt jump shot from 25 ft,120,92
409,4,2:08.0,Defensive rebound by T. Mozgov,,120,92
410,4,2:01.0,T. Mozgov makes 2-pt layup at rim (assist by S. Dinwiddie),,122,92
411,4,1:52.0,,D. Nwaba misses 2-pt jump shot from 7 ft,122,92
412,4,1:50.0,Defensive rebound by T. Mozgov,,122,92
413,4,1:40.0,N. Stauskas misses 2-pt layup from 1 ft,,122,92
414,4,1:37.0,Offensive rebound by T. Mozgov,,122,92
415,4,1:33.0,M. Doyle misses 2-pt layup from 1 ft,,122,92
416,4,1:32.0,,Defensive rebound by C. Felício,122,92
417,4,1:19.0,,D. Nwaba misses 3-pt jump shot from 24 ft,122,92
418,4,1:15.0,Defensive rebound by S. Dinwiddie,,122,92
419,4,1:14.0,Q. Acy makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,124,92
420,4,1:06.0,,Personal foul by M. Doyle (drawn by J. Holiday),124,92
421,4,1:06.0,,J. Holiday makes free throw 1 of 2,124,93
422,4,1:06.0,,J. Holiday makes free throw 2 of 2,124,94
423,4,0:50.0,Q. Acy misses 3-pt jump shot from 23 ft,,124,94
424,4,0:48.0,,Defensive rebound by D. Nwaba,124,94
425,4,0:45.0,,D. Nwaba makes 2-pt dunk at rim (assist by J. Holiday),124,96
426,4,0:28.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,124,96
427,4,0:25.0,,Defensive rebound by C. Felício,124,96
428,4,0:16.0,,J. Grant misses 3-pt jump shot from 25 ft,124,96
429,4,0:13.0,Defensive rebound by T. Mozgov,,124,96
