,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CLEVELAND_ACTION,MILWAUKEE_SCORE,CLEVELAND_SCORE
383,4,3:09.0,,Cleveland full timeout,103,117
384,4,3:04.0,,K. Love misses 3-pt jump shot from 23 ft,103,117
385,4,3:01.0,Defensive rebound by G. Antetokounmpo,,103,117
386,4,2:58.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,106,117
387,4,2:21.0,,K. Love misses 3-pt jump shot from 24 ft (block by T. Maker),106,117
388,4,2:21.0,,Offensive rebound by Team,106,117
389,4,2:21.0,,Turnover by Team (shot clock),106,117
390,4,2:16.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,106,117
391,4,2:13.0,,Defensive rebound by K. Korver,106,117
392,4,1:56.0,,K. Korver misses 3-pt jump shot from 27 ft,106,117
393,4,1:53.0,Defensive rebound by G. Antetokounmpo,,106,117
394,4,1:50.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,108,117
395,4,1:50.0,Shooting block foul by K. Korver (drawn by G. Antetokounmpo),,108,117
396,4,1:50.0,G. Antetokounmpo makes free throw 1 of 1,,109,117
397,4,1:31.0,,Turnover by K. Love (turnover),109,117
398,4,1:17.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,109,117
399,4,1:14.0,,Defensive rebound by L. James,109,117
400,4,1:12.0,,L. James makes 2-pt dunk from 1 ft,109,119
401,4,1:04.0,T. Maker misses 2-pt layup at rim (block by L. James),,109,119
402,4,1:04.0,Offensive rebound by K. Middleton,,109,119
403,4,1:04.0,Shooting foul by J. Clarkson (drawn by K. Middleton),,109,119
404,4,1:04.0,K. Middleton makes free throw 1 of 2,,110,119
405,4,1:04.0,K. Middleton makes free throw 2 of 2,,111,119
406,4,0:44.0,,K. Love misses 3-pt jump shot from 24 ft,111,119
407,4,0:40.0,Defensive rebound by K. Middleton,,111,119
408,4,0:40.0,G. Antetokounmpo makes 2-pt layup at rim (assist by K. Middleton),,113,119
409,4,0:40.0,,Cleveland full timeout,113,119
410,4,0:36.0,,Shooting foul by T. Maker (drawn by J. Clarkson),113,119
411,4,0:36.0,,J. Clarkson makes free throw 1 of 2,113,120
412,4,0:36.0,,J. Clarkson makes free throw 2 of 2,113,121
413,4,0:36.0,Milwaukee full timeout,,113,121
414,4,0:36.0,,G. Hill enters the game for K. Love,113,121
415,4,0:36.0,,J. Smith enters the game for K. Korver,113,121
416,4,0:28.0,T. Snell misses 3-pt jump shot from 26 ft,,113,121
417,4,0:28.0,Offensive rebound by Team,,113,121
418,4,0:28.0,,Loose ball foul by J. Smith (drawn by T. Maker),113,121
419,4,0:28.0,T. Maker makes free throw 1 of 2,,114,121
420,4,0:28.0,,K. Love enters the game for G. Hill,114,121
421,4,0:28.0,,K. Korver enters the game for J. Smith,114,121
422,4,0:28.0,T. Maker makes free throw 2 of 2,,115,121
423,4,0:28.0,,Personal foul by E. Bledsoe (drawn by J. Green),115,121
424,4,0:28.0,,J. Green makes free throw 1 of 2,115,122
425,4,0:28.0,,J. Smith enters the game for K. Love,115,122
426,4,0:28.0,,G. Hill enters the game for K. Korver,115,122
427,4,0:28.0,,J. Green makes free throw 2 of 2,115,123
428,4,0:28.0,Milwaukee full timeout,,115,123
429,4,0:21.0,K. Middleton misses 3-pt jump shot from 27 ft,,115,123
430,4,0:18.0,Offensive rebound by T. Maker,,115,123
431,4,0:14.0,T. Snell misses 3-pt jump shot from 24 ft,,115,123
432,4,0:13.0,Offensive rebound by G. Antetokounmpo,,115,123
433,4,0:13.0,G. Antetokounmpo makes 2-pt dunk at rim,,117,123
434,4,0:13.0,,Cleveland full timeout,117,123
435,4,0:13.0,,K. Love enters the game for J. Smith,117,123
436,4,0:13.0,,K. Korver enters the game for G. Hill,117,123
437,4,0:09.0,,Personal foul by G. Antetokounmpo (drawn by K. Korver),117,123
438,4,0:09.0,,K. Korver misses free throw 1 of 2,117,123
439,4,0:09.0,,Offensive rebound by Team,117,123
440,4,0:09.0,,G. Hill enters the game for K. Love,117,123
441,4,0:09.0,,K. Korver makes free throw 2 of 2,117,124
442,4,0:08.0,,J. Smith enters the game for K. Korver,117,124
443,4,0:05.0,K. Middleton misses 3-pt jump shot from 26 ft,,117,124
444,4,0:04.0,,Defensive rebound by J. Smith,117,124
