,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
379,4,4:03.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Terry),,85,101
380,4,4:03.0,Shooting foul by A. Horford (drawn by K. Middleton),,85,101
381,4,4:03.0,K. Middleton makes free throw 1 of 1,,86,101
382,4,3:51.0,,J. Tatum makes 2-pt layup from 2 ft (assist by T. Rozier),86,103
383,4,3:39.0,K. Middleton misses 2-pt layup from 3 ft (block by M. Smart),,86,103
384,4,3:39.0,Offensive rebound by Team,,86,103
385,4,3:33.0,G. Antetokounmpo misses 3-pt jump shot from 27 ft,,86,103
386,4,3:30.0,,Defensive rebound by J. Tatum,86,103
387,4,3:14.0,,Turnover by A. Horford (lost ball; steal by J. Parker),86,103
388,4,3:08.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,89,103
389,4,3:07.0,,Boston full timeout,89,103
390,4,3:01.0,,Personal foul by J. Parker (drawn by T. Rozier),89,103
391,4,2:42.0,,J. Tatum misses 2-pt jump shot from 20 ft,89,103
392,4,2:37.0,Defensive rebound by M. Brogdon,,89,103
393,4,2:30.0,Turnover by J. Parker (step out of bounds),,89,103
394,4,2:11.0,,T. Rozier misses 3-pt jump shot from 26 ft,89,103
395,4,2:09.0,Defensive rebound by J. Parker,,89,103
396,4,2:00.0,K. Middleton makes 2-pt layup from 1 ft,,91,103
397,4,1:47.0,,T. Rozier makes 2-pt layup from 1 ft (assist by A. Horford),91,105
398,4,1:43.0,Personal foul by M. Smart (drawn by K. Middleton),,91,105
399,4,1:43.0,K. Middleton makes free throw 1 of 2,,92,105
400,4,1:43.0,,M. Morris enters the game for S. Ojeleye,92,105
401,4,1:43.0,K. Middleton makes free throw 2 of 2,,93,105
402,4,1:20.0,,A. Horford makes 2-pt jump shot from 17 ft,93,107
403,4,1:20.0,Milwaukee full timeout,,93,107
404,4,1:20.0,,S. Larkin enters the game for M. Smart,93,107
405,4,1:20.0,,S. Ojeleye enters the game for M. Morris,93,107
406,4,1:14.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,96,107
407,4,0:51.0,,S. Larkin makes 3-pt jump shot from 25 ft (assist by J. Tatum),96,110
408,4,0:48.0,K. Middleton misses 3-pt jump shot from 25 ft,,96,110
409,4,0:44.0,,Defensive rebound by S. Ojeleye,96,110
410,4,0:41.0,,Personal take foul by K. Middleton (drawn by T. Rozier),96,110
411,4,0:41.0,,A. Baynes enters the game for J. Tatum,96,110
412,4,0:41.0,,A. Nader enters the game for T. Rozier,96,110
413,4,0:41.0,,G. Yabusele enters the game for A. Horford,96,110
414,4,0:41.0,,Personal take foul by J. Parker (drawn by A. Nader),96,110
415,4,0:41.0,,A. Nader makes free throw 1 of 2,96,111
416,4,0:41.0,,A. Nader makes free throw 2 of 2,96,112
417,4,0:31.0,J. Terry misses 3-pt jump shot from 26 ft,,96,112
418,4,0:28.0,Offensive rebound by G. Antetokounmpo,,96,112
419,4,0:26.0,J. Terry misses 3-pt jump shot from 27 ft,,96,112
420,4,0:23.0,,Defensive rebound by S. Ojeleye,96,112
421,4,0:00.0,,Turnover by Team (shot clock),96,112
422,4,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 63 ft,,96,112
423,4,0:00.0,Offensive rebound by Team,,96,112
