,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MILWAUKEE_ACTION,PORTLAND_SCORE,MILWAUKEE_SCORE
380,4,6:49.0,D. Lillard makes free throw 1 of 2,,94,95
381,4,6:49.0,D. Lillard makes free throw 2 of 2,,95,95
382,4,6:31.0,,M. Brogdon makes 2-pt jump shot from 19 ft,95,97
383,4,6:13.0,Turnover by D. Lillard (bad pass; steal by M. Brogdon),,95,97
384,4,6:08.0,,M. Brogdon misses 2-pt layup from 2 ft,95,97
385,4,6:03.0,,Offensive rebound by G. Antetokounmpo,95,97
386,4,6:03.0,,G. Antetokounmpo makes 2-pt layup at rim,95,99
387,4,5:54.0,C. McCollum makes 2-pt jump shot from 19 ft (assist by E. Turner),,97,99
388,4,5:29.0,,G. Antetokounmpo makes 2-pt jump shot from 9 ft,97,101
389,4,5:22.0,Personal foul by M. Brogdon (drawn by E. Turner),,97,101
390,4,5:22.0,E. Turner makes free throw 1 of 2,,98,101
391,4,5:22.0,E. Turner makes free throw 2 of 2,,99,101
392,4,5:16.0,,Personal foul by C. McCollum (drawn by M. Brogdon),99,101
393,4,5:16.0,M. Harkless enters the game for A. Aminu,,99,101
394,4,5:13.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,99,101
395,4,5:09.0,Defensive rebound by C. McCollum,,99,101
396,4,5:01.0,M. Harkless misses 2-pt layup from 1 ft,,99,101
397,4,4:58.0,,Defensive rebound by G. Antetokounmpo,99,101
398,4,4:49.0,,G. Antetokounmpo makes 2-pt jump shot from 2 ft,99,103
399,4,4:49.0,,Shooting foul by E. Turner (drawn by G. Antetokounmpo),99,103
400,4,4:49.0,,G. Antetokounmpo makes free throw 1 of 1,99,104
401,4,4:31.0,C. McCollum misses 2-pt jump shot from 17 ft,,99,104
402,4,4:29.0,,Defensive rebound by J. Henson,99,104
403,4,4:25.0,,J. Henson misses 2-pt layup from 1 ft,99,104
404,4,4:21.0,Defensive rebound by E. Turner,,99,104
405,4,4:19.0,Turnover by E. Turner (bad pass; steal by T. Snell),,99,104
406,4,4:14.0,,M. Brogdon makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),99,106
407,4,4:14.0,Portland full timeout,,99,106
408,4,4:02.0,J. Nurkić misses 2-pt layup from 3 ft (block by J. Henson),,99,106
409,4,3:57.0,,Defensive rebound by J. Henson,99,106
410,4,3:47.0,,J. Henson misses 2-pt layup from 1 ft (block by J. Nurkić),99,106
411,4,3:42.0,,Offensive rebound by T. Snell,99,106
412,4,3:36.0,,D. Liggins misses 3-pt jump shot from 23 ft,99,106
413,4,3:32.0,Defensive rebound by E. Turner,,99,106
414,4,3:28.0,D. Lillard makes 2-pt layup from 1 ft,,101,106
415,4,3:09.0,,G. Antetokounmpo makes 2-pt jump shot from 17 ft (assist by M. Brogdon),101,108
416,4,2:45.0,J. Nurkić makes 2-pt hook shot from 7 ft,,103,108
417,4,2:30.0,,M. Brogdon misses 2-pt layup at rim,103,108
418,4,2:26.0,Defensive rebound by C. McCollum,,103,108
419,4,2:19.0,J. Nurkić makes 2-pt jump shot from 13 ft (assist by D. Lillard),,105,108
420,4,2:02.0,,T. Snell misses 3-pt jump shot from 25 ft,105,108
421,4,2:00.0,,Offensive rebound by J. Henson,105,108
422,4,1:56.0,,Shooting foul by E. Turner (drawn by G. Antetokounmpo),105,108
423,4,1:56.0,,G. Antetokounmpo misses free throw 1 of 2,105,108
424,4,1:56.0,,Offensive rebound by Team,105,108
425,4,1:56.0,,K. Middleton enters the game for D. Liggins,105,108
426,4,1:56.0,,G. Antetokounmpo makes free throw 2 of 2,105,109
427,4,1:35.0,D. Lillard makes 3-pt jump shot from 27 ft,,108,109
428,4,1:25.0,,K. Middleton misses 2-pt layup from 4 ft,108,109
429,4,1:23.0,,Offensive rebound by J. Henson,108,109
430,4,1:11.0,,M. Brogdon misses 2-pt jump shot from 17 ft,108,109
431,4,1:08.0,Defensive rebound by J. Nurkić,,108,109
432,4,0:57.0,Shooting foul by J. Henson (drawn by D. Lillard),,108,109
433,4,0:57.0,D. Lillard makes free throw 1 of 2,,109,109
434,4,0:57.0,D. Lillard makes free throw 2 of 2,,110,109
435,4,0:57.0,,Milwaukee full timeout,110,109
436,4,0:46.0,,K. Middleton misses 2-pt jump shot from 15 ft,110,109
437,4,0:43.0,Defensive rebound by J. Nurkić,,110,109
438,4,0:31.0,Turnover by D. Lillard (lost ball; steal by G. Antetokounmpo),,110,109
439,4,0:31.0,,Personal foul by J. Nurkić (drawn by G. Antetokounmpo),110,109
440,4,0:31.0,,G. Antetokounmpo misses free throw 1 of 2,110,109
441,4,0:31.0,,Offensive rebound by Team,110,109
442,4,0:31.0,,G. Antetokounmpo misses free throw 2 of 2,110,109
443,4,0:30.0,Defensive rebound by D. Lillard,,110,109
444,4,0:30.0,Portland full timeout,,110,109
445,4,0:12.0,Turnover by C. McCollum (lost ball; steal by G. Antetokounmpo),,110,109
446,4,0:11.0,,G. Antetokounmpo makes 2-pt dunk from 2 ft (assist by M. Brogdon),110,111
447,4,0:11.0,Portland full timeout,,110,111
448,4,0:11.0,P. Connaughton enters the game for M. Harkless,,110,111
449,4,0:04.0,J. Nurkić misses 2-pt layup from 5 ft,,110,111
450,4,0:03.0,,Defensive rebound by K. Middleton,110,111
451,4,0:03.0,,Personal foul by D. Lillard (drawn by K. Middleton),110,111
452,4,0:03.0,,K. Middleton makes free throw 1 of 2,110,112
453,4,0:03.0,M. Harkless enters the game for P. Connaughton,,110,112
454,4,0:03.0,,K. Middleton makes free throw 2 of 2,110,113
455,4,0:01.0,Turnover by J. Nurkić (bad pass; steal by M. Brogdon),,110,113
