,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
385,4,3:41.0,,Personal foul by J. Grant (drawn by T. Johnson),73,79
386,4,3:41.0,,T. Johnson makes free throw 1 of 2,73,80
387,4,3:41.0,,T. Johnson makes free throw 2 of 2,73,81
388,4,3:28.0,Turnover by R. Lopez (bad pass; steal by B. Adebayo),,73,81
389,4,3:25.0,,Personal foul by R. Lopez (drawn by B. Adebayo),73,81
390,4,3:25.0,,B. Adebayo makes free throw 1 of 2,73,82
391,4,3:25.0,,B. Adebayo makes free throw 2 of 2,73,83
392,4,3:13.0,J. Holiday misses 3-pt jump shot from 26 ft,,73,83
393,4,3:09.0,,Defensive rebound by J. Winslow,73,83
394,4,2:54.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Waiters),73,86
395,4,2:54.0,Chicago full timeout,,73,86
396,4,2:45.0,L. Markkanen makes 2-pt dunk at rim (assist by J. Holiday),,75,86
397,4,2:23.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by W. Ellington),75,89
398,4,2:14.0,K. Dunn misses 2-pt jump shot from 16 ft,,75,89
399,4,2:14.0,Offensive rebound by Team,,75,89
400,4,2:14.0,,Loose ball foul by D. Waiters (drawn by R. Lopez),75,89
401,4,2:06.0,L. Markkanen misses 3-pt jump shot from 25 ft,,75,89
402,4,2:02.0,Offensive rebound by J. Grant,,75,89
403,4,2:00.0,J. Grant makes 3-pt jump shot from 25 ft (assist by K. Dunn),,78,89
404,4,1:40.0,,W. Ellington misses 2-pt jump shot from 21 ft,78,89
405,4,1:37.0,Defensive rebound by L. Markkanen,,78,89
406,4,1:29.0,Shooting foul by T. Johnson (drawn by L. Markkanen),,78,89
407,4,1:29.0,L. Markkanen misses free throw 1 of 2,,78,89
408,4,1:29.0,Offensive rebound by Team,,78,89
409,4,1:29.0,L. Markkanen makes free throw 2 of 2,,79,89
410,4,1:04.0,,D. Waiters misses 2-pt jump shot from 19 ft,79,89
411,4,1:00.0,Defensive rebound by K. Dunn,,79,89
412,4,0:59.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by K. Dunn),,82,89
413,4,0:59.0,,Miami full timeout,82,89
414,4,0:59.0,,G. Dragić enters the game for W. Ellington,82,89
415,4,0:46.0,,J. Winslow makes 2-pt jump shot from 9 ft (assist by G. Dragić),82,91
416,4,0:27.0,J. Grant makes 3-pt jump shot from 25 ft,,85,91
417,4,0:24.0,,Personal foul by K. Dunn (drawn by J. Winslow),85,91
418,4,0:24.0,,J. Winslow makes free throw 1 of 2,85,92
419,4,0:24.0,,J. Winslow makes free throw 2 of 2,85,93
420,4,0:15.0,L. Markkanen misses 3-pt jump shot from 23 ft,,85,93
421,4,0:14.0,,Defensive rebound by G. Dragić,85,93
422,4,0:14.0,,Personal foul by J. Grant (drawn by G. Dragić),85,93
423,4,0:14.0,,G. Dragić makes free throw 1 of 2,85,94
424,4,0:14.0,,G. Dragić makes free throw 2 of 2,85,95
425,4,0:14.0,Chicago full timeout,,85,95
426,4,0:09.0,L. Markkanen makes 3-pt jump shot from 26 ft,,88,95
427,4,0:07.0,,Personal foul by J. Holiday (drawn by T. Johnson),88,95
428,4,0:07.0,,T. Johnson makes free throw 1 of 2,88,96
429,4,0:07.0,,T. Johnson makes free throw 2 of 2,88,97
430,4,0:00.0,J. Holiday makes 3-pt jump shot from 23 ft,,91,97
