,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
387,4,6:05.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by D. Cousins),97,117
388,4,5:42.0,Shooting block foul by J. Nelson (drawn by J. Murray),,97,117
389,4,5:42.0,J. Murray makes free throw 1 of 2,,98,117
390,4,5:42.0,M. Beasley enters the game for W. Barton,,98,117
391,4,5:42.0,J. Murray makes free throw 2 of 2,,99,117
392,4,5:20.0,,D. Cousins misses 2-pt hook shot from 10 ft,99,117
393,4,5:17.0,Defensive rebound by T. Lyles,,99,117
394,4,5:12.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by T. Lyles),,101,117
395,4,4:48.0,,T. Allen makes 2-pt layup from 2 ft (assist by J. Nelson),101,119
396,4,4:35.0,J. Murray makes 2-pt jump shot from 7 ft,,103,119
397,4,4:10.0,,J. Nelson misses 3-pt jump shot from 24 ft,103,119
398,4,4:10.0,Defensive rebound by T. Lyles,,103,119
399,4,4:01.0,Turnover by T. Lyles (bad pass; steal by T. Allen),,103,119
400,4,3:47.0,,D. Cousins misses 3-pt jump shot from 25 ft,103,119
401,4,3:44.0,Personal foul by T. Allen (drawn by G. Harris),,103,119
402,4,3:44.0,G. Harris misses free throw 1 of 2,,103,119
403,4,3:44.0,Offensive rebound by Team,,103,119
404,4,3:44.0,,J. Holiday enters the game for J. Nelson,103,119
405,4,3:44.0,,R. Rondo enters the game for T. Allen,103,119
406,4,3:44.0,G. Harris makes free throw 2 of 2,,104,119
407,4,3:43.0,Offensive rebound by T. Lyles,,104,119
408,4,3:39.0,,New Orleans full timeout,104,119
409,4,3:39.0,J. Hernangómez enters the game for G. Harris,,104,119
410,4,3:26.0,,D. Cousins misses 3-pt jump shot from 25 ft,104,119
411,4,3:22.0,Defensive rebound by M. Beasley,,104,119
412,4,3:17.0,M. Plumlee makes 2-pt layup from 2 ft,,106,119
413,4,3:17.0,Shooting foul by J. Holiday (drawn by M. Plumlee),,106,119
414,4,3:17.0,M. Plumlee misses free throw 1 of 1,,106,119
415,4,3:14.0,,Defensive rebound by D. Cousins,106,119
416,4,2:59.0,,J. Holiday makes 2-pt jump shot from 4 ft,106,121
417,4,2:56.0,Turnover by J. Murray (out of bounds lost ball),,106,121
418,4,2:48.0,,J. Holiday misses 3-pt jump shot from 23 ft,106,121
419,4,2:46.0,Defensive rebound by T. Lyles,,106,121
420,4,2:37.0,M. Beasley misses 2-pt jump shot from 9 ft,,106,121
421,4,2:32.0,Offensive rebound by J. Hernangómez,,106,121
422,4,2:31.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Hernangómez),,109,121
423,4,2:17.0,Offensive charge foul by R. Rondo (drawn by J. Murray),,109,121
424,4,2:17.0,,Turnover by R. Rondo (offensive foul),109,121
425,4,2:05.0,M. Beasley misses 2-pt jump shot from 18 ft,,109,121
426,4,2:00.0,Offensive rebound by J. Murray,,109,121
427,4,1:59.0,J. Murray misses 2-pt layup from 2 ft,,109,121
428,4,1:59.0,,Defensive rebound by E. Moore,109,121
429,4,1:37.0,,D. Cousins misses 2-pt jump shot from 7 ft,109,121
430,4,1:37.0,Defensive rebound by Team,,109,121
431,4,1:36.0,,Turnover by Team (shot clock),109,121
432,4,1:26.0,T. Lyles misses 2-pt layup from 4 ft,,109,121
433,4,1:25.0,,Defensive rebound by D. Cousins,109,121
434,4,1:25.0,,Personal foul by M. Plumlee (drawn by D. Cousins),109,121
435,4,1:25.0,E. Mudiay enters the game for M. Plumlee,,109,121
436,4,1:13.0,Offensive charge foul by D. Cousins (drawn by J. Murray),,109,121
437,4,1:13.0,,Turnover by D. Cousins (offensive foul),109,121
438,4,1:00.0,J. Murray misses 2-pt jump shot from 23 ft,,109,121
439,4,0:57.0,,Defensive rebound by D. Cousins,109,121
440,4,0:55.0,,Personal foul by T. Lyles (drawn by D. Cousins),109,121
441,4,0:55.0,,D. Cousins misses free throw 1 of 2,109,121
442,4,0:55.0,,Offensive rebound by Team,109,121
443,4,0:55.0,,D. Cousins makes free throw 2 of 2,109,122
444,4,0:47.0,J. Murray makes 2-pt layup from 1 ft,,111,122
445,4,0:27.0,,D. Miller misses 3-pt jump shot from 24 ft,111,122
446,4,0:24.0,,Offensive rebound by D. Cousins,111,122
447,4,0:22.0,,Shooting foul by J. Hernangómez (drawn by D. Cousins),111,122
448,4,0:22.0,,D. Cousins misses free throw 1 of 2,111,122
449,4,0:22.0,,Offensive rebound by Team,111,122
450,4,0:22.0,,D. Cousins makes free throw 2 of 2,111,123
451,4,0:15.0,M. Beasley misses 3-pt jump shot from 26 ft,,111,123
452,4,0:10.0,Offensive rebound by T. Lyles,,111,123
453,4,0:09.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by T. Lyles),,114,123
