,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
381,4,3:32.0,Personal foul by M. Ginóbili (drawn by N. Jokić),,95,98
382,4,3:26.0,G. Harris misses 2-pt layup from 2 ft,,95,98
383,4,3:24.0,,Defensive rebound by B. Forbes,95,98
384,4,3:15.0,,L. Aldridge misses 2-pt layup from 2 ft,95,98
385,4,3:14.0,Defensive rebound by J. Murray,,95,98
386,4,3:14.0,Denver full timeout,,95,98
387,4,3:14.0,,K. Anderson enters the game for D. Bertāns,95,98
388,4,2:51.0,T. Craig makes 2-pt dunk at rim,,97,98
389,4,2:26.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by P. Mills),97,101
390,4,2:07.0,N. Jokić makes 2-pt jump shot from 7 ft,,99,101
391,4,1:41.0,,P. Mills makes 3-pt jump shot from 27 ft,99,104
392,4,1:22.0,T. Craig misses 2-pt layup from 1 ft (block by L. Aldridge),,99,104
393,4,1:19.0,,Defensive rebound by B. Forbes,99,104
394,4,0:58.0,,P. Mills misses 3-pt jump shot from 25 ft,99,104
395,4,0:56.0,Defensive rebound by G. Harris,,99,104
396,4,0:56.0,Personal block foul by M. Ginóbili (drawn by G. Harris),,99,104
397,4,0:56.0,Denver full timeout,,99,104
398,4,0:56.0,,D. Green enters the game for B. Forbes,99,104
399,4,0:56.0,T. Lyles enters the game for T. Craig,,99,104
400,4,0:53.0,Personal foul by M. Ginóbili (drawn by W. Barton),,99,104
401,4,0:53.0,W. Barton makes free throw 1 of 2,,100,104
402,4,0:53.0,T. Craig enters the game for T. Lyles,,100,104
403,4,0:53.0,W. Barton makes free throw 2 of 2,,101,104
404,4,0:36.0,,M. Ginóbili makes 2-pt jump shot from 13 ft (assist by L. Aldridge),101,106
405,4,0:36.0,Denver full timeout,,101,106
406,4,0:36.0,T. Lyles enters the game for T. Craig,,101,106
407,4,0:31.0,J. Murray makes 3-pt jump shot from 24 ft (assist by T. Lyles),,104,106
408,4,0:31.0,,San Antonio full timeout,104,106
409,4,0:11.0,,D. Green misses 3-pt jump shot from 23 ft,104,106
410,4,0:09.0,Defensive rebound by N. Jokić,,104,106
411,4,0:01.0,W. Barton misses 3-pt jump shot from 25 ft,,104,106
412,4,0:01.0,Offensive rebound by Team,,104,106
