,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
382,4,3:12.0,,S. Curry makes free throw 3 of 3,105,118
383,4,3:03.0,G. Harris misses 2-pt jump shot from 6 ft,,105,118
384,4,3:00.0,,Defensive rebound by S. Curry,105,118
385,4,2:47.0,,D. Green misses 3-pt jump shot from 26 ft,105,118
386,4,2:43.0,,Offensive rebound by A. Iguodala,105,118
387,4,2:22.0,,K. Thompson misses 3-pt jump shot from 27 ft,105,118
388,4,2:16.0,Defensive rebound by W. Chandler,,105,118
389,4,2:12.0,J. Murray makes 3-pt jump shot from 25 ft,,108,118
390,4,1:55.0,,Turnover by S. Curry (bad pass; steal by N. Jokić),108,118
391,4,1:51.0,G. Harris makes 3-pt jump shot from 26 ft (assist by J. Murray),,111,118
392,4,1:35.0,,K. Thompson misses 3-pt jump shot from 26 ft,111,118
393,4,1:30.0,Defensive rebound by W. Chandler,,111,118
394,4,1:26.0,Shooting foul by A. Iguodala (drawn by T. Lyles),,111,118
395,4,1:26.0,T. Lyles misses free throw 1 of 2,,111,118
396,4,1:26.0,Offensive rebound by Team,,111,118
397,4,1:26.0,T. Lyles makes free throw 2 of 2,,112,118
398,4,1:09.0,,D. Green makes 2-pt layup from 1 ft,112,120
399,4,1:00.0,J. Murray misses 2-pt jump shot from 8 ft,,112,120
400,4,0:57.0,,Defensive rebound by A. Iguodala,112,120
401,4,0:56.0,,Personal foul by W. Chandler (drawn by A. Iguodala),112,120
402,4,0:56.0,T. Craig enters the game for N. Jokić,,112,120
403,4,0:55.0,,Personal foul by T. Craig (drawn by D. Green),112,120
404,4,0:55.0,,D. Green makes free throw 1 of 2,112,121
405,4,0:55.0,N. Jokić enters the game for T. Craig,,112,121
406,4,0:55.0,,D. Green makes free throw 2 of 2,112,122
407,4,0:55.0,Denver full timeout,,112,122
408,4,0:50.0,W. Chandler misses 2-pt layup from 2 ft,,112,122
409,4,0:46.0,,Defensive rebound by S. Curry,112,122
410,4,0:40.0,,Personal take foul by N. Jokić (drawn by J. Bell),112,122
411,4,0:40.0,,J. Bell misses free throw 1 of 2,112,122
412,4,0:40.0,,Offensive rebound by Team,112,122
413,4,0:40.0,,J. Bell misses free throw 2 of 2,112,122
414,4,0:38.0,Defensive rebound by T. Lyles,,112,122
415,4,0:26.0,T. Lyles makes 2-pt layup from 2 ft (assist by J. Murray),,114,122
416,4,0:23.0,,Personal foul by W. Chandler (drawn by S. Curry),114,122
417,4,0:23.0,,S. Curry makes free throw 1 of 2,114,123
418,4,0:23.0,,S. Curry makes free throw 2 of 2,114,124
419,4,0:18.0,J. Murray misses 2-pt layup from 3 ft (block by K. Thompson),,114,124
420,4,0:16.0,,Defensive rebound by A. Iguodala,114,124
