,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
383,4,6:29.0,K. Simmons misses 2-pt jump shot from 22 ft,,104,73
384,4,6:27.0,,Defensive rebound by S. Labissière,104,73
385,4,6:20.0,,B. Hield misses 2-pt layup from 2 ft,104,73
386,4,6:16.0,Defensive rebound by D. Davis,,104,73
387,4,6:08.0,W. Selden makes 2-pt jump shot from 17 ft,,106,73
388,4,5:51.0,,Turnover by G. Papagiannis (lost ball; steal by W. Selden),106,73
389,4,5:42.0,D. Davis misses 2-pt jump shot from 7 ft,,106,73
390,4,5:39.0,,Defensive rebound by J. Jackson,106,73
391,4,5:32.0,,Personal foul by B. McLemore (drawn by S. Labissière),106,73
392,4,5:32.0,A. Harrison enters the game for W. Selden,,106,73
393,4,5:18.0,,M. Richardson makes 3-pt jump shot from 25 ft (assist by S. Labissière),106,76
394,4,5:01.0,Personal foul by B. Hield (drawn by K. Simmons),,106,76
395,4,4:55.0,Turnover by A. Harrison (bad pass),,106,76
396,4,4:40.0,,Turnover by M. Richardson (bad pass; steal by A. Harrison),106,76
397,4,4:36.0,Turnover by J. Martin (bad pass; steal by J. Jackson),,106,76
398,4,4:31.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by J. Jackson),106,79
399,4,4:10.0,B. McLemore misses 3-pt jump shot from 25 ft,,106,79
400,4,4:06.0,,Defensive rebound by G. Papagiannis,106,79
401,4,4:00.0,,B. Hield makes 2-pt jump shot from 16 ft,106,81
402,4,4:00.0,,Shooting foul by A. Harrison (drawn by B. Hield),106,81
403,4,4:00.0,W. Selden enters the game for A. Harrison,,106,81
404,4,4:00.0,,B. Hield makes free throw 1 of 1,106,82
405,4,3:44.0,W. Selden misses 3-pt jump shot from 24 ft,,106,82
406,4,3:41.0,,Defensive rebound by M. Richardson,106,82
407,4,3:38.0,,J. Jackson makes 2-pt layup from 1 ft (assist by M. Richardson),106,84
408,4,3:31.0,Memphis full timeout,,106,84
409,4,3:21.0,J. Martin misses 2-pt jump shot from 17 ft,,106,84
410,4,3:17.0,,Defensive rebound by M. Richardson,106,84
411,4,3:02.0,,G. Papagiannis misses 2-pt hook shot from 8 ft,106,84
412,4,2:59.0,Defensive rebound by D. Davis,,106,84
413,4,2:50.0,D. Davis makes 2-pt jump shot from 20 ft (assist by W. Selden),,108,84
414,4,2:31.0,,B. Hield makes 2-pt jump shot from 19 ft,108,86
415,4,2:10.0,K. Simmons misses 2-pt jump shot from 22 ft,,108,86
416,4,2:08.0,,Defensive rebound by G. Papagiannis,108,86
417,4,2:01.0,,Shooting foul by B. McLemore (drawn by J. Jackson),108,86
418,4,2:01.0,,J. Jackson makes free throw 1 of 2,108,87
419,4,2:01.0,,J. Jackson makes free throw 2 of 2,108,88
420,4,1:41.0,Shooting foul by G. Papagiannis (drawn by B. McLemore),,108,88
421,4,1:41.0,B. McLemore makes free throw 1 of 2,,109,88
422,4,1:41.0,B. McLemore makes free throw 2 of 2,,110,88
423,4,1:32.0,,M. Richardson makes 2-pt jump shot from 17 ft,110,90
424,4,1:20.0,W. Selden makes 3-pt jump shot from 24 ft (assist by B. McLemore),,113,90
425,4,1:04.0,,Turnover by M. Richardson (lost ball; steal by J. Martin),113,90
426,4,1:03.0,Personal foul by S. Labissière (drawn by W. Selden),,113,90
427,4,1:03.0,W. Selden makes free throw 1 of 2,,114,90
428,4,1:03.0,W. Selden misses free throw 2 of 2,,114,90
429,4,1:00.0,Offensive rebound by B. McLemore,,114,90
430,4,0:47.0,D. Davis misses 2-pt layup from 2 ft,,114,90
431,4,0:44.0,,Defensive rebound by S. Labissière,114,90
432,4,0:38.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by B. Hield),114,93
433,4,0:12.0,W. Selden misses 3-pt jump shot from 27 ft,,114,93
434,4,0:10.0,,Defensive rebound by Team,114,93
435,4,0:03.0,,B. Hield makes 3-pt jump shot from 26 ft,114,96
436,4,0:03.0,,Shooting foul by B. McLemore (drawn by B. Hield),114,96
437,4,0:03.0,,B. Hield misses free throw 1 of 1,114,96
438,4,0:01.0,,Offensive rebound by G. Papagiannis,114,96
439,4,0:00.0,,G. Papagiannis misses 2-pt hook shot from 8 ft,114,96
440,4,0:00.0,,Offensive rebound by Team,114,96
