,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
383,4,2:59.0,A. Davis makes 2-pt jump shot from 8 ft (assist by D. Cousins),,98,87
384,4,2:39.0,,D. Favors misses 2-pt layup from 3 ft,98,87
385,4,2:37.0,Defensive rebound by D. Miller,,98,87
386,4,2:25.0,J. Holiday misses 2-pt dunk from 2 ft,,98,87
387,4,2:23.0,,Defensive rebound by J. Johnson,98,87
388,4,2:15.0,,J. Johnson makes 2-pt jump shot from 6 ft,98,89
389,4,1:50.0,A. Davis misses 2-pt jump shot from 18 ft,,98,89
390,4,1:47.0,,Defensive rebound by R. Hood,98,89
391,4,1:37.0,,J. Johnson makes 2-pt jump shot from 11 ft,98,91
392,4,1:17.0,D. Cousins misses 2-pt layup from 4 ft,,98,91
393,4,1:15.0,Offensive rebound by D. Cousins,,98,91
394,4,1:15.0,D. Cousins makes 2-pt layup at rim,,100,91
395,4,1:10.0,,Shooting foul by J. Holiday (drawn by D. Mitchell),100,91
396,4,1:10.0,,D. Mitchell makes free throw 1 of 2,100,92
397,4,1:10.0,,D. Mitchell makes free throw 2 of 2,100,93
398,4,0:57.0,D. Cousins makes 2-pt dunk from 2 ft,,102,93
399,4,0:57.0,Shooting foul by J. Ingles (drawn by D. Cousins),,102,93
400,4,0:57.0,D. Cousins makes free throw 1 of 1,,103,93
401,4,0:43.0,,J. Ingles misses 3-pt jump shot from 24 ft,103,93
402,4,0:39.0,Defensive rebound by A. Davis,,103,93
403,4,0:19.0,E. Moore makes 3-pt jump shot from 23 ft (assist by A. Davis),,106,93
404,4,0:14.0,,D. Mitchell makes 2-pt jump shot from 11 ft,106,95
405,4,0:12.0,Turnover by A. Davis (lost ball; steal by D. Mitchell),,106,95
406,4,0:07.0,,D. Mitchell makes 3-pt jump shot from 23 ft (assist by J. Johnson),106,98
407,4,0:05.0,Personal foul by J. Johnson (drawn by J. Holiday),,106,98
408,4,0:05.0,J. Holiday makes free throw 1 of 2,,107,98
409,4,0:05.0,J. Holiday makes free throw 2 of 2,,108,98
410,4,0:00.0,,D. Mitchell misses 3-pt jump shot from 36 ft,108,98
411,4,0:00.0,,Offensive rebound by Team,108,98
