,QUARTER,TIME_REMAINING,DENVER_ACTION,GOLDEN STATE_ACTION,DENVER_SCORE,GOLDEN STATE_SCORE
390,4,4:38.0,,N. Young enters the game for O. Casspi,86,73
391,4,4:38.0,,K. Durant misses free throw 2 of 2,86,73
392,4,4:35.0,Defensive rebound by T. Lyles,,86,73
393,4,4:16.0,W. Chandler misses 3-pt jump shot from 26 ft,,86,73
394,4,4:11.0,Offensive rebound by N. Jokić,,86,73
395,4,4:10.0,N. Jokić makes 2-pt layup from 2 ft,,88,73
396,4,3:58.0,,Turnover by P. McCaw (lost ball; steal by N. Jokić),88,73
397,4,3:34.0,G. Harris makes 2-pt jump shot from 12 ft,,90,73
398,4,3:32.0,,Golden State full timeout,90,73
399,4,3:32.0,,O. Casspi enters the game for P. McCaw,90,73
400,4,3:32.0,,J. McGee enters the game for K. Thompson,90,73
401,4,3:32.0,,Q. Cook enters the game for D. Green,90,73
402,4,3:32.0,,K. Looney enters the game for K. Durant,90,73
403,4,3:08.0,,Turnover by J. McGee (lost ball; steal by G. Harris),90,73
404,4,2:50.0,N. Jokić makes 2-pt layup from 2 ft (assist by T. Lyles),,92,73
405,4,2:32.0,,J. McGee makes 2-pt jump shot from 18 ft (assist by K. Looney),92,75
406,4,2:12.0,T. Lyles misses 3-pt jump shot from 26 ft,,92,75
407,4,2:07.0,,Defensive rebound by O. Casspi,92,75
408,4,2:03.0,,Q. Cook makes 2-pt jump shot from 18 ft (assist by O. Casspi),92,77
409,4,1:39.0,Shooting foul by J. McGee (drawn by G. Harris),,92,77
410,4,1:39.0,G. Harris makes free throw 1 of 2,,93,77
411,4,1:39.0,J. Hernangómez enters the game for W. Barton,,93,77
412,4,1:39.0,T. Craig enters the game for N. Jokić,,93,77
413,4,1:39.0,M. Beasley enters the game for W. Chandler,,93,77
414,4,1:39.0,G. Harris makes free throw 2 of 2,,94,77
415,4,1:26.0,,Turnover by N. Young (bad pass),94,77
416,4,1:26.0,J. Murray enters the game for G. Harris,,94,77
417,4,1:08.0,T. Lyles makes 2-pt layup from 1 ft (assist by J. Murray),,96,77
418,4,0:55.0,,J. McGee makes 2-pt jump shot from 20 ft (assist by Q. Cook),96,79
419,4,0:49.0,Turnover by J. Murray (bad pass),,96,79
420,4,0:22.0,,Personal foul by T. Craig (drawn by K. Looney),96,79
421,4,0:22.0,,K. Looney makes free throw 1 of 2,96,80
422,4,0:22.0,,K. Looney makes free throw 2 of 2,96,81
