,QUARTER,TIME_REMAINING,DALLAS_ACTION,LA CLIPPERS_ACTION,DALLAS_SCORE,LA CLIPPERS_SCORE
383,4,4:42.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Smith),,101,91
384,4,4:23.0,,Shooting foul by D. Smith (drawn by D. Gallinari),101,91
385,4,4:23.0,,D. Gallinari makes free throw 1 of 2,101,92
386,4,4:23.0,,A. Bradley enters the game for M. Teodosić,101,92
387,4,4:23.0,,D. Gallinari makes free throw 2 of 2,101,93
388,4,4:12.0,D. Smith misses 2-pt jump shot from 15 ft,,101,93
389,4,4:09.0,Offensive rebound by S. Mejri,,101,93
390,4,4:07.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,101,93
391,4,4:07.0,,Defensive rebound by D. Jordan,101,93
392,4,4:01.0,,Shooting foul by Y. Ferrell (drawn by L. Williams),101,93
393,4,4:01.0,,L. Williams makes free throw 1 of 2,101,94
394,4,4:01.0,,L. Williams makes free throw 2 of 2,101,95
395,4,3:48.0,Turnover by S. Mejri (bad pass; steal by T. Harris),,101,95
396,4,3:40.0,,L. Williams makes 2-pt jump shot from 13 ft,101,97
397,4,3:40.0,Dallas full timeout,,101,97
398,4,3:40.0,,T. Wallace enters the game for L. Williams,101,97
399,4,3:17.0,D. Smith misses 3-pt jump shot from 28 ft,,101,97
400,4,3:13.0,,Defensive rebound by T. Harris,101,97
401,4,3:06.0,,LA Clippers full timeout,101,97
402,4,3:06.0,,L. Williams enters the game for T. Wallace,101,97
403,4,2:54.0,,D. Gallinari makes 3-pt jump shot from 22 ft (assist by L. Williams),101,100
404,4,2:34.0,Personal foul by A. Bradley (drawn by M. Kleber),,101,100
405,4,2:24.0,D. Smith misses 2-pt layup from 2 ft,,101,100
406,4,2:22.0,,Defensive rebound by T. Harris,101,100
407,4,2:15.0,,L. Williams misses 3-pt jump shot from 25 ft,101,100
408,4,2:11.0,Defensive rebound by M. Kleber,,101,100
409,4,1:52.0,W. Matthews misses 3-pt jump shot from 29 ft,,101,100
410,4,1:47.0,Offensive rebound by S. Mejri,,101,100
411,4,1:36.0,Offensive foul by D. Smith (drawn by D. Gallinari),,101,100
412,4,1:36.0,Turnover by D. Smith (offensive foul),,101,100
413,4,1:17.0,,T. Harris misses 2-pt layup from 3 ft (block by W. Matthews),101,100
414,4,1:17.0,,Offensive rebound by Team,101,100
415,4,1:08.0,,T. Harris misses 2-pt jump shot from 15 ft,101,100
416,4,1:05.0,,Offensive rebound by D. Gallinari,101,100
417,4,1:04.0,,LA Clippers full timeout,101,100
418,4,0:54.0,,L. Williams misses 2-pt jump shot from 18 ft,101,100
419,4,0:51.0,Defensive rebound by D. Smith,,101,100
420,4,0:49.0,Turnover by D. Smith (lost ball; steal by A. Bradley),,101,100
421,4,0:31.0,,Turnover by D. Gallinari (lost ball; steal by M. Kleber),101,100
422,4,0:27.0,M. Kleber misses 2-pt layup from 1 ft,,101,100
423,4,0:25.0,,Defensive rebound by D. Gallinari,101,100
424,4,0:24.0,,Personal foul by D. Smith (drawn by D. Gallinari),101,100
425,4,0:24.0,J. Barea enters the game for D. Smith,,101,100
426,4,0:24.0,,D. Gallinari makes free throw 1 of 2,101,101
427,4,0:24.0,,T. Wallace enters the game for L. Williams,101,101
428,4,0:24.0,,D. Gallinari makes free throw 2 of 2,101,102
429,4,0:24.0,Dallas full timeout,,101,102
430,4,0:07.0,Y. Ferrell misses 3-pt jump shot from 24 ft,,101,102
431,4,0:07.0,,Defensive rebound by Team,101,102
432,4,0:00.0,,A. Bradley makes 2-pt layup from 1 ft (assist by D. Jordan),101,104
433,4,0:00.0,Dallas full timeout,,101,104
434,4,0:00.0,,B. Marjanović enters the game for D. Gallinari,101,104
435,4,0:00.0,Turnover by Y. Ferrell (step out of bounds),,101,104
436,4,0:00.0,,L. Williams enters the game for D. Jordan,101,104
437,4,0:00.0,,D. Gallinari enters the game for B. Marjanović,101,104
438,4,0:00.0,J. Jones enters the game for J. Barea,,101,104
