,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
379,4,3:09.0,T. Gibson makes 3-pt jump shot from 25 ft (assist by K. Towns),,110,99
380,4,3:08.0,,LA Lakers full timeout,110,99
381,4,3:08.0,Minnesota full timeout,,110,99
382,4,3:08.0,,J. Randle enters the game for L. Nance,110,99
383,4,2:54.0,,K. Kuzma makes 3-pt jump shot from 28 ft,110,102
384,4,2:33.0,A. Wiggins misses 2-pt layup from 2 ft,,110,102
385,4,2:30.0,,Defensive rebound by J. Hart,110,102
386,4,2:26.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,110,102
387,4,2:23.0,Defensive rebound by J. Teague,,110,102
388,4,2:05.0,A. Wiggins makes 3-pt jump shot from 23 ft (assist by J. Teague),,113,102
389,4,1:46.0,,J. Hart misses 3-pt jump shot from 26 ft,113,102
390,4,1:43.0,Defensive rebound by T. Gibson,,113,102
391,4,1:29.0,T. Gibson makes 2-pt hook shot from 1 ft (assist by J. Butler),,115,102
392,4,1:21.0,,K. Kuzma misses 3-pt jump shot from 25 ft,115,102
393,4,1:19.0,Defensive rebound by Team,,115,102
394,4,1:19.0,,Loose ball foul by J. Hart (drawn by K. Towns),115,102
395,4,1:02.0,T. Gibson makes 2-pt layup from 1 ft (assist by A. Wiggins),,117,102
396,4,0:57.0,,Turnover by J. Hart (bad pass; steal by J. Butler),117,102
397,4,0:53.0,J. Butler misses 3-pt jump shot from 26 ft,,117,102
398,4,0:50.0,Offensive rebound by T. Gibson,,117,102
399,4,0:41.0,T. Gibson makes 2-pt jump shot from 20 ft (assist by J. Teague),,119,102
400,4,0:35.0,,J. Randle makes 2-pt dunk from 3 ft,119,104
401,4,0:13.0,A. Wiggins makes 2-pt layup from 3 ft (assist by K. Towns),,121,104
402,4,0:05.0,,J. Hart misses 3-pt jump shot from 25 ft,121,104
403,4,0:02.0,Defensive rebound by A. Wiggins,,121,104
