,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
379,4,7:56.0,,O. Porter enters the game for T. Satoranský,82,95
380,4,7:56.0,R. Holmes makes free throw 1 of 1,,83,95
381,4,7:56.0,,Washington full timeout,83,95
382,4,7:32.0,,B. Beal makes 2-pt jump shot from 12 ft (assist by M. Morris),83,97
383,4,7:19.0,Turnover by J. Redick (bad pass; steal by O. Porter),,83,97
384,4,7:03.0,,Offensive foul by I. Mahinmi (drawn by B. Simmons),83,97
385,4,7:03.0,,Turnover by I. Mahinmi (offensive foul),83,97
386,4,7:03.0,,M. Gortat enters the game for I. Mahinmi,83,97
387,4,7:03.0,M. Belinelli enters the game for J. Redick,,83,97
388,4,6:44.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),,86,97
389,4,6:27.0,,B. Beal misses 2-pt layup from 5 ft,86,97
390,4,6:23.0,,Offensive rebound by M. Gortat,86,97
391,4,6:23.0,,M. Gortat misses 2-pt layup at rim,86,97
392,4,6:23.0,,Offensive rebound by M. Gortat,86,97
393,4,6:13.0,,K. Oubre misses 2-pt jump shot from 17 ft,86,97
394,4,6:12.0,Defensive rebound by Team,,86,97
395,4,6:00.0,Personal foul by K. Oubre (drawn by B. Simmons),,86,97
396,4,6:00.0,J. Embiid enters the game for R. Holmes,,86,97
397,4,5:46.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by B. Simmons),,89,97
398,4,5:18.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by K. Oubre),89,100
399,4,4:54.0,Turnover by J. Embiid (bad pass; steal by K. Oubre),,89,100
400,4,4:50.0,,M. Morris misses 2-pt dunk from 1 ft,89,100
401,4,4:47.0,,Offensive rebound by O. Porter,89,100
402,4,4:43.0,,Washington full timeout,89,100
403,4,4:43.0,,Offensive foul by M. Morris (drawn by J. Embiid),89,100
404,4,4:43.0,,Turnover by M. Morris (offensive foul),89,100
405,4,4:32.0,Offensive foul by J. Embiid (drawn by B. Beal),,89,100
406,4,4:32.0,Turnover by J. Embiid (offensive foul),,89,100
407,4,4:14.0,,O. Porter misses 3-pt jump shot from 27 ft,89,100
408,4,4:09.0,Defensive rebound by B. Simmons,,89,100
409,4,4:06.0,M. Belinelli misses 3-pt jump shot from 25 ft,,89,100
410,4,4:03.0,Offensive rebound by D. Šarić,,89,100
411,4,3:48.0,J. Embiid makes 2-pt layup at rim,,91,100
412,4,3:48.0,Shooting foul by M. Gortat (drawn by J. Embiid),,91,100
413,4,3:48.0,J. Redick enters the game for M. Belinelli,,91,100
414,4,3:48.0,J. Embiid makes free throw 1 of 1,,92,100
415,4,3:33.0,,T. Satoranský enters the game for K. Oubre,92,100
416,4,3:33.0,Technical foul by J. Redick,,92,100
417,4,3:33.0,,B. Beal makes free throw 1 of 1,92,103
418,4,3:24.0,,B. Beal makes 2-pt jump shot from 13 ft,92,103
419,4,3:02.0,J. Embiid misses 2-pt jump shot from 19 ft,,92,103
420,4,3:02.0,,Defensive rebound by O. Porter,92,103
421,4,2:53.0,,M. Gortat makes 2-pt layup from 2 ft (assist by T. Satoranský),92,105
422,4,2:53.0,Philadelphia full timeout,,92,105
423,4,2:42.0,J. Redick misses 3-pt jump shot from 22 ft,,92,105
424,4,2:38.0,Offensive rebound by D. Šarić,,92,105
425,4,2:35.0,R. Covington misses 3-pt jump shot from 25 ft,,92,105
426,4,2:32.0,Offensive rebound by D. Šarić,,92,105
427,4,2:30.0,D. Šarić misses 2-pt layup at rim (block by M. Gortat),,92,105
428,4,2:27.0,,Defensive rebound by O. Porter,92,105
429,4,2:02.0,,O. Porter makes 2-pt jump shot from 23 ft (assist by M. Gortat),92,107
430,4,2:02.0,Philadelphia full timeout,,92,107
431,4,2:02.0,M. Belinelli enters the game for D. Šarić,,92,107
432,4,2:02.0,T. McConnell enters the game for J. Redick,,92,107
433,4,2:02.0,R. Holmes enters the game for J. Embiid,,92,107
434,4,2:02.0,T. Luwawu-Cabarrot enters the game for B. Simmons,,92,107
435,4,2:02.0,T. Booker enters the game for R. Covington,,92,107
436,4,1:45.0,Personal foul by O. Porter (drawn by R. Holmes),,92,107
437,4,1:45.0,R. Holmes makes free throw 1 of 2,,93,107
438,4,1:45.0,R. Holmes makes free throw 2 of 2,,94,107
439,4,1:31.0,,Turnover by B. Beal (bad pass),94,107
440,4,1:12.0,Turnover by T. McConnell (bad pass; steal by M. Morris),,94,107
441,4,0:51.0,,M. Gortat makes 2-pt hook shot from 11 ft (assist by B. Beal),94,109
442,4,0:39.0,R. Holmes misses 2-pt layup at rim,,94,109
443,4,0:37.0,,Defensive rebound by M. Morris,94,109
444,4,0:18.0,,M. Morris misses 3-pt jump shot from 30 ft,94,109
445,4,0:14.0,,Offensive rebound by M. Gortat,94,109
