,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
373,4,2:59.0,Loose ball foul by L. Nogueira (drawn by T. Cavanaugh),,110,71
374,4,2:59.0,,Atlanta full timeout,110,71
375,4,2:59.0,,M. Plumlee enters the game for D. Bembry,110,71
376,4,2:59.0,,T. Cavanaugh makes free throw 1 of 2,110,72
377,4,2:59.0,,T. Cavanaugh makes free throw 2 of 2,110,73
378,4,2:41.0,A. McKinnie makes 2-pt layup from 1 ft (assist by P. Siakam),,112,73
379,4,2:14.0,,Turnover by Team (shot clock),112,73
380,4,2:03.0,A. McKinnie misses 3-pt jump shot from 23 ft,,112,73
381,4,1:59.0,,Defensive rebound by J. Magette,112,73
382,4,1:51.0,,T. Dorsey misses 3-pt jump shot from 26 ft,112,73
383,4,1:47.0,Defensive rebound by A. McKinnie,,112,73
384,4,1:37.0,L. Brown misses 3-pt jump shot from 24 ft,,112,73
385,4,1:34.0,,Defensive rebound by T. Cavanaugh,112,73
386,4,1:20.0,,M. Delaney misses 3-pt jump shot from 24 ft,112,73
387,4,1:16.0,Defensive rebound by L. Brown,,112,73
388,4,1:08.0,L. Nogueira misses 3-pt jump shot from 22 ft,,112,73
389,4,1:06.0,,Defensive rebound by T. Dorsey,112,73
390,4,0:56.0,,J. Magette makes 2-pt jump shot from 16 ft,112,75
391,4,0:45.0,N. Powell misses 2-pt layup from 1 ft,,112,75
392,4,0:42.0,,Defensive rebound by T. Cavanaugh,112,75
393,4,0:38.0,,Personal foul by A. McKinnie (drawn by M. Delaney),112,75
394,4,0:38.0,,M. Delaney misses free throw 1 of 2,112,75
395,4,0:38.0,,Offensive rebound by Team,112,75
396,4,0:38.0,,M. Delaney makes free throw 2 of 2,112,76
397,4,0:23.0,A. McKinnie misses 3-pt jump shot from 22 ft,,112,76
398,4,0:20.0,,Defensive rebound by T. Cavanaugh,112,76
399,4,0:17.0,,M. Delaney makes 2-pt layup at rim (assist by J. Magette),112,78
