,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
372,4,5:40.0,,Turnover by S. Mack (out of bounds lost ball),94,108
373,4,5:28.0,Turnover by K. Middleton (bad pass; steal by D. Augustin),,94,108
374,4,5:24.0,,J. Simmons misses 3-pt jump shot from 22 ft,94,108
375,4,5:23.0,,Offensive rebound by Team,94,108
376,4,5:23.0,,N. Vučević enters the game for B. Biyombo,94,108
377,4,5:17.0,,Turnover by J. Simmons (bad pass; steal by J. Terry),94,108
378,4,5:15.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by J. Terry),,96,108
379,4,5:15.0,Shooting foul by K. Birch (drawn by G. Antetokounmpo),,96,108
380,4,5:15.0,G. Antetokounmpo makes free throw 1 of 1,,97,108
381,4,4:58.0,,Personal foul by K. Middleton (drawn by K. Birch),97,108
382,4,4:50.0,,J. Simmons misses 3-pt jump shot from 25 ft,97,108
383,4,4:47.0,Defensive rebound by J. Henson,,97,108
384,4,4:38.0,J. Henson makes 2-pt dunk at rim (assist by E. Bledsoe),,99,108
385,4,4:14.0,,D. Augustin makes 3-pt jump shot from 26 ft,99,111
386,4,4:00.0,Turnover by K. Middleton (bad pass; steal by N. Vučević),,99,111
387,4,3:48.0,,Shooting foul by K. Middleton (drawn by N. Vučević),99,111
388,4,3:48.0,,N. Vučević makes free throw 1 of 2,99,112
389,4,3:48.0,,N. Vučević makes free throw 2 of 2,99,113
390,4,3:40.0,E. Bledsoe misses 2-pt layup from 3 ft,,99,113
391,4,3:34.0,Offensive rebound by E. Bledsoe,,99,113
392,4,3:34.0,E. Bledsoe makes 2-pt layup at rim,,101,113
393,4,3:30.0,,Turnover by D. Augustin (out of bounds lost ball),101,113
394,4,3:30.0,J. Parker enters the game for J. Henson,,101,113
395,4,3:20.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by J. Terry),,104,113
396,4,2:59.0,,J. Simmons misses 2-pt layup from 1 ft,104,113
397,4,2:59.0,Defensive rebound by Team,,104,113
398,4,2:52.0,G. Antetokounmpo misses 2-pt hook shot from 6 ft,,104,113
399,4,2:49.0,,Defensive rebound by D. Augustin,104,113
400,4,2:35.0,,Personal foul by G. Antetokounmpo (drawn by J. Simmons),104,113
401,4,2:29.0,,D. Augustin makes 3-pt jump shot from 28 ft (assist by S. Mack),104,116
402,4,2:27.0,Milwaukee full timeout,,104,116
403,4,2:13.0,G. Antetokounmpo misses 2-pt jump shot from 12 ft,,104,116
404,4,2:12.0,Offensive rebound by J. Parker,,104,116
405,4,2:11.0,Personal foul by K. Birch (drawn by J. Parker),,104,116
406,4,2:09.0,Personal foul by S. Mack (drawn by J. Terry),,104,116
407,4,2:01.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,104,116
408,4,1:58.0,,Defensive rebound by K. Birch,104,116
409,4,1:35.0,,J. Simmons misses 3-pt jump shot from 28 ft,104,116
410,4,1:32.0,,Offensive rebound by N. Vučević,104,116
411,4,1:32.0,,N. Vučević makes 2-pt layup at rim,104,118
412,4,1:29.0,K. Middleton makes 2-pt jump shot from 7 ft (assist by J. Parker),,106,118
413,4,1:17.0,,Personal foul by E. Bledsoe (drawn by D. Augustin),106,118
414,4,1:09.0,,Turnover by J. Simmons (lost ball; steal by E. Bledsoe),106,118
415,4,1:07.0,G. Antetokounmpo makes 2-pt layup at rim,,108,118
416,4,1:07.0,Shooting foul by N. Vučević (drawn by G. Antetokounmpo),,108,118
417,4,1:07.0,G. Antetokounmpo makes free throw 1 of 1,,109,118
418,4,0:54.0,,Turnover by N. Vučević (bad pass; steal by G. Antetokounmpo),109,118
419,4,0:50.0,K. Middleton misses 3-pt jump shot from 25 ft,,109,118
420,4,0:45.0,,Defensive rebound by K. Birch,109,118
421,4,0:39.0,,Personal foul by K. Middleton (drawn by D. Augustin),109,118
422,4,0:39.0,,D. Augustin makes free throw 1 of 2,109,119
423,4,0:39.0,,D. Augustin makes free throw 2 of 2,109,120
424,4,0:34.0,E. Bledsoe makes 3-pt jump shot from 26 ft,,112,120
425,4,0:33.0,,Personal take foul by J. Parker (drawn by J. Simmons),112,120
426,4,0:33.0,,J. Simmons makes free throw 1 of 2,112,121
427,4,0:33.0,,J. Simmons makes free throw 2 of 2,112,122
428,4,0:26.0,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),,115,122
429,4,0:24.0,,Personal take foul by G. Antetokounmpo (drawn by J. Simmons),115,122
430,4,0:24.0,,J. Simmons makes free throw 1 of 2,115,123
431,4,0:24.0,,J. Simmons makes free throw 2 of 2,115,124
432,4,0:17.0,J. Parker makes 2-pt layup from 3 ft (assist by E. Bledsoe),,117,124
433,4,0:16.0,,K. Birch makes 2-pt dunk from 1 ft (assist by N. Vučević),117,126
434,4,0:13.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,117,126
435,4,0:13.0,,Defensive rebound by K. Birch,117,126
