,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHICAGO_ACTION,TORONTO_SCORE,CHICAGO_SCORE
373,4,4:56.0,,D. Nwaba makes free throw 1 of 2,112,87
374,4,4:56.0,,R. Arcidiacono enters the game for J. Grant,112,87
375,4,4:56.0,N. Powell enters the game for C. Miles,,112,87
376,4,4:56.0,A. McKinnie enters the game for F. VanVleet,,112,87
377,4,4:56.0,,D. Nwaba misses free throw 2 of 2,112,87
378,4,4:53.0,Defensive rebound by J. Poeltl,,112,87
379,4,4:36.0,D. Wright misses 3-pt jump shot from 24 ft,,112,87
380,4,4:32.0,,Defensive rebound by D. Nwaba,112,87
381,4,4:23.0,,C. Felício makes 2-pt jump shot from 19 ft (assist by D. Valentine),112,89
382,4,4:06.0,P. Siakam makes 3-pt jump shot from 23 ft (assist by J. Poeltl),,115,89
383,4,3:48.0,,D. Valentine misses 2-pt jump shot from 7 ft,115,89
384,4,3:44.0,Defensive rebound by J. Poeltl,,115,89
385,4,3:36.0,N. Powell misses 3-pt jump shot from 23 ft,,115,89
386,4,3:32.0,,Defensive rebound by R. Arcidiacono,115,89
387,4,3:27.0,,Personal foul by D. Wright (drawn by R. Arcidiacono),115,89
388,4,3:27.0,L. Nogueira enters the game for J. Poeltl,,115,89
389,4,3:15.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,115,89
390,4,3:05.0,,Offensive rebound by D. Nwaba,115,89
391,4,3:05.0,,D. Nwaba makes 2-pt layup at rim,115,91
392,4,2:51.0,D. Wright misses 2-pt layup from 2 ft (block by D. Nwaba),,115,91
393,4,2:51.0,,Defensive rebound by Team,115,91
394,4,2:38.0,,D. Valentine makes 2-pt jump shot from 6 ft,115,93
395,4,2:27.0,A. McKinnie makes 3-pt jump shot from 22 ft (assist by D. Wright),,118,93
396,4,2:18.0,,Shooting foul by P. Siakam (drawn by C. Felício),118,93
397,4,2:18.0,,C. Felício makes free throw 1 of 2,118,94
398,4,2:18.0,,C. Felício makes free throw 2 of 2,118,95
399,4,2:05.0,N. Powell makes 2-pt jump shot from 2 ft (assist by L. Nogueira),,120,95
400,4,1:57.0,,D. Valentine misses 3-pt jump shot from 22 ft,120,95
401,4,1:57.0,Defensive rebound by P. Siakam,,120,95
402,4,1:48.0,N. Powell misses 3-pt jump shot from 25 ft,,120,95
403,4,1:48.0,,Defensive rebound by D. Valentine,120,95
404,4,1:38.0,,N. Vonleh makes 2-pt layup from 2 ft,120,97
405,4,1:38.0,,Shooting foul by A. McKinnie (drawn by N. Vonleh),120,97
406,4,1:38.0,,N. Vonleh makes free throw 1 of 1,120,98
407,4,1:24.0,L. Nogueira makes 2-pt dunk at rim (assist by P. Siakam),,122,98
408,4,1:14.0,,Turnover by C. Felício (lost ball; steal by L. Nogueira),122,98
409,4,1:14.0,Personal foul by D. Nwaba (drawn by D. Wright),,122,98
410,4,1:08.0,L. Nogueira misses 3-pt jump shot from 24 ft,,122,98
411,4,1:05.0,,Defensive rebound by N. Vonleh,122,98
412,4,0:52.0,,D. Nwaba misses 3-pt jump shot from 22 ft,122,98
413,4,0:52.0,Defensive rebound by L. Nogueira,,122,98
414,4,0:36.0,N. Powell misses 3-pt jump shot from 24 ft,,122,98
415,4,0:32.0,,Defensive rebound by N. Vonleh,122,98
416,4,0:24.0,,C. Felício misses 2-pt jump shot from 16 ft,122,98
417,4,0:20.0,Defensive rebound by L. Nogueira,,122,98
