,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
373,4,5:34.0,Defensive rebound by M. Dellavedova,,101,85
374,4,5:33.0,,J. Grant enters the game for Z. LaVine,101,85
375,4,5:33.0,E. Bledsoe enters the game for M. Dellavedova,,101,85
376,4,5:29.0,Personal foul by D. Valentine (drawn by G. Antetokounmpo),,101,85
377,4,5:29.0,G. Antetokounmpo misses free throw 1 of 2,,101,85
378,4,5:29.0,Offensive rebound by Team,,101,85
379,4,5:29.0,G. Antetokounmpo misses free throw 2 of 2,,101,85
380,4,5:26.0,,Defensive rebound by N. Mirotić,101,85
381,4,5:16.0,,L. Markkanen makes 2-pt layup from 1 ft,101,87
382,4,4:52.0,G. Antetokounmpo makes 2-pt jump shot from 12 ft (assist by K. Middleton),,103,87
383,4,4:29.0,,J. Holiday misses 2-pt jump shot from 16 ft,103,87
384,4,4:25.0,Defensive rebound by J. Henson,,103,87
385,4,4:02.0,K. Middleton misses 3-pt jump shot from 23 ft,,103,87
386,4,3:57.0,Offensive rebound by G. Antetokounmpo,,103,87
387,4,3:44.0,K. Middleton misses 2-pt jump shot from 17 ft,,103,87
388,4,3:41.0,,Defensive rebound by J. Grant,103,87
389,4,3:28.0,,Personal foul by G. Antetokounmpo (drawn by J. Grant),103,87
390,4,3:28.0,,J. Grant misses free throw 1 of 2,103,87
391,4,3:28.0,,Offensive rebound by Team,103,87
392,4,3:28.0,,J. Grant makes free throw 2 of 2,103,88
393,4,3:08.0,K. Middleton makes 2-pt jump shot from 15 ft,,105,88
394,4,2:54.0,,J. Grant makes 2-pt dunk from 1 ft,105,90
395,4,2:42.0,Offensive foul by K. Middleton (drawn by L. Markkanen),,105,90
396,4,2:42.0,Turnover by K. Middleton (offensive foul),,105,90
397,4,2:42.0,Milwaukee full timeout,,105,90
398,4,2:30.0,,N. Mirotić misses 3-pt jump shot from 26 ft,105,90
399,4,2:26.0,Defensive rebound by G. Antetokounmpo,,105,90
400,4,2:14.0,K. Middleton makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),,107,90
401,4,2:00.0,,L. Markkanen makes 2-pt jump shot from 3 ft (assist by N. Mirotić),107,92
402,4,1:42.0,Turnover by K. Middleton (bad pass; steal by J. Holiday),,107,92
403,4,1:42.0,,Personal foul by K. Middleton (drawn by L. Markkanen),107,92
404,4,1:42.0,,L. Markkanen makes free throw 1 of 2,107,93
405,4,1:42.0,,P. Zipser enters the game for J. Holiday,107,93
406,4,1:42.0,,D. Nwaba enters the game for N. Mirotić,107,93
407,4,1:42.0,,R. Arcidiacono enters the game for D. Valentine,107,93
408,4,1:42.0,,C. Felício enters the game for J. Grant,107,93
409,4,1:42.0,S. Kilpatrick enters the game for T. Snell,,107,93
410,4,1:42.0,S. Brown enters the game for K. Middleton,,107,93
411,4,1:42.0,R. Vaughn enters the game for J. Henson,,107,93
412,4,1:42.0,D. Wilson enters the game for G. Antetokounmpo,,107,93
413,4,1:42.0,M. Plumlee enters the game for E. Bledsoe,,107,93
414,4,1:42.0,,L. Markkanen makes free throw 2 of 2,107,94
415,4,1:30.0,Turnover by S. Kilpatrick (bad pass),,107,94
416,4,1:30.0,,Q. Pondexter enters the game for L. Markkanen,107,94
417,4,1:17.0,,P. Zipser misses 2-pt jump shot from 19 ft (block by D. Wilson),107,94
418,4,1:07.0,Defensive rebound by R. Vaughn,,107,94
419,4,1:01.0,R. Vaughn makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),,110,94
420,4,0:50.0,,C. Felício makes 2-pt layup from 1 ft (assist by R. Arcidiacono),110,96
421,4,0:26.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,110,96
422,4,0:22.0,Offensive rebound by M. Plumlee,,110,96
423,4,0:10.0,S. Kilpatrick misses 2-pt layup from 1 ft,,110,96
424,4,0:07.0,,Defensive rebound by Q. Pondexter,110,96
425,4,0:01.0,,C. Felício misses 2-pt jump shot from 22 ft,110,96
426,4,0:01.0,Defensive rebound by S. Brown,,110,96
