,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
375,4,5:32.0,,Shooting foul by M. Brogdon (drawn by K. Walker),95,94
376,4,5:32.0,,K. Walker misses free throw 1 of 2,95,94
377,4,5:32.0,,Offensive rebound by Team,95,94
378,4,5:32.0,,D. Howard enters the game for F. Kaminsky,95,94
379,4,5:32.0,,K. Walker misses free throw 2 of 2,95,94
380,4,5:29.0,Defensive rebound by K. Middleton,,95,94
381,4,5:20.0,Offensive foul by E. Bledsoe (drawn by K. Walker),,95,94
382,4,5:20.0,Turnover by E. Bledsoe (offensive foul),,95,94
383,4,5:09.0,,Turnover by K. Walker (traveling),95,94
384,4,4:58.0,K. Middleton makes 2-pt jump shot from 18 ft (assist by E. Bledsoe),,97,94
385,4,4:36.0,,D. Howard makes 2-pt hook shot from 3 ft,97,96
386,4,4:36.0,,Shooting foul by E. Bledsoe (drawn by D. Howard),97,96
387,4,4:36.0,,D. Howard makes free throw 1 of 1,97,97
388,4,4:36.0,,M. Williams enters the game for J. Lamb,97,97
389,4,4:22.0,K. Middleton misses 2-pt jump shot from 18 ft,,97,97
390,4,4:18.0,,Defensive rebound by M. Williams,97,97
391,4,4:14.0,,Offensive foul by D. Howard (drawn by J. Henson),97,97
392,4,4:14.0,,Turnover by D. Howard (offensive foul),97,97
393,4,3:58.0,M. Brogdon misses 2-pt layup from 1 ft,,97,97
394,4,3:55.0,,Defensive rebound by N. Batum,97,97
395,4,3:49.0,,Shooting foul by M. Brogdon (drawn by M. Williams),97,97
396,4,3:49.0,,M. Williams makes free throw 1 of 2,97,98
397,4,3:49.0,,M. Williams makes free throw 2 of 2,97,99
398,4,3:29.0,T. Snell misses 2-pt jump shot from 18 ft,,97,99
399,4,3:26.0,,Defensive rebound by D. Howard,97,99
400,4,3:13.0,,Shooting foul by J. Henson (drawn by D. Howard),97,99
401,4,3:13.0,,D. Howard makes free throw 1 of 2,97,100
402,4,3:13.0,,T. Graham enters the game for M. Williams,97,100
403,4,3:13.0,,D. Howard misses free throw 2 of 2,97,100
404,4,3:10.0,Defensive rebound by J. Henson,,97,100
405,4,3:01.0,Personal foul by M. Kidd-Gilchrist (drawn by E. Bledsoe),,97,100
406,4,3:01.0,,Charlotte full timeout,97,100
407,4,2:54.0,Personal foul by T. Graham (drawn by E. Bledsoe),,97,100
408,4,2:54.0,E. Bledsoe makes free throw 1 of 2,,98,100
409,4,2:54.0,E. Bledsoe makes free throw 2 of 2,,99,100
410,4,2:45.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),99,103
411,4,2:20.0,K. Middleton makes 2-pt layup from 7 ft,,101,103
412,4,2:03.0,,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by K. Walker),101,105
413,4,1:44.0,K. Middleton misses 2-pt jump shot from 7 ft,,101,105
414,4,1:40.0,Offensive rebound by J. Henson,,101,105
415,4,1:39.0,J. Henson misses 2-pt hook shot from 7 ft,,101,105
416,4,1:39.0,,Defensive rebound by D. Howard,101,105
417,4,1:20.0,,K. Walker misses 3-pt jump shot from 26 ft,101,105
418,4,1:17.0,Defensive rebound by K. Middleton,,101,105
419,4,1:08.0,Turnover by K. Middleton (bad pass; steal by N. Batum),,101,105
420,4,0:52.0,,N. Batum misses 2-pt jump shot from 17 ft,101,105
421,4,0:49.0,Defensive rebound by E. Bledsoe,,101,105
422,4,0:45.0,M. Brogdon misses 2-pt layup from 1 ft (block by D. Howard),,101,105
423,4,0:42.0,Offensive rebound by E. Bledsoe,,101,105
424,4,0:42.0,E. Bledsoe makes 2-pt layup at rim,,103,105
425,4,0:24.0,,K. Walker misses 2-pt layup from 1 ft,103,105
426,4,0:23.0,,Offensive rebound by M. Kidd-Gilchrist,103,105
427,4,0:21.0,,N. Batum misses 3-pt jump shot from 25 ft,103,105
428,4,0:21.0,,Offensive rebound by Team,103,105
429,4,0:21.0,,Turnover by Team (shot clock),103,105
430,4,0:21.0,Milwaukee full timeout,,103,105
431,4,0:21.0,,M. Carter-Williams enters the game for D. Howard,103,105
432,4,0:21.0,S. Kilpatrick enters the game for J. Henson,,103,105
433,4,0:10.0,K. Middleton misses 2-pt jump shot from 18 ft,,103,105
434,4,0:08.0,,Defensive rebound by M. Carter-Williams,103,105
435,4,0:08.0,,Personal take foul by E. Bledsoe (drawn by M. Carter-Williams),103,105
436,4,0:08.0,,M. Carter-Williams makes free throw 1 of 2,103,106
437,4,0:08.0,,M. Carter-Williams makes free throw 2 of 2,103,107
438,4,0:08.0,Milwaukee full timeout,,103,107
439,4,0:06.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by M. Brogdon),,106,107
440,4,0:06.0,,Personal take foul by E. Bledsoe (drawn by K. Walker),106,107
441,4,0:06.0,,K. Walker makes free throw 1 of 2,106,108
442,4,0:06.0,,K. Walker makes free throw 2 of 2,106,109
443,4,0:02.0,E. Bledsoe misses 3-pt jump shot from 33 ft,,106,109
444,4,0:00.0,,Defensive rebound by K. Walker,106,109
445,4,0:00.0,,Personal take foul by M. Brogdon (drawn by K. Walker),106,109
446,4,0:00.0,,K. Walker makes free throw 1 of 2,106,110
447,4,0:00.0,,K. Walker makes free throw 2 of 2,106,111
