,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DENVER_ACTION,LA LAKERS_SCORE,DENVER_SCORE
377,4,6:19.0,,G. Harris makes 2-pt jump shot from 11 ft (assist by J. Murray),107,107
378,4,6:03.0,K. Caldwell-Pope makes 3-pt jump shot from 22 ft (assist by I. Thomas),,110,107
379,4,5:48.0,,Turnover by G. Harris (out of bounds lost ball),110,107
380,4,5:48.0,,W. Barton enters the game for D. Harris,110,107
381,4,5:37.0,I. Thomas misses 3-pt jump shot from 25 ft,,110,107
382,4,5:33.0,,Defensive rebound by W. Barton,110,107
383,4,5:25.0,,P. Millsap misses 2-pt jump shot from 4 ft,110,107
384,4,5:23.0,Defensive rebound by I. Thomas,,110,107
385,4,5:17.0,K. Kuzma misses 2-pt layup from 3 ft (block by J. Murray),,110,107
386,4,5:14.0,,Defensive rebound by P. Millsap,110,107
387,4,5:01.0,,W. Barton makes 2-pt jump shot from 6 ft,110,109
388,4,5:01.0,LA Lakers full timeout,,110,109
389,4,5:01.0,J. Randle enters the game for I. Thomas,,110,109
390,4,4:50.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,110,109
391,4,4:47.0,Offensive rebound by Team,,110,109
392,4,4:39.0,B. Lopez misses 3-pt jump shot from 25 ft,,110,109
393,4,4:35.0,,Defensive rebound by P. Millsap,110,109
394,4,4:24.0,,P. Millsap makes 2-pt layup from 1 ft (assist by N. Jokić),110,111
395,4,4:24.0,,Shooting foul by K. Caldwell-Pope (drawn by P. Millsap),110,111
396,4,4:24.0,,P. Millsap makes free throw 1 of 1,110,112
397,4,4:12.0,,Offensive charge foul by J. Randle (drawn by P. Millsap),110,112
398,4,4:12.0,Turnover by J. Randle (offensive foul),,110,112
399,4,3:52.0,,J. Murray makes 2-pt layup from 1 ft,110,114
400,4,3:28.0,Turnover by J. Randle (bad pass; steal by N. Jokić),,110,114
401,4,3:23.0,,Shooting foul by K. Kuzma (drawn by J. Murray),110,114
402,4,3:23.0,,J. Murray makes free throw 1 of 2,110,115
403,4,3:23.0,LA Lakers full timeout,,110,115
404,4,3:23.0,I. Thomas enters the game for J. Randle,,110,115
405,4,3:23.0,,J. Murray makes free throw 2 of 2,110,116
406,4,3:09.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,110,116
407,4,3:07.0,Offensive rebound by B. Lopez,,110,116
408,4,3:06.0,B. Lopez makes 2-pt dunk from 1 ft,,112,116
409,4,2:50.0,,Turnover by N. Jokić (traveling),112,116
410,4,2:40.0,B. Lopez makes 2-pt jump shot from 15 ft (assist by L. Ball),,114,116
411,4,2:14.0,,J. Murray misses 2-pt jump shot from 18 ft,114,116
412,4,2:12.0,Defensive rebound by K. Caldwell-Pope,,114,116
413,4,1:59.0,I. Thomas misses 2-pt layup from 2 ft,,114,116
414,4,1:57.0,,Defensive rebound by G. Harris,114,116
415,4,1:43.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by W. Barton),114,119
416,4,1:32.0,B. Lopez misses 3-pt jump shot from 24 ft,,114,119
417,4,1:31.0,Offensive rebound by L. Ball,,114,119
418,4,1:29.0,L. Ball makes 2-pt layup from 1 ft,,116,119
419,4,1:15.0,,Turnover by J. Murray (lost ball; steal by I. Thomas),116,119
420,4,1:05.0,L. Ball misses 3-pt jump shot from 24 ft,,116,119
421,4,1:02.0,,Defensive rebound by J. Murray,116,119
422,4,0:42.0,,W. Barton misses 2-pt jump shot from 18 ft,116,119
423,4,0:40.0,,Offensive rebound by N. Jokić,116,119
424,4,0:40.0,,N. Jokić makes 2-pt layup at rim,116,121
425,4,0:34.0,L. Ball misses 2-pt layup from 2 ft (block by P. Millsap),,116,121
426,4,0:34.0,,Defensive rebound by Team,116,121
427,4,0:29.0,,Personal foul by K. Caldwell-Pope (drawn by J. Murray),116,121
428,4,0:29.0,,J. Murray makes free throw 1 of 2,116,122
429,4,0:29.0,,J. Murray makes free throw 2 of 2,116,123
430,4,0:20.0,Turnover by L. Ball (bad pass; steal by J. Murray),,116,123
431,4,0:19.0,,Personal take foul by B. Lopez (drawn by J. Murray),116,123
432,4,0:19.0,,J. Murray makes free throw 1 of 2,116,124
433,4,0:19.0,,J. Murray makes free throw 2 of 2,116,125
434,4,0:19.0,LA Lakers full timeout,,116,125
435,4,0:18.0,L. Ball misses 3-pt jump shot from 24 ft,,116,125
436,4,0:15.0,,Defensive rebound by G. Harris,116,125
