,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
384,4,4:41.0,,B. Lopez enters the game for A. Caruso,74,74
385,4,4:37.0,,K. Kuzma misses 3-pt jump shot from 27 ft,74,74
386,4,4:34.0,Defensive rebound by B. Bogdanović,,74,74
387,4,4:23.0,Personal foul by K. Caldwell-Pope (drawn by B. Bogdanović),,74,74
388,4,4:18.0,Shooting foul by J. Hart (drawn by D. Fox),,74,74
389,4,4:18.0,D. Fox makes free throw 1 of 2,,75,74
390,4,4:18.0,D. Fox misses free throw 2 of 2,,75,74
391,4,4:15.0,,Defensive rebound by B. Lopez,75,74
392,4,4:05.0,,Turnover by K. Caldwell-Pope (bad pass; steal by B. Hield),75,74
393,4,4:00.0,B. Hield misses 2-pt layup from 2 ft,,75,74
394,4,3:57.0,,Defensive rebound by J. Randle,75,74
395,4,3:54.0,,K. Kuzma misses 2-pt layup from 1 ft,75,74
396,4,3:48.0,Defensive rebound by W. Cauley-Stein,,75,74
397,4,3:31.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by J. Sampson),,77,74
398,4,3:16.0,,Personal foul by J. Sampson (drawn by J. Randle),77,74
399,4,3:16.0,,J. Randle makes free throw 1 of 2,77,75
400,4,3:16.0,J. Cooley enters the game for B. Bogdanović,,77,75
401,4,3:16.0,,J. Randle makes free throw 2 of 2,77,76
402,4,3:12.0,Sacramento full timeout,,77,76
403,4,3:12.0,B. Bogdanović enters the game for J. Cooley,,77,76
404,4,3:01.0,D. Fox misses 2-pt jump shot from 10 ft,,77,76
405,4,2:57.0,Offensive rebound by J. Sampson,,77,76
406,4,2:57.0,J. Sampson misses 2-pt dunk at rim,,77,76
407,4,2:57.0,,Defensive rebound by B. Lopez,77,76
408,4,2:57.0,,Personal take foul by B. Bogdanović (drawn by J. Randle),77,76
409,4,2:57.0,,J. Randle makes free throw 1 of 2,77,77
410,4,2:57.0,,J. Randle makes free throw 2 of 2,77,78
411,4,2:43.0,B. Hield misses 3-pt jump shot from 26 ft,,77,78
412,4,2:38.0,,Defensive rebound by J. Randle,77,78
413,4,2:25.0,,J. Hart misses 2-pt layup from 4 ft (block by J. Sampson),77,78
414,4,2:23.0,Defensive rebound by D. Fox,,77,78
415,4,2:22.0,D. Fox makes 2-pt jump shot from 5 ft,,79,78
416,4,2:22.0,Shooting foul by J. Hart (drawn by D. Fox),,79,78
417,4,2:22.0,,A. Caruso enters the game for J. Hart,79,78
418,4,2:22.0,D. Fox makes free throw 1 of 1,,80,78
419,4,2:04.0,,Shooting foul by J. Sampson (drawn by J. Randle),80,78
420,4,2:04.0,,J. Randle misses free throw 1 of 2,80,78
421,4,2:04.0,,Offensive rebound by Team,80,78
422,4,2:04.0,,J. Randle makes free throw 2 of 2,80,79
423,4,1:50.0,W. Cauley-Stein misses 2-pt layup from 1 ft,,80,79
424,4,1:50.0,,Defensive rebound by Team,80,79
425,4,1:34.0,,K. Kuzma misses 2-pt hook shot from 3 ft,80,79
426,4,1:31.0,Defensive rebound by B. Bogdanović,,80,79
427,4,1:19.0,D. Fox misses 2-pt layup from 3 ft (block by A. Caruso),,80,79
428,4,1:19.0,Offensive rebound by Team,,80,79
429,4,1:13.0,J. Sampson misses 2-pt layup from 2 ft (block by J. Randle),,80,79
430,4,1:10.0,,Defensive rebound by K. Caldwell-Pope,80,79
431,4,1:08.0,,Shooting foul by B. Bogdanović (drawn by J. Randle),80,79
432,4,1:08.0,,J. Randle misses free throw 1 of 2,80,79
433,4,1:08.0,,Offensive rebound by Team,80,79
434,4,1:08.0,,J. Randle makes free throw 2 of 2,80,80
435,4,0:54.0,Turnover by B. Hield (step out of bounds),,80,80
436,4,0:39.0,,Turnover by K. Caldwell-Pope (lost ball; steal by B. Hield),80,80
437,4,0:37.0,B. Hield makes 2-pt dunk from 1 ft (assist by W. Cauley-Stein),,82,80
438,4,0:32.0,,Turnover by A. Caruso (bad pass; steal by B. Bogdanović),82,80
439,4,0:11.0,D. Fox makes 2-pt jump shot from 6 ft,,84,80
440,4,0:09.0,,LA Lakers full timeout,84,80
441,4,0:09.0,,J. Hart enters the game for A. Caruso,84,80
442,4,0:06.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,84,80
443,4,0:03.0,,Offensive rebound by J. Hart,84,80
444,4,0:02.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by J. Hart),84,83
445,4,0:00.0,Personal take foul by B. Lopez (drawn by W. Cauley-Stein),,84,83
