,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DETROIT_ACTION,LA CLIPPERS_SCORE,DETROIT_SCORE
384,4,3:52.0,Defensive rebound by D. Jordan,,96,87
385,4,3:48.0,T. Harris misses 2-pt layup from 2 ft,,96,87
386,4,3:46.0,,Defensive rebound by A. Drummond,96,87
387,4,3:45.0,,Personal foul by A. Rivers (drawn by S. Johnson),96,87
388,4,3:45.0,,S. Johnson makes free throw 1 of 2,96,88
389,4,3:45.0,,S. Johnson misses free throw 2 of 2,96,88
390,4,3:42.0,,Offensive rebound by Team,96,88
391,4,3:28.0,,B. Griffin misses 2-pt hook shot from 6 ft,96,88
392,4,3:26.0,Defensive rebound by T. Harris,,96,88
393,4,3:07.0,A. Bradley makes 2-pt layup at rim (assist by D. Jordan),,98,88
394,4,2:49.0,,B. Griffin makes 2-pt layup from 3 ft,98,90
395,4,2:28.0,Shooting foul by A. Drummond (drawn by L. Williams),,98,90
396,4,2:28.0,LA Clippers full timeout,,98,90
397,4,2:28.0,,L. Kennard enters the game for A. Drummond,98,90
398,4,2:28.0,,A. Tolliver enters the game for S. Johnson,98,90
399,4,2:28.0,L. Williams makes free throw 1 of 3,,99,90
400,4,2:28.0,L. Williams makes free throw 2 of 3,,100,90
401,4,2:28.0,L. Williams makes free throw 3 of 3,,101,90
402,4,2:21.0,,R. Bullock misses 3-pt jump shot from 24 ft,101,90
403,4,2:19.0,Defensive rebound by D. Jordan,,101,90
404,4,2:05.0,A. Rivers makes 2-pt layup from 2 ft,,103,90
405,4,1:50.0,,I. Smith makes 2-pt layup from 3 ft,103,92
406,4,1:37.0,A. Bradley makes 2-pt dunk at rim (assist by L. Williams),,105,92
407,4,1:31.0,,I. Smith misses 2-pt layup from 1 ft,105,92
408,4,1:30.0,Defensive rebound by D. Jordan,,105,92
409,4,1:09.0,A. Rivers misses 3-pt jump shot from 27 ft,,105,92
410,4,1:03.0,Offensive rebound by T. Harris,,105,92
411,4,0:48.0,L. Williams makes 3-pt jump shot from 30 ft,,108,92
412,4,0:38.0,,I. Smith misses 3-pt jump shot from 22 ft,108,92
413,4,0:35.0,Defensive rebound by D. Jordan,,108,92
414,4,0:12.0,Turnover by Team (shot clock),,108,92
415,4,0:05.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by R. Bullock),108,95
