,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
387,4,1:21.0,,Personal foul by T. Ulis (drawn by Q. Cook),103,115
388,4,1:17.0,,Shooting foul by M. Chriss (drawn by Q. Cook),103,115
389,4,1:17.0,,Q. Cook makes free throw 1 of 2,103,116
390,4,1:17.0,,Q. Cook makes free throw 2 of 2,103,117
391,4,1:05.0,J. Jackson makes 2-pt layup from 2 ft (assist by T. Ulis),,105,117
392,4,0:48.0,,J. Bell misses 2-pt jump shot from 19 ft,105,117
393,4,0:47.0,Defensive rebound by M. Chriss,,105,117
394,4,0:38.0,J. Jackson misses 3-pt jump shot from 25 ft,,105,117
395,4,0:36.0,Offensive rebound by D. House,,105,117
396,4,0:27.0,D. House misses 3-pt jump shot from 26 ft,,105,117
397,4,0:25.0,,Defensive rebound by Q. Cook,105,117
398,4,0:15.0,,Q. Cook misses 2-pt jump shot from 16 ft,105,117
399,4,0:10.0,Defensive rebound by D. Bender,,105,117
400,4,0:04.0,T. Ulis makes 2-pt layup from 1 ft,,107,117
