,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
397,4,5:51.0,,Shooting foul by K. Korver (drawn by J. Redick),96,79
398,4,5:51.0,,J. Redick makes free throw 1 of 2,96,80
399,4,5:51.0,,J. Redick makes free throw 2 of 2,96,81
400,4,5:36.0,K. Love makes 3-pt jump shot from 23 ft (assist by J. Green),,99,81
401,4,5:21.0,,Turnover by B. Simmons (bad pass; steal by K. Love),99,81
402,4,5:09.0,Personal foul by D. Šarić (drawn by K. Korver),,99,81
403,4,5:09.0,,T. Luwawu-Cabarrot enters the game for B. Simmons,99,81
404,4,5:06.0,L. James makes 2-pt layup from 1 ft (assist by J. Green),,101,81
405,4,5:05.0,,Philadelphia full timeout,101,81
406,4,5:05.0,,J. Bayless enters the game for J. Redick,101,81
407,4,5:05.0,J. Smith enters the game for D. Wade,,101,81
408,4,4:51.0,,Turnover by R. Covington (bad pass),101,81
409,4,4:39.0,Shooting foul by D. Šarić (drawn by K. Love),,101,81
410,4,4:39.0,K. Love makes free throw 1 of 3,,102,81
411,4,4:39.0,K. Love makes free throw 2 of 3,,103,81
412,4,4:39.0,,R. Holmes enters the game for R. Covington,103,81
413,4,4:39.0,J. Holland enters the game for L. James,,103,81
414,4,4:39.0,C. Osman enters the game for K. Korver,,103,81
415,4,4:39.0,J. Calderón enters the game for J. Smith,,103,81
416,4,4:39.0,K. Love makes free throw 3 of 3,,104,81
417,4,4:38.0,,Personal take foul by J. Calderón (drawn by T. McConnell),104,81
418,4,4:38.0,A. Žižić enters the game for K. Love,,104,81
419,4,4:38.0,,F. Korkmaz enters the game for D. Šarić,104,81
420,4,4:21.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by J. Calderón),104,81
421,4,4:17.0,J. Holland makes 3-pt jump shot from 25 ft (assist by J. Calderón),,107,81
422,4,4:05.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,107,81
423,4,4:02.0,Defensive rebound by C. Osman,,107,81
424,4,3:55.0,J. Green misses 2-pt layup from 2 ft,,107,81
425,4,3:50.0,Offensive rebound by J. Green,,107,81
426,4,3:50.0,J. Green makes 2-pt layup at rim,,109,81
427,4,3:37.0,,R. Holmes misses 3-pt jump shot from 24 ft,109,81
428,4,3:33.0,Defensive rebound by C. Osman,,109,81
429,4,3:15.0,Turnover by A. Žižić (lost ball; steal by R. Holmes),,109,81
430,4,3:13.0,,Personal foul by C. Osman (drawn by T. Luwawu-Cabarrot),109,81
431,4,3:13.0,,T. Luwawu-Cabarrot misses free throw 1 of 2,109,81
432,4,3:13.0,,Offensive rebound by Team,109,81
433,4,3:13.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,109,82
434,4,2:58.0,C. Osman makes 2-pt jump shot from 18 ft,,111,82
435,4,2:47.0,,T. McConnell makes 2-pt layup at rim,111,84
436,4,2:23.0,A. Žižić makes 2-pt dunk at rim (assist by J. Green),,113,84
437,4,2:13.0,,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,113,84
438,4,2:12.0,,Offensive rebound by T. Luwawu-Cabarrot,113,84
439,4,2:12.0,,Shooting foul by A. Žižić (drawn by T. Luwawu-Cabarrot),113,84
440,4,2:12.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,113,85
441,4,2:12.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,113,86
442,4,2:00.0,J. Holland misses 2-pt jump shot from 18 ft,,113,86
443,4,1:56.0,,Defensive rebound by T. Luwawu-Cabarrot,113,86
444,4,1:49.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 27 ft (assist by T. McConnell),113,89
445,4,1:37.0,Turnover by J. Green (out of bounds lost ball),,113,89
446,4,1:25.0,,F. Korkmaz misses 3-pt jump shot from 27 ft,113,89
447,4,1:23.0,Defensive rebound by C. Osman,,113,89
448,4,1:16.0,C. Osman misses 2-pt jump shot from 20 ft,,113,89
449,4,1:13.0,,Defensive rebound by R. Holmes,113,89
450,4,1:05.0,,R. Holmes misses 2-pt layup from 1 ft,113,89
451,4,1:03.0,Defensive rebound by C. Osman,,113,89
452,4,0:41.0,J. Green misses 3-pt jump shot from 29 ft,,113,89
453,4,0:38.0,,Defensive rebound by J. Bayless,113,89
454,4,0:32.0,,T. Luwawu-Cabarrot makes 2-pt layup at rim (assist by T. McConnell),113,91
455,4,0:14.0,Turnover by Team (shot clock),,113,91
456,4,0:03.0,,F. Korkmaz misses 3-pt jump shot from 26 ft,113,91
457,4,0:00.0,Defensive rebound by C. Osman,,113,91
