,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
372,4,5:32.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,85,95
373,4,5:29.0,Defensive rebound by D. Šarić,,85,95
374,4,5:14.0,J. Young misses 3-pt jump shot from 23 ft,,85,95
375,4,5:11.0,,Defensive rebound by G. Antetokounmpo,85,95
376,4,4:49.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft,85,98
377,4,4:33.0,D. Šarić misses 3-pt jump shot from 26 ft,,85,98
378,4,4:31.0,,Defensive rebound by K. Middleton,85,98
379,4,4:15.0,,M. Dellavedova makes 2-pt layup from 1 ft,85,100
380,4,4:15.0,Philadelphia full timeout,,85,100
381,4,4:15.0,T. Luwawu-Cabarrot enters the game for J. Anderson,,85,100
382,4,3:55.0,D. Šarić misses 3-pt jump shot from 27 ft,,85,100
383,4,3:52.0,,Defensive rebound by K. Middleton,85,100
384,4,3:40.0,,K. Middleton misses 2-pt jump shot from 10 ft,85,100
385,4,3:37.0,,Offensive rebound by K. Middleton,85,100
386,4,3:34.0,,M. Dellavedova misses 3-pt jump shot from 26 ft,85,100
387,4,3:34.0,Defensive rebound by B. Simmons,,85,100
388,4,3:19.0,B. Simmons makes 2-pt jump shot from 14 ft,,87,100
389,4,2:57.0,,G. Antetokounmpo misses 2-pt jump shot from 9 ft,87,100
390,4,2:55.0,,Offensive rebound by J. Henson,87,100
391,4,2:39.0,,J. Henson makes 2-pt dunk from 1 ft (assist by K. Middleton),87,102
392,4,2:39.0,Philadelphia full timeout,,87,102
393,4,2:39.0,R. Holmes enters the game for D. Šarić,,87,102
394,4,2:39.0,L. Drew enters the game for B. Simmons,,87,102
395,4,2:39.0,J. Anderson enters the game for R. Covington,,87,102
396,4,2:22.0,L. Drew misses 2-pt layup from 5 ft,,87,102
397,4,2:16.0,Offensive rebound by R. Holmes,,87,102
398,4,2:16.0,R. Holmes makes 2-pt dunk at rim,,89,102
399,4,2:04.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),89,105
400,4,1:52.0,J. Young makes 2-pt jump shot from 7 ft (assist by L. Drew),,91,105
401,4,1:37.0,,K. Middleton misses 3-pt jump shot from 23 ft,91,105
402,4,1:34.0,Defensive rebound by J. Anderson,,91,105
403,4,1:27.0,J. Anderson makes 2-pt jump shot from 15 ft (assist by T. Luwawu-Cabarrot),,93,105
404,4,1:02.0,,G. Antetokounmpo misses 2-pt jump shot from 9 ft,93,105
405,4,0:59.0,Defensive rebound by T. Luwawu-Cabarrot,,93,105
406,4,0:47.0,L. Drew misses 3-pt jump shot from 27 ft,,93,105
407,4,0:44.0,,Defensive rebound by G. Antetokounmpo,93,105
408,4,0:28.0,,J. Henson misses 2-pt jump shot from 14 ft,93,105
409,4,0:27.0,,Offensive rebound by G. Antetokounmpo,93,105
410,4,0:27.0,,G. Antetokounmpo misses 2-pt layup from 8 ft,93,105
411,4,0:27.0,,Offensive rebound by G. Antetokounmpo,93,105
412,4,0:27.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by G. Antetokounmpo),93,105
413,4,0:27.0,,G. Antetokounmpo makes free throw 1 of 2,93,106
414,4,0:27.0,,M. Plumlee enters the game for M. Dellavedova,93,106
415,4,0:27.0,,S. Brown enters the game for T. Snell,93,106
416,4,0:27.0,,S. Kilpatrick enters the game for K. Middleton,93,106
417,4,0:27.0,,J. Terry enters the game for J. Henson,93,106
418,4,0:27.0,,G. Antetokounmpo makes free throw 2 of 2,93,107
419,4,0:26.0,Personal take foul by G. Antetokounmpo (drawn by L. Drew),,93,107
420,4,0:26.0,,R. Vaughn enters the game for G. Antetokounmpo,93,107
421,4,0:23.0,L. Drew makes 2-pt layup from 1 ft,,95,107
