,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
390,4,8:21.0,,Offensive rebound by K. Kuzma,87,79
391,4,8:19.0,,K. Kuzma misses 2-pt layup from 3 ft,87,79
392,4,8:17.0,Defensive rebound by J. Martin,,87,79
393,4,8:13.0,T. Evans makes 2-pt jump shot from 21 ft,,89,79
394,4,7:55.0,,J. Hart makes 3-pt jump shot from 25 ft (assist by B. Ingram),89,82
395,4,7:43.0,Shooting foul by K. Kuzma (drawn by A. Harrison),,89,82
396,4,7:43.0,A. Harrison makes free throw 1 of 2,,90,82
397,4,7:43.0,,J. Clarkson enters the game for A. Caruso,90,82
398,4,7:43.0,M. Gasol enters the game for T. Evans,,90,82
399,4,7:43.0,D. Brooks enters the game for D. Davis,,90,82
400,4,7:43.0,A. Harrison makes free throw 2 of 2,,91,82
401,4,7:25.0,,Turnover by J. Randle (lost ball; steal by D. Brooks),91,82
402,4,7:08.0,A. Harrison misses 3-pt jump shot from 24 ft,,91,82
403,4,7:06.0,,Defensive rebound by J. Hart,91,82
404,4,7:00.0,,B. Ingram makes 2-pt jump shot from 10 ft (assist by J. Hart),91,84
405,4,6:48.0,Personal foul by B. Ingram (drawn by A. Harrison),,91,84
406,4,6:41.0,A. Harrison misses 2-pt jump shot from 20 ft,,91,84
407,4,6:38.0,,Defensive rebound by Team,91,84
408,4,6:38.0,,K. Caldwell-Pope enters the game for K. Kuzma,91,84
409,4,6:21.0,,Shooting foul by A. Harrison (drawn by J. Randle),91,84
410,4,6:21.0,,J. Randle misses free throw 1 of 2,91,84
411,4,6:21.0,,Offensive rebound by Team,91,84
412,4,6:21.0,,J. Randle makes free throw 2 of 2,91,85
413,4,6:01.0,D. Brooks makes 3-pt jump shot from 25 ft (assist by M. Gasol),,94,85
414,4,5:57.0,,LA Lakers full timeout,94,85
415,4,5:42.0,,Turnover by B. Ingram (bad pass),94,85
416,4,5:16.0,J. Martin makes 2-pt jump shot from 19 ft (assist by A. Harrison),,96,85
417,4,5:08.0,,B. Ingram misses 2-pt jump shot from 16 ft,96,85
418,4,5:08.0,Defensive rebound by Team,,96,85
419,4,5:08.0,,Loose ball foul by J. Randle (drawn by A. Harrison),96,85
420,4,5:08.0,A. Harrison makes free throw 1 of 2,,97,85
421,4,5:08.0,,K. Kuzma enters the game for J. Randle,97,85
422,4,5:08.0,A. Harrison makes free throw 2 of 2,,98,85
423,4,5:00.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by J. Clarkson),98,88
424,4,4:31.0,M. Gasol misses 2-pt jump shot from 14 ft,,98,88
425,4,4:26.0,Offensive rebound by J. Martin,,98,88
426,4,4:26.0,J. Martin makes 2-pt layup at rim,,100,88
427,4,4:19.0,,Turnover by B. Ingram (bad pass),100,88
428,4,3:56.0,D. Brooks misses 2-pt jump shot from 21 ft,,100,88
429,4,3:51.0,,Defensive rebound by J. Hart,100,88
430,4,3:49.0,,J. Clarkson misses 3-pt jump shot from 25 ft,100,88
431,4,3:43.0,Defensive rebound by M. Gasol,,100,88
432,4,3:29.0,Turnover by M. Gasol (traveling),,100,88
433,4,3:29.0,T. Evans enters the game for A. Harrison,,100,88
434,4,3:29.0,,LA Lakers full timeout,100,88
435,4,3:14.0,,Shooting foul by M. Gasol (drawn by J. Hart),100,88
436,4,3:14.0,,J. Hart makes free throw 1 of 2,100,89
437,4,3:14.0,,J. Hart makes free throw 2 of 2,100,90
438,4,2:59.0,M. Gasol misses 2-pt layup from 5 ft (block by J. Clarkson),,100,90
439,4,2:56.0,,Defensive rebound by J. Hart,100,90
440,4,2:49.0,,J. Clarkson makes 2-pt layup at rim,100,92
441,4,2:47.0,Memphis full timeout,,100,92
442,4,2:34.0,T. Evans misses 2-pt layup from 3 ft (block by B. Ingram),,100,92
443,4,2:29.0,,Defensive rebound by K. Caldwell-Pope,100,92
444,4,2:28.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,100,92
445,4,2:28.0,,Offensive rebound by J. Hart,100,92
446,4,2:13.0,,B. Ingram makes 2-pt layup from 1 ft,100,94
447,4,1:49.0,Shooting foul by J. Hart (drawn by T. Evans),,100,94
448,4,1:49.0,T. Evans makes free throw 1 of 2,,101,94
449,4,1:49.0,A. Harrison enters the game for M. Chalmers,,101,94
450,4,1:49.0,T. Evans makes free throw 2 of 2,,102,94
451,4,1:31.0,,B. Ingram misses 2-pt jump shot from 20 ft,102,94
452,4,1:30.0,,Offensive rebound by Team,102,94
453,4,1:27.0,,K. Kuzma misses 3-pt jump shot from 24 ft,102,94
454,4,1:24.0,Defensive rebound by M. Gasol,,102,94
455,4,1:06.0,Shooting foul by K. Kuzma (drawn by T. Evans),,102,94
456,4,1:06.0,T. Evans makes free throw 1 of 2,,103,94
457,4,1:06.0,T. Evans makes free throw 2 of 2,,104,94
458,4,0:59.0,,J. Clarkson makes 3-pt jump shot from 25 ft,104,97
459,4,0:45.0,Shooting foul by K. Caldwell-Pope (drawn by T. Evans),,104,97
460,4,0:45.0,T. Evans makes free throw 1 of 2,,105,97
461,4,0:45.0,T. Evans makes free throw 2 of 2,,106,97
462,4,0:37.0,,B. Ingram misses 2-pt layup from 8 ft (block by J. Martin),106,97
463,4,0:34.0,Defensive rebound by T. Evans,,106,97
464,4,0:32.0,,Technical foul by B. Ingram,106,97
465,4,0:32.0,T. Evans makes technical free throw,,107,97
466,4,0:32.0,K. Simmons enters the game for M. Gasol,,107,97
467,4,0:20.0,J. Martin makes 2-pt dunk from 1 ft (assist by T. Evans),,109,97
468,4,0:09.0,,K. Kuzma misses 2-pt jump shot from 17 ft,109,97
469,4,0:05.0,,Offensive rebound by K. Caldwell-Pope,109,97
470,4,0:05.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft,109,97
471,4,0:05.0,,Offensive rebound by J. Clarkson,109,97
472,4,0:04.0,,J. Clarkson makes 2-pt layup at rim,109,99
