,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,INDIANA_ACTION,LA LAKERS_SCORE,INDIANA_SCORE
380,4,3:50.0,,V. Oladipo misses 3-pt jump shot from 28 ft,91,106
381,4,3:47.0,Defensive rebound by K. Caldwell-Pope,,91,106
382,4,3:36.0,K. Kuzma makes 2-pt layup at rim (assist by L. Ball),,93,106
383,4,3:16.0,,L. Stephenson misses 3-pt jump shot from 27 ft,93,106
384,4,3:13.0,Defensive rebound by J. Randle,,93,106
385,4,3:08.0,Shooting foul by L. Stephenson (drawn by J. Randle),,93,106
386,4,3:08.0,J. Randle makes free throw 1 of 2,,94,106
387,4,3:08.0,J. Randle makes free throw 2 of 2,,95,106
388,4,2:52.0,,Personal foul by K. Caldwell-Pope (drawn by M. Turner),95,106
389,4,2:43.0,,M. Turner makes 2-pt dunk from 1 ft,95,108
390,4,2:30.0,K. Kuzma misses 3-pt jump shot from 27 ft,,95,108
391,4,2:27.0,Offensive rebound by B. Lopez,,95,108
392,4,2:24.0,Personal foul by L. Stephenson (drawn by K. Kuzma),,95,108
393,4,2:24.0,K. Kuzma makes free throw 1 of 2,,96,108
394,4,2:24.0,,D. Collison enters the game for L. Stephenson,96,108
395,4,2:24.0,K. Kuzma misses free throw 2 of 2,,96,108
396,4,2:24.0,,Defensive rebound by D. Collison,96,108
397,4,2:10.0,,V. Oladipo makes 2-pt jump shot from 15 ft (assist by T. Young),96,110
398,4,1:53.0,K. Kuzma makes 2-pt layup at rim (assist by L. Ball),,98,110
399,4,1:31.0,,M. Turner misses 2-pt jump shot from 18 ft,98,110
400,4,1:28.0,,Offensive rebound by T. Young,98,110
401,4,1:06.0,,V. Oladipo misses 2-pt layup at rim (block by B. Lopez),98,110
402,4,1:05.0,,Offensive rebound by Team,98,110
403,4,1:04.0,,D. Collison misses 3-pt jump shot from 26 ft,98,110
404,4,1:04.0,,Offensive rebound by Team,98,110
405,4,1:04.0,,Turnover by Team (shot clock),98,110
406,4,0:52.0,J. Randle misses 2-pt layup from 1 ft (block by M. Turner),,98,110
407,4,0:51.0,Offensive rebound by J. Randle,,98,110
408,4,0:51.0,J. Randle makes 2-pt layup from 1 ft,,100,110
409,4,0:25.0,,C. Joseph misses 2-pt layup from 6 ft,100,110
410,4,0:22.0,Defensive rebound by K. Kuzma,,100,110
411,4,0:19.0,K. Kuzma misses 3-pt jump shot from 31 ft,,100,110
412,4,0:16.0,Offensive rebound by J. Randle,,100,110
413,4,0:14.0,J. Randle misses 2-pt jump shot from 5 ft,,100,110
414,4,0:12.0,,Defensive rebound by T. Young,100,110
