,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
383,4,7:05.0,,J. Richardson misses 3-pt jump shot from 25 ft,74,84
384,4,7:02.0,Defensive rebound by J. Simmons,,74,84
385,4,6:59.0,Shooting foul by J. Mickey (drawn by J. Simmons),,74,84
386,4,6:59.0,J. Simmons makes free throw 1 of 2,,75,84
387,4,6:59.0,B. Biyombo enters the game for M. Speights,,75,84
388,4,6:59.0,J. Simmons makes free throw 2 of 2,,76,84
389,4,6:41.0,,J. Richardson makes 2-pt layup from 3 ft,76,86
390,4,6:30.0,J. Simmons misses 3-pt jump shot from 25 ft,,76,86
391,4,6:26.0,Offensive rebound by M. Hezonja,,76,86
392,4,6:25.0,,K. Olynyk enters the game for J. Mickey,76,86
393,4,6:16.0,M. Hezonja makes 2-pt jump shot from 17 ft,,78,86
394,4,6:02.0,,W. Ellington makes 3-pt jump shot from 28 ft (assist by J. Richardson),78,89
395,4,5:43.0,J. Simmons misses 2-pt hook shot from 11 ft,,78,89
396,4,5:40.0,,Defensive rebound by K. Olynyk,78,89
397,4,5:25.0,,T. Johnson misses 3-pt jump shot from 23 ft,78,89
398,4,5:21.0,,Offensive rebound by K. Olynyk,78,89
399,4,5:17.0,,W. Ellington makes 3-pt jump shot from 28 ft (assist by B. Adebayo),78,92
400,4,5:00.0,B. Biyombo makes 2-pt dunk from 2 ft (assist by E. Payton),,80,92
401,4,4:47.0,,T. Johnson makes 2-pt layup from 4 ft (assist by J. Richardson),80,94
402,4,4:33.0,E. Fournier misses 2-pt layup from 4 ft,,80,94
403,4,4:24.0,,Defensive rebound by B. Adebayo,80,94
404,4,4:21.0,,Personal foul by M. Hezonja (drawn by K. Olynyk),80,94
405,4,4:21.0,,Miami full timeout,80,94
406,4,4:20.0,,Personal foul by E. Fournier (drawn by J. Richardson),80,94
407,4,4:20.0,,J. Richardson makes free throw 1 of 2,80,95
408,4,4:09.0,,W. Ellington makes 3-pt jump shot from 27 ft (assist by J. Richardson),80,98
409,4,3:55.0,M. Hezonja misses 3-pt jump shot from 25 ft,,80,98
410,4,3:48.0,,Defensive rebound by B. Adebayo,80,98
411,4,3:39.0,,T. Johnson misses 3-pt jump shot from 27 ft,80,98
412,4,3:35.0,,Offensive rebound by B. Adebayo,80,98
413,4,3:21.0,,K. Olynyk misses 2-pt layup from 3 ft (block by B. Biyombo),80,98
414,4,3:21.0,,Offensive rebound by Team,80,98
415,4,3:12.0,,K. Olynyk misses 2-pt jump shot from 16 ft,80,98
416,4,3:10.0,,Offensive rebound by B. Adebayo,80,98
417,4,2:58.0,,J. Richardson makes 2-pt layup from 3 ft (assist by B. Adebayo),80,100
418,4,2:48.0,E. Payton misses 2-pt jump shot from 5 ft,,80,100
419,4,2:45.0,Offensive rebound by E. Payton,,80,100
420,4,2:44.0,E. Payton misses 2-pt jump shot from 2 ft,,80,100
421,4,2:42.0,,Defensive rebound by T. Johnson,80,100
422,4,2:33.0,,Turnover by K. Olynyk (bad pass; steal by E. Payton),80,100
423,4,2:29.0,M. Hezonja makes 2-pt layup from 4 ft (assist by E. Payton),,82,100
424,4,2:29.0,,Violation by J. Richardson (def goaltending),82,100
425,4,2:09.0,,J. Richardson makes 2-pt jump shot from 17 ft (assist by B. Adebayo),82,102
426,4,1:54.0,M. Hezonja makes 2-pt dunk from 2 ft,,84,102
427,4,1:41.0,,W. Ellington misses 3-pt jump shot from 27 ft,84,102
428,4,1:37.0,,Offensive rebound by J. Richardson,84,102
429,4,1:31.0,,Turnover by T. Johnson (out of bounds lost ball),84,102
430,4,1:31.0,,D. Walton enters the game for J. Richardson,84,102
431,4,1:31.0,,M. Williams enters the game for W. Ellington,84,102
432,4,1:31.0,,J. Mickey enters the game for B. Adebayo,84,102
433,4,1:31.0,W. Iwundu enters the game for M. Hezonja,,84,102
434,4,1:31.0,A. Payne enters the game for E. Fournier,,84,102
435,4,1:31.0,K. Birch enters the game for B. Biyombo,,84,102
436,4,1:25.0,J. Simmons misses 3-pt jump shot from 26 ft,,84,102
437,4,1:22.0,,Defensive rebound by K. Olynyk,84,102
438,4,1:09.0,,K. Olynyk makes 2-pt layup from 4 ft (assist by D. Walton),84,104
439,4,1:01.0,E. Payton makes 2-pt jump shot from 3 ft,,86,104
440,4,0:49.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by D. Walton),86,107
441,4,0:42.0,E. Payton makes 2-pt layup from 3 ft,,88,107
442,4,0:42.0,Shooting foul by K. Olynyk (drawn by E. Payton),,88,107
443,4,0:42.0,A. Afflalo enters the game for J. Simmons,,88,107
444,4,0:42.0,E. Payton makes free throw 1 of 1,,89,107
445,4,0:21.0,,Turnover by J. Mickey (bad pass; steal by A. Payne),89,107
446,4,0:17.0,Shooting foul by J. Mickey (drawn by E. Payton),,89,107
447,4,0:17.0,E. Payton misses free throw 1 of 2,,89,107
448,4,0:17.0,Offensive rebound by Team,,89,107
449,4,0:17.0,E. Payton misses free throw 2 of 2,,89,107
450,4,0:14.0,,Defensive rebound by K. Olynyk,89,107
