,QUARTER,TIME_REMAINING,MIAMI_ACTION,INDIANA_ACTION,MIAMI_SCORE,INDIANA_SCORE
380,4,5:15.0,,Defensive rebound by B. Bogdanović,97,95
381,4,5:09.0,,L. Stephenson makes 2-pt jump shot from 13 ft,97,97
382,4,4:47.0,Personal foul by V. Oladipo (drawn by T. Johnson),,97,97
383,4,4:47.0,W. Ellington enters the game for B. Adebayo,,97,97
384,4,4:35.0,Turnover by J. Richardson (traveling),,97,97
385,4,4:35.0,,Indiana full timeout,97,97
386,4,4:25.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,97,97
387,4,4:22.0,Defensive rebound by W. Ellington,,97,97
388,4,4:08.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by W. Ellington),,100,97
389,4,3:52.0,,D. Sabonis misses 2-pt layup from 2 ft,100,97
390,4,3:49.0,,Offensive rebound by C. Joseph,100,97
391,4,3:49.0,,C. Joseph makes 2-pt layup at rim,100,99
392,4,3:28.0,W. Ellington makes 2-pt jump shot from 21 ft,,102,99
393,4,3:28.0,,Indiana full timeout,102,99
394,4,3:23.0,,Shooting foul by J. Richardson (drawn by V. Oladipo),102,99
395,4,3:23.0,,V. Oladipo makes free throw 1 of 2,102,100
396,4,3:23.0,,V. Oladipo makes free throw 2 of 2,102,101
397,4,3:23.0,Miami full timeout,,102,101
398,4,3:13.0,Personal foul by V. Oladipo (drawn by W. Ellington),,102,101
399,4,2:59.0,Turnover by Team (shot clock),,102,101
400,4,2:50.0,,Turnover by V. Oladipo (turnover),102,101
401,4,2:50.0,,Loose ball foul by V. Oladipo (drawn by G. Dragić),102,101
402,4,2:34.0,J. Richardson misses 2-pt layup from 5 ft,,102,101
403,4,2:30.0,Offensive rebound by H. Whiteside,,102,101
404,4,2:30.0,H. Whiteside makes 2-pt layup at rim,,104,101
405,4,2:19.0,,L. Stephenson misses 3-pt jump shot from 28 ft,104,101
406,4,2:16.0,Defensive rebound by H. Whiteside,,104,101
407,4,2:06.0,G. Dragić makes 2-pt jump shot from 17 ft,,106,101
408,4,1:51.0,,C. Joseph misses 2-pt jump shot from 20 ft,106,101
409,4,1:49.0,,Offensive rebound by D. Sabonis,106,101
410,4,1:48.0,,D. Sabonis misses 2-pt layup at rim (block by H. Whiteside),106,101
411,4,1:48.0,Defensive rebound by J. Richardson,,106,101
412,4,1:34.0,G. Dragić misses 2-pt layup at rim,,106,101
413,4,1:32.0,,Defensive rebound by B. Bogdanović,106,101
414,4,1:29.0,,V. Oladipo misses 3-pt jump shot from 26 ft,106,101
415,4,1:24.0,,Offensive rebound by L. Stephenson,106,101
416,4,1:24.0,,L. Stephenson misses 2-pt layup from 2 ft,106,101
417,4,1:24.0,,Offensive rebound by L. Stephenson,106,101
418,4,1:24.0,,L. Stephenson makes 2-pt layup from 2 ft,106,103
419,4,1:10.0,G. Dragić misses 2-pt jump shot from 19 ft,,106,103
420,4,1:07.0,,Defensive rebound by D. Sabonis,106,103
421,4,0:49.0,,C. Joseph misses 3-pt jump shot from 27 ft,106,103
422,4,0:46.0,Defensive rebound by T. Johnson,,106,103
423,4,0:25.0,W. Ellington makes 3-pt jump shot from 30 ft (assist by H. Whiteside),,109,103
424,4,0:23.0,,Indiana full timeout,109,103
425,4,0:18.0,B. Adebayo enters the game for T. Johnson,,109,103
426,4,0:18.0,,Shooting foul by H. Whiteside (drawn by V. Oladipo),109,103
427,4,0:18.0,,V. Oladipo misses free throw 1 of 2,109,103
428,4,0:18.0,,Offensive rebound by Team,109,103
429,4,0:18.0,,V. Oladipo makes free throw 2 of 2,109,104
430,4,0:17.0,Miami full timeout,,109,104
431,4,0:17.0,,J. Young enters the game for V. Oladipo,109,104
432,4,0:17.0,T. Johnson enters the game for H. Whiteside,,109,104
433,4,0:17.0,K. Olynyk enters the game for B. Adebayo,,109,104
434,4,0:16.0,Personal take foul by D. Sabonis (drawn by K. Olynyk),,109,104
435,4,0:16.0,K. Olynyk makes free throw 1 of 2,,110,104
436,4,0:16.0,,T. Young enters the game for B. Bogdanović,110,104
437,4,0:16.0,K. Olynyk misses free throw 2 of 2,,110,104
438,4,0:16.0,,Defensive rebound by D. Sabonis,110,104
439,4,0:15.0,,Indiana full timeout,110,104
440,4,0:15.0,,V. Oladipo enters the game for J. Young,110,104
441,4,0:15.0,,B. Bogdanović enters the game for T. Young,110,104
442,4,0:15.0,H. Whiteside enters the game for K. Olynyk,,110,104
443,4,0:14.0,,V. Oladipo misses 3-pt jump shot from 28 ft,110,104
444,4,0:12.0,Defensive rebound by H. Whiteside,,110,104
445,4,0:12.0,Personal take foul by B. Bogdanović (drawn by H. Whiteside),,110,104
446,4,0:12.0,H. Whiteside makes free throw 1 of 2,,111,104
447,4,0:12.0,H. Whiteside makes free throw 2 of 2,,112,104
448,4,0:06.0,,Shooting foul by J. Richardson (drawn by V. Oladipo),112,104
449,4,0:06.0,,V. Oladipo makes free throw 1 of 2,112,105
450,4,0:06.0,,V. Oladipo makes free throw 2 of 2,112,106
451,4,0:04.0,J. Richardson makes 2-pt layup at rim (assist by W. Ellington),,114,106
452,4,0:00.0,,V. Oladipo misses 3-pt jump shot from 27 ft,114,106
453,4,0:00.0,,Offensive rebound by Team,114,106
