,QUARTER,TIME_REMAINING,CHICAGO_ACTION,NEW ORLEANS_ACTION,CHICAGO_SCORE,NEW ORLEANS_SCORE
380,4,6:05.0,B. Portis makes 2-pt jump shot from 6 ft (assist by J. Grant),,106,89
381,4,5:57.0,,J. Holiday misses 3-pt jump shot from 25 ft,106,89
382,4,5:57.0,Defensive rebound by J. Grant,,106,89
383,4,5:42.0,D. Valentine misses 2-pt jump shot from 10 ft,,106,89
384,4,5:42.0,,Defensive rebound by E. Moore,106,89
385,4,5:29.0,,Away from play foul by D. Nwaba (drawn by D. Cousins),106,89
386,4,5:29.0,,D. Cousins makes free throw 1 of 2,106,90
387,4,5:29.0,,D. Cousins makes free throw 2 of 2,106,91
388,4,5:06.0,Personal foul by J. Holiday (drawn by B. Portis),,106,91
389,4,5:06.0,B. Portis makes free throw 1 of 2,,107,91
390,4,5:06.0,B. Portis makes free throw 2 of 2,,108,91
391,4,4:53.0,,E. Moore misses 3-pt jump shot from 24 ft,108,91
392,4,4:53.0,Defensive rebound by B. Portis,,108,91
393,4,4:46.0,Turnover by B. Portis (lost ball; steal by A. Davis),,108,91
394,4,4:41.0,,E. Moore makes 2-pt layup from 2 ft (assist by A. Davis),108,93
395,4,4:29.0,B. Portis misses 2-pt jump shot from 21 ft,,108,93
396,4,4:29.0,,Defensive rebound by D. Miller,108,93
397,4,4:24.0,,Shooting foul by B. Portis (drawn by D. Cousins),108,93
398,4,4:24.0,,D. Cousins makes free throw 1 of 2,108,94
399,4,4:24.0,J. Holiday enters the game for B. Portis,,108,94
400,4,4:24.0,L. Markkanen enters the game for N. Mirotić,,108,94
401,4,4:24.0,R. Lopez enters the game for D. Valentine,,108,94
402,4,4:24.0,,D. Cousins makes free throw 2 of 2,108,95
403,4,4:11.0,Offensive foul by R. Lopez (drawn by J. Holiday),,108,95
404,4,4:11.0,Turnover by R. Lopez (offensive foul),,108,95
405,4,4:11.0,Z. LaVine enters the game for D. Nwaba,,108,95
406,4,4:02.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by A. Davis),108,98
407,4,4:01.0,Chicago full timeout,,108,98
408,4,3:39.0,Turnover by L. Markkanen (bad pass; steal by D. Cousins),,108,98
409,4,3:39.0,,Personal foul by R. Lopez (drawn by D. Cousins),108,98
410,4,3:39.0,,D. Cousins makes free throw 1 of 2,108,99
411,4,3:39.0,,D. Cousins makes free throw 2 of 2,108,100
412,4,3:22.0,R. Lopez makes 2-pt hook shot from 4 ft (assist by J. Grant),,110,100
413,4,3:10.0,,J. Holiday misses 2-pt layup from 6 ft,110,100
414,4,3:10.0,,Offensive rebound by A. Davis,110,100
415,4,3:02.0,,A. Davis misses 2-pt dunk at rim,110,100
416,4,3:02.0,Defensive rebound by J. Holiday,,110,100
417,4,2:57.0,Z. LaVine misses 2-pt layup from 1 ft,,110,100
418,4,2:57.0,Offensive rebound by R. Lopez,,110,100
419,4,2:52.0,Turnover by R. Lopez (lost ball; steal by D. Miller),,110,100
420,4,2:48.0,,Shooting foul by Z. LaVine (drawn by A. Davis),110,100
421,4,2:48.0,,A. Davis misses free throw 1 of 2,110,100
422,4,2:48.0,,Offensive rebound by Team,110,100
423,4,2:48.0,,A. Davis makes free throw 2 of 2,110,101
424,4,2:34.0,J. Holiday misses 3-pt jump shot from 25 ft,,110,101
425,4,2:34.0,,Defensive rebound by J. Holiday,110,101
426,4,2:21.0,,A. Davis makes 2-pt dunk from 1 ft (assist by J. Holiday),110,103
427,4,2:01.0,Turnover by R. Lopez (lost ball; steal by D. Cousins),,110,103
428,4,2:01.0,,Shooting foul by R. Lopez (drawn by D. Cousins),110,103
429,4,2:01.0,,D. Cousins makes free throw 1 of 2,110,104
430,4,2:01.0,,D. Cousins makes free throw 2 of 2,110,105
431,4,1:46.0,Z. LaVine misses 2-pt jump shot from 21 ft,,110,105
432,4,1:46.0,,Defensive rebound by D. Cousins,110,105
433,4,1:39.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),110,107
434,4,1:28.0,Turnover by J. Grant (out of bounds lost ball),,110,107
435,4,1:18.0,,D. Cousins misses 3-pt jump shot from 25 ft,110,107
436,4,1:13.0,Defensive rebound by J. Grant,,110,107
437,4,0:55.0,Z. LaVine misses 2-pt layup from 6 ft,,110,107
438,4,0:55.0,,Defensive rebound by D. Cousins,110,107
439,4,0:55.0,,New Orleans full timeout,110,107
440,4,0:51.0,,D. Miller misses 3-pt jump shot from 25 ft,110,107
441,4,0:47.0,,Offensive rebound by E. Moore,110,107
442,4,0:46.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by E. Moore),110,110
443,4,0:46.0,Chicago full timeout,,110,110
444,4,0:46.0,N. Mirotić enters the game for R. Lopez,,110,110
445,4,0:33.0,N. Mirotić misses 2-pt jump shot from 20 ft,,110,110
446,4,0:29.0,,Defensive rebound by D. Miller,110,110
447,4,0:22.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),110,112
448,4,0:22.0,Chicago full timeout,,110,112
449,4,0:22.0,,D. Cunningham enters the game for D. Cousins,110,112
450,4,0:15.0,L. Markkanen makes 2-pt layup at rim,,112,112
451,4,0:15.0,,New Orleans full timeout,112,112
452,4,0:15.0,,D. Cousins enters the game for D. Cunningham,112,112
453,4,0:15.0,D. Nwaba enters the game for J. Grant,,112,112
454,4,0:03.0,,Shooting foul by D. Nwaba (drawn by A. Davis),112,112
455,4,0:03.0,,A. Davis makes free throw 1 of 2,112,113
456,4,0:03.0,,D. Cunningham enters the game for D. Cousins,112,113
457,4,0:03.0,J. Grant enters the game for D. Nwaba,,112,113
458,4,0:03.0,,A. Davis makes free throw 2 of 2,112,114
459,4,0:00.0,Shooting foul by D. Miller (drawn by J. Holiday),,112,114
460,4,0:00.0,J. Holiday makes free throw 1 of 3,,113,114
461,4,0:00.0,J. Holiday makes free throw 2 of 3,,114,114
462,4,0:00.0,J. Holiday misses free throw 3 of 3,,114,114
463,4,0:00.0,,Defensive rebound by A. Davis,114,114
464,1OT,4:46.0,,J. Holiday misses 2-pt layup at rim,114,114
465,1OT,4:44.0,Defensive rebound by L. Markkanen,,114,114
466,1OT,4:34.0,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Holiday),,116,114
467,1OT,4:34.0,Shooting foul by A. Davis (drawn by N. Mirotić),,116,114
468,1OT,4:34.0,N. Mirotić makes free throw 1 of 1,,117,114
469,1OT,4:24.0,,Personal block foul by N. Mirotić (drawn by D. Cousins),117,114
470,1OT,4:12.0,,D. Cousins makes 2-pt layup from 1 ft,117,116
471,1OT,3:59.0,N. Mirotić misses 3-pt jump shot from 24 ft,,117,116
472,1OT,3:56.0,,Defensive rebound by J. Holiday,117,116
473,1OT,3:50.0,,Turnover by J. Holiday (bad pass; steal by J. Grant),117,116
474,1OT,3:36.0,L. Markkanen makes 2-pt dunk at rim (assist by N. Mirotić),,119,116
475,1OT,3:24.0,,J. Holiday misses 2-pt jump shot from 19 ft,119,116
476,1OT,3:20.0,Defensive rebound by N. Mirotić,,119,116
477,1OT,3:07.0,Personal foul by E. Moore (drawn by J. Grant),,119,116
478,1OT,2:57.0,Turnover by J. Grant (bad pass; steal by J. Holiday),,119,116
479,1OT,2:56.0,,Personal foul by D. Valentine (drawn by J. Holiday),119,116
480,1OT,2:49.0,,J. Holiday makes 2-pt dunk at rim,119,118
481,1OT,2:35.0,N. Mirotić misses 3-pt jump shot from 26 ft,,119,118
482,1OT,2:33.0,,Defensive rebound by Team,119,118
483,1OT,2:14.0,,J. Holiday makes 2-pt layup at rim,119,120
484,1OT,2:05.0,Shooting foul by A. Davis (drawn by J. Grant),,119,120
485,1OT,2:05.0,,D. Cunningham enters the game for A. Davis,119,120
486,1OT,2:05.0,J. Grant makes free throw 1 of 2,,120,120
487,1OT,2:05.0,R. Lopez enters the game for N. Mirotić,,120,120
488,1OT,2:05.0,J. Grant makes free throw 2 of 2,,121,120
489,1OT,1:48.0,,D. Cousins misses 2-pt layup from 2 ft,121,120
490,1OT,1:48.0,,Offensive rebound by D. Cousins,121,120
491,1OT,1:48.0,,Shooting foul by J. Grant (drawn by D. Cousins),121,120
492,1OT,1:48.0,,D. Cousins makes free throw 1 of 2,121,121
493,1OT,1:48.0,,D. Cousins makes free throw 2 of 2,121,122
494,1OT,1:24.0,J. Holiday misses 3-pt jump shot from 27 ft,,121,122
495,1OT,1:20.0,,Defensive rebound by D. Cousins,121,122
496,1OT,1:04.0,,J. Holiday misses 2-pt layup from 3 ft (block by L. Markkanen),121,122
497,1OT,1:01.0,Defensive rebound by L. Markkanen,,121,122
498,1OT,0:54.0,D. Valentine misses 3-pt jump shot from 26 ft,,121,122
499,1OT,0:51.0,,Defensive rebound by D. Miller,121,122
500,1OT,0:34.0,,J. Holiday misses 2-pt jump shot from 15 ft (block by J. Grant),121,122
501,1OT,0:34.0,Defensive rebound by Team,,121,122
502,1OT,0:34.0,Chicago full timeout,,121,122
503,1OT,0:31.0,Shooting foul by J. Holiday (drawn by L. Markkanen),,121,122
504,1OT,0:31.0,L. Markkanen makes free throw 1 of 2,,122,122
505,1OT,0:31.0,D. Nwaba enters the game for D. Valentine,,122,122
506,1OT,0:31.0,L. Markkanen misses free throw 2 of 2,,122,122
507,1OT,0:29.0,,Defensive rebound by D. Cousins,122,122
508,1OT,0:15.0,,D. Miller misses 3-pt jump shot from 25 ft,122,122
509,1OT,0:15.0,,Offensive rebound by D. Miller,122,122
510,1OT,0:10.0,,New Orleans full timeout,122,122
511,1OT,0:10.0,,I. Clark enters the game for D. Cunningham,122,122
512,1OT,0:10.0,N. Mirotić enters the game for J. Grant,,122,122
513,1OT,0:02.0,,I. Clark misses 3-pt jump shot from 27 ft,122,122
514,1OT,0:02.0,,Offensive rebound by J. Holiday,122,122
515,2OT,4:39.0,,D. Cousins makes 2-pt jump shot from 7 ft,122,124
516,2OT,4:15.0,Turnover by D. Valentine (bad pass; steal by D. Cousins),,122,124
517,2OT,3:58.0,,Personal foul by D. Valentine (drawn by E. Moore),122,124
518,2OT,3:46.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by E. Moore),122,127
519,2OT,3:31.0,Personal foul by D. Cunningham (drawn by L. Markkanen),,122,127
520,2OT,3:15.0,R. Lopez misses 2-pt layup from 3 ft,,122,127
521,2OT,3:08.0,Offensive rebound by R. Lopez,,122,127
522,2OT,3:08.0,R. Lopez makes 2-pt layup at rim,,124,127
523,2OT,3:05.0,,D. Cousins misses 2-pt layup from 2 ft,124,127
524,2OT,3:01.0,Defensive rebound by L. Markkanen,,124,127
525,2OT,2:46.0,R. Lopez makes 2-pt layup from 2 ft (assist by D. Valentine),,126,127
526,2OT,2:33.0,,New Orleans full timeout,126,127
527,2OT,2:20.0,,D. Cousins misses 2-pt layup from 1 ft,126,127
528,2OT,2:19.0,,Offensive rebound by Team,126,127
529,2OT,2:11.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),126,130
530,2OT,1:49.0,L. Markkanen misses 2-pt jump shot from 16 ft,,126,130
531,2OT,1:48.0,Offensive rebound by Team,,126,130
532,2OT,1:48.0,,Loose ball foul by D. Cousins (drawn by R. Lopez),126,130
533,2OT,1:39.0,Turnover by J. Grant (lost ball; steal by E. Moore),,126,130
534,2OT,1:19.0,,J. Holiday misses 2-pt layup from 1 ft (block by L. Markkanen),126,130
535,2OT,1:17.0,Defensive rebound by J. Grant,,126,130
536,2OT,1:12.0,Turnover by J. Grant (bad pass; steal by E. Moore),,126,130
537,2OT,0:51.0,,D. Cousins misses 2-pt jump shot from 14 ft,126,130
538,2OT,0:48.0,Defensive rebound by J. Grant,,126,130
539,2OT,0:32.0,Turnover by J. Holiday (bad pass),,126,130
540,2OT,0:32.0,D. Nwaba enters the game for R. Lopez,,126,130
541,2OT,0:31.0,,Turnover by E. Moore (bad pass; steal by L. Markkanen),126,130
542,2OT,0:31.0,Shooting foul by E. Moore (drawn by L. Markkanen),,126,130
543,2OT,0:31.0,L. Markkanen makes free throw 1 of 2,,127,130
544,2OT,0:31.0,L. Markkanen makes free throw 2 of 2,,128,130
545,2OT,0:31.0,R. Lopez enters the game for J. Grant,,128,130
546,2OT,0:09.0,,D. Cousins misses 2-pt layup from 2 ft,128,130
547,2OT,0:09.0,,Offensive rebound by D. Cousins,128,130
548,2OT,0:09.0,,Personal foul by L. Markkanen (drawn by J. Holiday),128,130
549,2OT,0:09.0,J. Grant enters the game for R. Lopez,,128,130
550,2OT,0:09.0,,I. Clark enters the game for D. Cunningham,128,130
551,2OT,0:08.0,,Personal foul by J. Grant (drawn by D. Cousins),128,130
552,2OT,0:08.0,,D. Cousins makes free throw 1 of 2,128,131
553,2OT,0:08.0,,D. Cunningham enters the game for I. Clark,128,131
554,2OT,0:08.0,R. Lopez enters the game for J. Grant,,128,131
555,2OT,0:08.0,N. Mirotić enters the game for D. Valentine,,128,131
556,2OT,0:08.0,,D. Cousins makes free throw 2 of 2,128,132
557,2OT,0:08.0,Chicago full timeout,,128,132
558,2OT,0:08.0,J. Grant enters the game for D. Nwaba,,128,132
559,2OT,0:08.0,D. Valentine enters the game for R. Lopez,,128,132
560,2OT,0:05.0,L. Markkanen misses 3-pt jump shot from 22 ft,,128,132
561,2OT,0:02.0,,Defensive rebound by E. Moore,128,132
