,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,DETROIT_ACTION,PHILADELPHIA_SCORE,DETROIT_SCORE
382,4,6:17.0,,Defensive rebound by A. Tolliver,97,84
383,4,6:10.0,,I. Smith misses 2-pt hook shot from 9 ft,97,84
384,4,6:07.0,Defensive rebound by M. Belinelli,,97,84
385,4,5:58.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by B. Simmons),,100,84
386,4,5:37.0,,A. Tolliver misses 3-pt jump shot from 23 ft,100,84
387,4,5:34.0,Defensive rebound by A. Johnson,,100,84
388,4,5:21.0,Personal foul by S. Johnson (drawn by M. Belinelli),,100,84
389,4,5:12.0,M. Belinelli misses 2-pt jump shot from 19 ft,,100,84
390,4,5:08.0,,Defensive rebound by S. Johnson,100,84
391,4,4:54.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by I. Smith),100,87
392,4,4:37.0,E. İlyasova misses 2-pt layup from 2 ft,,100,87
393,4,4:31.0,Offensive rebound by E. İlyasova,,100,87
394,4,4:31.0,E. İlyasova misses 2-pt layup at rim,,100,87
395,4,4:31.0,,Defensive rebound by A. Drummond,100,87
396,4,4:31.0,,Turnover by S. Johnson (out of bounds lost ball),100,87
397,4,4:31.0,J. Redick enters the game for A. Johnson,,100,87
398,4,4:31.0,R. Holmes enters the game for E. İlyasova,,100,87
399,4,4:12.0,R. Holmes makes 2-pt jump shot from 8 ft (assist by M. Belinelli),,102,87
400,4,3:51.0,,Turnover by S. Johnson (lost ball; steal by R. Holmes),102,87
401,4,3:44.0,R. Covington misses 3-pt jump shot from 27 ft,,102,87
402,4,3:44.0,,Defensive rebound by S. Johnson,102,87
403,4,3:34.0,,A. Tolliver makes 3-pt jump shot from 29 ft (assist by S. Johnson),102,90
404,4,3:12.0,J. Redick makes 3-pt jump shot from 25 ft (assist by R. Holmes),,105,90
405,4,3:12.0,,Detroit full timeout,105,90
406,4,3:04.0,,Turnover by S. Johnson (bad pass; steal by M. Belinelli),105,90
407,4,2:59.0,R. Covington misses 2-pt layup from 2 ft (block by I. Smith),,105,90
408,4,2:59.0,,Defensive rebound by I. Smith,105,90
409,4,2:54.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by I. Smith),105,93
410,4,2:39.0,Turnover by J. Redick (bad pass),,105,93
411,4,2:24.0,,I. Smith misses 2-pt jump shot from 13 ft,105,93
412,4,2:17.0,Defensive rebound by R. Covington,,105,93
413,4,2:03.0,Personal foul by A. Drummond (drawn by M. Belinelli),,105,93
414,4,1:49.0,Turnover by M. Belinelli (bad pass; steal by S. Johnson),,105,93
415,4,1:46.0,,A. Tolliver makes 2-pt dunk from 1 ft (assist by I. Smith),105,95
416,4,1:46.0,Philadelphia full timeout,,105,95
417,4,1:46.0,A. Johnson enters the game for R. Holmes,,105,95
418,4,1:37.0,Personal foul by R. Bullock (drawn by B. Simmons),,105,95
419,4,1:28.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Covington),,108,95
420,4,1:21.0,,I. Smith makes 3-pt jump shot from 26 ft,108,98
421,4,1:09.0,Personal foul by R. Bullock (drawn by A. Johnson),,108,98
422,4,1:09.0,A. Johnson makes free throw 1 of 2,,109,98
423,4,1:09.0,A. Johnson makes free throw 2 of 2,,110,98
424,4,1:02.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by I. Smith),110,101
425,4,0:50.0,A. Johnson makes 2-pt dunk from 2 ft (assist by M. Belinelli),,112,101
426,4,0:36.0,,A. Drummond makes 2-pt layup at rim (assist by I. Smith),112,103
427,4,0:36.0,,Shooting foul by A. Johnson (drawn by A. Drummond),112,103
428,4,0:36.0,,A. Drummond makes free throw 1 of 1,112,104
429,4,0:31.0,Turnover by M. Belinelli (lost ball; steal by S. Johnson),,112,104
430,4,0:27.0,,S. Johnson misses 3-pt jump shot from 25 ft,112,104
431,4,0:25.0,Defensive rebound by M. Belinelli,,112,104
432,4,0:25.0,Personal foul by A. Drummond (drawn by M. Belinelli),,112,104
433,4,0:25.0,M. Belinelli misses free throw 1 of 2,,112,104
434,4,0:25.0,Offensive rebound by Team,,112,104
435,4,0:25.0,M. Belinelli makes free throw 2 of 2,,113,104
436,4,0:25.0,,Detroit full timeout,113,104
437,4,0:25.0,,L. Kennard enters the game for S. Johnson,113,104
438,4,0:25.0,T. McConnell enters the game for A. Johnson,,113,104
439,4,0:23.0,,A. Tolliver misses 2-pt layup from 4 ft,113,104
440,4,0:23.0,,Offensive rebound by Team,113,104
441,4,0:21.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by I. Smith),113,107
442,4,0:19.0,Personal foul by L. Kennard (drawn by M. Belinelli),,113,107
443,4,0:19.0,M. Belinelli makes free throw 1 of 2,,114,107
444,4,0:19.0,M. Belinelli makes free throw 2 of 2,,115,107
445,4,0:08.0,,I. Smith misses 3-pt jump shot from 26 ft,115,107
446,4,0:07.0,,Offensive rebound by Team,115,107
447,4,0:07.0,Loose ball foul by B. Simmons (drawn by A. Drummond),,115,107
448,4,0:07.0,,A. Drummond misses free throw 1 of 2,115,107
449,4,0:07.0,,Offensive rebound by Team,115,107
450,4,0:07.0,,A. Drummond makes free throw 2 of 2,115,108
