,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,BOSTON_ACTION,SAN ANTONIO_SCORE,BOSTON_SCORE
392,4,6:35.0,,Defensive rebound by S. Ojeleye,78,95
393,4,6:18.0,,A. Horford misses 2-pt layup at rim,78,95
394,4,6:16.0,Defensive rebound by D. Bertāns,,78,95
395,4,6:05.0,D. Bertāns makes 2-pt jump shot from 9 ft (assist by B. Forbes),,80,95
396,4,5:37.0,,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by A. Horford),80,98
397,4,5:25.0,K. Anderson makes 3-pt jump shot from 27 ft (assist by B. Paul),,83,98
398,4,5:04.0,,S. Ojeleye makes 2-pt layup at rim,83,100
399,4,5:04.0,,Shooting foul by D. Murray (drawn by S. Ojeleye),83,100
400,4,5:04.0,,K. Irving enters the game for T. Rozier,83,100
401,4,5:04.0,D. White enters the game for D. Murray,,83,100
402,4,5:04.0,,S. Ojeleye misses free throw 1 of 1,83,100
403,4,5:01.0,,Offensive rebound by S. Ojeleye,83,100
404,4,4:59.0,,K. Irving misses 3-pt jump shot from 24 ft,83,100
405,4,4:56.0,Defensive rebound by B. Paul,,83,100
406,4,4:49.0,B. Paul makes 2-pt layup from 1 ft,,85,100
407,4,4:26.0,,M. Smart misses 2-pt layup from 2 ft,85,100
408,4,4:21.0,,Offensive rebound by A. Horford,85,100
409,4,4:21.0,,A. Horford makes 2-pt dunk at rim,85,102
410,4,4:08.0,K. Anderson makes 2-pt hook shot from 2 ft (assist by B. Forbes),,87,102
411,4,3:56.0,,M. Smart misses 2-pt layup from 2 ft (block by D. White),87,102
412,4,3:53.0,Defensive rebound by B. Paul,,87,102
413,4,3:47.0,B. Forbes misses 3-pt jump shot from 22 ft,,87,102
414,4,3:44.0,,Defensive rebound by K. Irving,87,102
415,4,3:27.0,D. Murray enters the game for K. Anderson,,87,102
416,4,3:22.0,,A. Horford misses 2-pt jump shot from 11 ft,87,102
417,4,3:18.0,Defensive rebound by D. Murray,,87,102
418,4,3:14.0,Turnover by D. Murray (lost ball; steal by K. Irving),,87,102
419,4,3:06.0,,J. Tatum misses 2-pt layup from 2 ft,87,102
420,4,3:03.0,Defensive rebound by D. White,,87,102
421,4,2:53.0,D. Murray misses 2-pt jump shot from 16 ft,,87,102
422,4,2:48.0,Offensive rebound by D. White,,87,102
423,4,2:48.0,,S. Larkin enters the game for K. Irving,87,102
424,4,2:48.0,,G. Yabusele enters the game for A. Horford,87,102
425,4,2:37.0,Turnover by B. Forbes (lost ball; steal by M. Smart),,87,102
426,4,2:32.0,,J. Tatum makes 3-pt jump shot from 22 ft (assist by M. Smart),87,105
427,4,2:30.0,San Antonio full timeout,,87,105
428,4,2:30.0,,A. Nader enters the game for M. Smart,87,105
429,4,2:20.0,D. Bertāns misses 3-pt jump shot from 28 ft,,87,105
430,4,2:17.0,,Defensive rebound by J. Tatum,87,105
431,4,1:55.0,,A. Nader misses 3-pt jump shot from 25 ft,87,105
432,4,1:54.0,,Turnover by Team (shot clock),87,105
433,4,1:53.0,,Offensive rebound by Team,87,105
434,4,1:43.0,D. Murray makes 2-pt layup from 1 ft (assist by D. Bertāns),,89,105
435,4,1:35.0,,S. Larkin misses 3-pt jump shot from 25 ft,89,105
436,4,1:32.0,,Offensive rebound by G. Yabusele,89,105
437,4,1:28.0,,J. Tatum misses 3-pt jump shot from 25 ft,89,105
438,4,1:24.0,Defensive rebound by D. Bertāns,,89,105
439,4,1:16.0,Personal foul by A. Nader (drawn by D. Bertāns),,89,105
440,4,1:16.0,D. Bertāns misses free throw 1 of 2,,89,105
441,4,1:16.0,Offensive rebound by Team,,89,105
442,4,1:16.0,,D. Theis enters the game for J. Tatum,89,105
443,4,1:16.0,D. Bertāns makes free throw 2 of 2,,90,105
444,4,1:03.0,,Turnover by S. Larkin (bad pass; steal by D. White),90,105
445,4,0:59.0,B. Paul makes 2-pt dunk from 2 ft (assist by D. Bertāns),,92,105
446,4,0:40.0,,G. Yabusele makes 3-pt jump shot from 26 ft (assist by A. Nader),92,108
447,4,0:31.0,D. Murray makes 2-pt layup from 1 ft,,94,108
448,4,0:07.0,,Turnover by Team (shot clock),94,108
