,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
393,4,9:02.0,,Defensive rebound by J. Green,73,83
394,4,8:51.0,,Shooting foul by J. Holiday (drawn by A. Harrison),73,83
395,4,8:51.0,,A. Harrison misses free throw 1 of 2,73,83
396,4,8:51.0,,Offensive rebound by Team,73,83
397,4,8:51.0,E. Moore enters the game for D. Liggins,,73,83
398,4,8:51.0,,A. Harrison makes free throw 2 of 2,73,84
399,4,8:36.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Miller),,76,84
400,4,8:16.0,,Turnover by J. Ennis (lost ball; steal by E. Moore),76,84
401,4,8:08.0,D. Cousins makes 3-pt jump shot from 27 ft (assist by E. Moore),,79,84
402,4,7:38.0,,M. Gasol misses 2-pt jump shot from 11 ft,79,84
403,4,7:36.0,Defensive rebound by E. Moore,,79,84
404,4,7:33.0,I. Clark makes 2-pt layup at rim (assist by E. Moore),,81,84
405,4,7:33.0,Shooting foul by M. Chalmers (drawn by I. Clark),,81,84
406,4,7:33.0,,D. Brooks enters the game for M. Chalmers,81,84
407,4,7:33.0,,T. Evans enters the game for J. Ennis,81,84
408,4,7:33.0,I. Clark makes free throw 1 of 1,,82,84
409,4,7:14.0,,A. Harrison makes 3-pt jump shot from 27 ft (assist by M. Gasol),82,87
410,4,6:59.0,D. Miller misses 3-pt jump shot from 25 ft,,82,87
411,4,6:55.0,Offensive rebound by I. Clark,,82,87
412,4,6:50.0,Personal foul by D. Brooks (drawn by D. Cousins),,82,87
413,4,6:38.0,E. Moore makes 3-pt jump shot from 22 ft (assist by D. Cousins),,85,87
414,4,6:12.0,,M. Gasol misses 2-pt jump shot from 16 ft,85,87
415,4,6:10.0,Defensive rebound by I. Clark,,85,87
416,4,6:06.0,Shooting foul by D. Brooks (drawn by E. Moore),,85,87
417,4,6:06.0,E. Moore misses free throw 1 of 2,,85,87
418,4,6:06.0,Offensive rebound by Team,,85,87
419,4,6:06.0,,J. Ennis enters the game for D. Brooks,85,87
420,4,6:06.0,R. Rondo enters the game for J. Holiday,,85,87
421,4,6:06.0,E. Moore makes free throw 2 of 2,,86,87
422,4,5:47.0,,J. Green makes 2-pt jump shot from 18 ft (assist by A. Harrison),86,89
423,4,5:31.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Miller),,89,89
424,4,5:30.0,,Memphis full timeout,89,89
425,4,5:30.0,J. Holiday enters the game for I. Clark,,89,89
426,4,5:12.0,,T. Evans misses 2-pt hook shot from 6 ft,89,89
427,4,5:10.0,Defensive rebound by D. Cousins,,89,89
428,4,5:10.0,Personal foul by J. Ennis (drawn by D. Cousins),,89,89
429,4,5:10.0,D. Cousins makes free throw 1 of 2,,90,89
430,4,5:10.0,D. Cousins misses free throw 2 of 2,,90,89
431,4,5:08.0,,Defensive rebound by J. Green,90,89
432,4,4:56.0,,Shooting foul by E. Moore (drawn by A. Harrison),90,89
433,4,4:56.0,,A. Harrison makes free throw 1 of 2,90,90
434,4,4:56.0,,A. Harrison makes free throw 2 of 2,90,91
435,4,4:41.0,,Offensive charge foul by D. Cousins (drawn by J. Ennis),90,91
436,4,4:41.0,Turnover by D. Cousins (offensive foul),,90,91
437,4,4:28.0,,A. Harrison misses 3-pt jump shot from 22 ft,90,91
438,4,4:26.0,,Offensive rebound by J. Ennis,90,91
439,4,4:23.0,,T. Evans misses 2-pt layup from 1 ft,90,91
440,4,4:23.0,Defensive rebound by Team,,90,91
441,4,4:23.0,New Orleans full timeout,,90,91
442,4,4:03.0,J. Holiday makes 2-pt jump shot from 20 ft,,92,91
443,4,3:40.0,,Shooting foul by D. Cousins (drawn by M. Gasol),92,91
444,4,3:40.0,,M. Gasol misses free throw 1 of 2,92,91
445,4,3:40.0,,Offensive rebound by Team,92,91
446,4,3:40.0,,M. Gasol makes free throw 2 of 2,92,92
447,4,3:40.0,New Orleans full timeout,,92,92
448,4,3:40.0,,M. Chalmers enters the game for A. Harrison,92,92
449,4,3:20.0,Shooting foul by J. Green (drawn by D. Cousins),,92,92
450,4,3:20.0,D. Cousins misses free throw 1 of 2,,92,92
451,4,3:20.0,Offensive rebound by Team,,92,92
452,4,3:20.0,D. Cousins makes free throw 2 of 2,,93,92
453,4,3:08.0,,M. Gasol misses 2-pt jump shot from 20 ft,93,92
454,4,3:02.0,,Offensive rebound by J. Green,93,92
455,4,3:02.0,,J. Green makes 2-pt layup at rim,93,94
456,4,2:48.0,J. Holiday makes 2-pt jump shot from 18 ft,,95,94
457,4,2:26.0,,M. Gasol makes 2-pt hook shot from 8 ft,95,96
458,4,2:12.0,D. Cousins misses 2-pt layup from 2 ft,,95,96
459,4,2:08.0,,Defensive rebound by T. Evans,95,96
460,4,1:52.0,,M. Gasol makes 2-pt jump shot from 20 ft (assist by J. Green),95,98
461,4,1:42.0,R. Rondo makes 2-pt layup at rim,,97,98
462,4,1:26.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by M. Gasol),97,101
463,4,1:16.0,D. Cousins makes 3-pt jump shot from 26 ft,,100,101
464,4,1:01.0,,Personal foul by R. Rondo (drawn by T. Evans),100,101
465,4,1:01.0,,T. Evans makes free throw 1 of 2,100,102
466,4,1:01.0,,T. Evans makes free throw 2 of 2,100,103
467,4,1:01.0,New Orleans full timeout,,100,103
468,4,0:45.0,D. Miller makes 2-pt layup from 1 ft,,102,103
469,4,0:25.0,,M. Chalmers misses 3-pt jump shot from 23 ft,102,103
470,4,0:22.0,Defensive rebound by J. Holiday,,102,103
471,4,0:15.0,New Orleans full timeout,,102,103
472,4,0:15.0,,A. Harrison enters the game for M. Chalmers,102,103
473,4,0:07.0,Turnover by D. Cousins (lost ball; steal by M. Gasol),,102,103
474,4,0:05.0,,Personal take foul by R. Rondo (drawn by T. Evans),102,103
475,4,0:05.0,,T. Evans makes free throw 1 of 2,102,104
476,4,0:05.0,,D. Brooks enters the game for M. Gasol,102,104
477,4,0:05.0,I. Clark enters the game for R. Rondo,,102,104
478,4,0:05.0,,T. Evans makes free throw 2 of 2,102,105
479,4,0:00.0,E. Moore misses 3-pt jump shot from 26 ft,,102,105
480,4,0:00.0,Offensive rebound by Team,,102,105
