,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
379,4,4:02.0,,Offensive rebound by Team,95,113
380,4,3:50.0,,B. Beal misses 2-pt layup from 1 ft,95,113
381,4,3:47.0,Defensive rebound by D. DeRozan,,95,113
382,4,3:40.0,Personal foul by M. Scott (drawn by S. Ibaka),,95,113
383,4,3:34.0,D. DeRozan makes 2-pt jump shot from 20 ft,,97,113
384,4,3:06.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by J. Wall),97,116
385,4,2:54.0,Personal foul by B. Beal (drawn by C. Miles),,97,116
386,4,2:54.0,C. Miles misses free throw 1 of 2,,97,116
387,4,2:54.0,Offensive rebound by Team,,97,116
388,4,2:54.0,P. Siakam enters the game for K. Lowry,,97,116
389,4,2:54.0,N. Powell enters the game for D. DeRozan,,97,116
390,4,2:54.0,D. Wright enters the game for S. Ibaka,,97,116
391,4,2:54.0,C. Miles makes free throw 2 of 2,,98,116
392,4,2:34.0,,M. Scott makes 2-pt jump shot from 16 ft (assist by B. Beal),98,118
393,4,2:14.0,L. Brown misses 2-pt jump shot from 19 ft,,98,118
394,4,2:13.0,,Defensive rebound by J. Wall,98,118
395,4,2:13.0,,Washington full timeout,98,118
396,4,2:13.0,J. Poeltl enters the game for C. Miles,,98,118
397,4,2:13.0,,T. Satoranský enters the game for J. Wall,98,118
398,4,2:13.0,,T. Frazier enters the game for B. Beal,98,118
399,4,2:13.0,,J. Smith enters the game for O. Porter,98,118
400,4,2:13.0,,T. Lawson enters the game for M. Scott,98,118
401,4,1:58.0,,T. Lawson misses 2-pt jump shot from 21 ft,98,118
402,4,1:55.0,Defensive rebound by P. Siakam,,98,118
403,4,1:40.0,L. Brown misses 2-pt jump shot from 7 ft,,98,118
404,4,1:38.0,Offensive rebound by J. Poeltl,,98,118
405,4,1:38.0,J. Poeltl makes 2-pt layup from 1 ft,,100,118
406,4,1:38.0,Shooting foul by T. Frazier (drawn by J. Poeltl),,100,118
407,4,1:38.0,J. Poeltl makes free throw 1 of 1,,101,118
408,4,1:29.0,,K. Oubre makes 2-pt dunk from 2 ft (assist by T. Frazier),101,120
409,4,1:22.0,N. Powell misses 3-pt jump shot from 25 ft,,101,120
410,4,1:19.0,,Defensive rebound by T. Satoranský,101,120
411,4,1:06.0,,K. Oubre misses 3-pt jump shot from 25 ft,101,120
412,4,1:06.0,Defensive rebound by Team,,101,120
413,4,0:49.0,L. Brown misses 3-pt jump shot from 26 ft,,101,120
414,4,0:45.0,,Defensive rebound by T. Frazier,101,120
415,4,0:41.0,,K. Oubre makes 2-pt jump shot from 11 ft (assist by T. Frazier),101,122
416,4,0:28.0,L. Brown makes 2-pt layup from 1 ft (assist by N. Powell),,103,122
417,4,0:04.0,,Turnover by Team (shot clock),103,122
