,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CHARLOTTE_ACTION,CHICAGO_SCORE,CHARLOTTE_SCORE
377,4,5:01.0,K. Dunn makes free throw 2 of 2,,92,105
378,4,4:45.0,,M. Williams misses 2-pt layup from 8 ft,92,105
379,4,4:43.0,Defensive rebound by Z. LaVine,,92,105
380,4,4:39.0,Z. LaVine misses 2-pt layup from 2 ft,,92,105
381,4,4:39.0,Offensive rebound by Team,,92,105
382,4,4:26.0,Z. LaVine makes 3-pt jump shot from 30 ft (assist by K. Dunn),,95,105
383,4,4:07.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),95,108
384,4,3:49.0,Z. LaVine misses 2-pt jump shot from 13 ft,,95,108
385,4,3:46.0,,Defensive rebound by D. Howard,95,108
386,4,3:39.0,,N. Batum makes 2-pt jump shot from 11 ft,95,110
387,4,3:39.0,,Shooting foul by D. Nwaba (drawn by N. Batum),95,110
388,4,3:39.0,,N. Batum makes free throw 1 of 1,95,111
389,4,3:28.0,L. Markkanen misses 3-pt jump shot from 27 ft,,95,111
390,4,3:25.0,,Defensive rebound by N. Batum,95,111
391,4,3:15.0,,Turnover by N. Batum (bad pass; steal by D. Nwaba),95,111
392,4,3:10.0,Z. LaVine misses 2-pt layup from 1 ft,,95,111
393,4,3:10.0,Offensive rebound by B. Portis,,95,111
394,4,3:10.0,B. Portis makes 2-pt layup at rim,,97,111
395,4,3:10.0,Shooting foul by M. Williams (drawn by B. Portis),,97,111
396,4,3:10.0,B. Portis misses free throw 1 of 1,,97,111
397,4,3:07.0,,Defensive rebound by M. Williams,97,111
398,4,2:51.0,,N. Batum misses 3-pt jump shot from 25 ft,97,111
399,4,2:47.0,Defensive rebound by B. Portis,,97,111
400,4,2:32.0,Turnover by K. Dunn (bad pass),,97,111
401,4,2:32.0,,Charlotte full timeout,97,111
402,4,2:32.0,D. Valentine enters the game for Z. LaVine,,97,111
403,4,2:19.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),97,114
404,4,1:56.0,K. Dunn misses 3-pt jump shot from 23 ft,,97,114
405,4,1:53.0,,Defensive rebound by N. Batum,97,114
406,4,1:39.0,,Offensive foul by D. Howard (drawn by B. Portis),97,114
407,4,1:39.0,,Turnover by D. Howard (offensive foul),97,114
408,4,1:39.0,C. Payne enters the game for L. Markkanen,,97,114
409,4,1:39.0,C. Felício enters the game for K. Dunn,,97,114
410,4,1:28.0,D. Valentine makes 2-pt jump shot from 16 ft (assist by C. Payne),,99,114
411,4,1:28.0,,Charlotte full timeout,99,114
412,4,1:28.0,,D. Bacon enters the game for M. Williams,99,114
413,4,1:28.0,,M. Monk enters the game for N. Batum,99,114
414,4,1:28.0,,W. Hernangómez enters the game for D. Howard,99,114
415,4,1:28.0,,F. Kaminsky enters the game for K. Walker,99,114
416,4,1:28.0,N. Vonleh enters the game for B. Portis,,99,114
417,4,1:21.0,,M. Monk misses 3-pt jump shot from 25 ft,99,114
418,4,1:18.0,Defensive rebound by D. Valentine,,99,114
419,4,0:59.0,Turnover by C. Payne (bad pass; steal by T. Graham),,99,114
420,4,0:55.0,,Shooting foul by D. Valentine (drawn by T. Graham),99,114
421,4,0:55.0,,T. Graham misses free throw 1 of 2,99,114
422,4,0:55.0,,Offensive rebound by Team,99,114
423,4,0:55.0,,T. Graham makes free throw 2 of 2,99,115
424,4,0:42.0,C. Payne makes 2-pt jump shot from 1 ft,,101,115
425,4,0:27.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by D. Bacon),101,118
426,4,0:19.0,C. Payne makes 2-pt jump shot from 16 ft,,103,118
