,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
383,4,5:15.0,,Personal foul by W. Matthews (drawn by E. Moore),118,107
384,4,5:15.0,,New Orleans full timeout,118,107
385,4,5:15.0,,E. Moore makes free throw 1 of 2,118,108
386,4,5:15.0,,E. Moore makes free throw 2 of 2,118,109
387,4,5:00.0,H. Barnes misses 2-pt jump shot from 11 ft,,118,109
388,4,4:56.0,,Defensive rebound by A. Davis,118,109
389,4,4:48.0,,Personal foul by H. Barnes (drawn by A. Davis),118,109
390,4,4:48.0,,A. Davis makes free throw 1 of 2,118,110
391,4,4:48.0,D. Nowitzki enters the game for S. Mejri,,118,110
392,4,4:48.0,,A. Davis makes free throw 2 of 2,118,111
393,4,4:25.0,H. Barnes misses 2-pt layup from 3 ft (block by D. Cousins),,118,111
394,4,4:19.0,Offensive rebound by H. Barnes,,118,111
395,4,4:17.0,H. Barnes misses 2-pt layup from 2 ft (block by D. Cousins),,118,111
396,4,4:12.0,,Defensive rebound by Team,118,111
397,4,4:06.0,,A. Davis makes 2-pt hook shot from 10 ft (assist by D. Cousins),118,113
398,4,3:50.0,H. Barnes misses 2-pt jump shot from 5 ft,,118,113
399,4,3:47.0,,Defensive rebound by D. Cousins,118,113
400,4,3:39.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by D. Cousins),118,115
401,4,3:38.0,Dallas full timeout,,118,115
402,4,3:38.0,J. Barea enters the game for Y. Ferrell,,118,115
403,4,3:22.0,D. Smith misses 2-pt layup from 2 ft (block by D. Cousins),,118,115
404,4,3:18.0,Offensive rebound by D. Smith,,118,115
405,4,3:17.0,Shooting foul by J. Nelson (drawn by D. Nowitzki),,118,115
406,4,3:17.0,D. Nowitzki misses free throw 1 of 3,,118,115
407,4,3:17.0,Offensive rebound by Team,,118,115
408,4,3:17.0,D. Nowitzki makes free throw 2 of 3,,119,115
409,4,3:17.0,S. Mejri enters the game for H. Barnes,,119,115
410,4,3:17.0,D. Nowitzki makes free throw 3 of 3,,120,115
411,4,3:07.0,,Personal foul by S. Mejri (drawn by A. Davis),120,115
412,4,3:07.0,,A. Davis makes free throw 1 of 2,120,116
413,4,3:07.0,H. Barnes enters the game for S. Mejri,,120,116
414,4,3:07.0,,A. Davis makes free throw 2 of 2,120,117
415,4,2:46.0,Personal foul by A. Davis (drawn by D. Nowitzki),,120,117
416,4,2:36.0,J. Barea makes 3-pt jump shot from 27 ft,,123,117
417,4,2:20.0,,J. Nelson misses 3-pt jump shot from 25 ft,123,117
418,4,2:16.0,Defensive rebound by D. Nowitzki,,123,117
419,4,1:58.0,J. Barea makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),,126,117
420,4,1:57.0,,New Orleans full timeout,126,117
421,4,1:48.0,,D. Cousins misses 2-pt jump shot from 10 ft,126,117
422,4,1:46.0,Defensive rebound by D. Smith,,126,117
423,4,1:27.0,J. Barea misses 3-pt jump shot from 23 ft,,126,117
424,4,1:24.0,,Defensive rebound by D. Cousins,126,117
425,4,1:19.0,,D. Cousins misses 3-pt jump shot from 25 ft,126,117
426,4,1:19.0,Defensive rebound by D. Nowitzki,,126,117
427,4,1:12.0,D. Smith makes 2-pt layup at rim,,128,117
428,4,1:03.0,,J. Holiday misses 2-pt layup from 1 ft (block by J. Barea),128,117
429,4,1:03.0,,Offensive rebound by Team,128,117
430,4,1:01.0,,A. Davis makes 3-pt jump shot from 24 ft (assist by E. Moore),128,120
431,4,0:38.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,128,120
432,4,0:34.0,,Defensive rebound by A. Davis,128,120
433,4,0:27.0,,D. Cousins misses 3-pt jump shot from 25 ft,128,120
434,4,0:23.0,Defensive rebound by D. Nowitzki,,128,120
435,4,0:01.0,Turnover by Team (shot clock),,128,120
