,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
384,4,3:08.0,,Defensive rebound by G. Harris,83,84
385,4,3:08.0,,Denver full timeout,83,84
386,4,3:08.0,S. Mejri enters the game for D. Smith,,83,84
387,4,3:08.0,Y. Ferrell enters the game for D. Powell,,83,84
388,4,3:00.0,,Shooting foul by W. Matthews (drawn by G. Harris),83,84
389,4,3:00.0,,G. Harris makes free throw 1 of 2,83,85
390,4,3:00.0,,G. Harris makes free throw 2 of 2,83,86
391,4,2:46.0,H. Barnes makes 2-pt jump shot from 9 ft,,85,86
392,4,2:23.0,Offensive charge foul by J. Murray (drawn by Y. Ferrell),,85,86
393,4,2:23.0,,Turnover by J. Murray (offensive foul),85,86
394,4,2:05.0,Shooting foul by M. Plumlee (drawn by H. Barnes),,85,86
395,4,2:05.0,H. Barnes misses free throw 1 of 2,,85,86
396,4,2:05.0,Offensive rebound by Team,,85,86
397,4,2:05.0,H. Barnes makes free throw 2 of 2,,86,86
398,4,1:52.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by N. Jokić),86,89
399,4,1:52.0,,Away from play foul by M. Kleber (drawn by N. Jokić),86,89
400,4,1:52.0,,N. Jokić misses free throw 1 of 1,86,89
401,4,1:50.0,Defensive rebound by S. Mejri,,86,89
402,4,1:33.0,W. Matthews makes 3-pt jump shot from 26 ft,,89,89
403,4,1:21.0,,J. Murray misses 2-pt jump shot from 18 ft,89,89
404,4,1:17.0,Defensive rebound by S. Mejri,,89,89
405,4,1:17.0,Turnover by S. Mejri (out of bounds lost ball),,89,89
406,4,1:12.0,,N. Jokić makes 2-pt jump shot from 19 ft (assist by J. Murray),89,91
407,4,0:56.0,H. Barnes misses 3-pt jump shot from 26 ft,,89,91
408,4,0:52.0,,Defensive rebound by J. Murray,89,91
409,4,0:42.0,Violation by Y. Ferrell (kicked ball),,89,91
410,4,0:42.0,,T. Lyles enters the game for M. Plumlee,89,91
411,4,0:35.0,,N. Jokić misses 3-pt jump shot from 25 ft,89,91
412,4,0:31.0,,Offensive rebound by J. Murray,89,91
413,4,0:12.0,Offensive charge foul by N. Jokić (drawn by S. Mejri),,89,91
414,4,0:12.0,,Turnover by N. Jokić (offensive foul),89,91
415,4,0:12.0,Dallas full timeout,,89,91
416,4,0:12.0,,M. Plumlee enters the game for N. Jokić,89,91
417,4,0:12.0,,T. Craig enters the game for T. Lyles,89,91
418,4,0:12.0,D. Smith enters the game for M. Kleber,,89,91
419,4,0:04.0,D. Smith misses 2-pt layup from 2 ft (block by W. Barton),,89,91
420,4,0:03.0,Offensive rebound by Team,,89,91
421,4,0:03.0,Dallas full timeout,,89,91
422,4,0:03.0,D. Nowitzki enters the game for S. Mejri,,89,91
423,4,0:02.0,W. Matthews misses 3-pt jump shot from 27 ft,,89,91
424,4,0:02.0,,Defensive rebound by M. Plumlee,89,91
