,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
380,4,3:53.0,,Shooting foul by M. Hezonja (drawn by K. O'Quinn),88,70
381,4,3:53.0,,K. O'Quinn misses free throw 1 of 2,88,70
382,4,3:53.0,,Offensive rebound by Team,88,70
383,4,3:53.0,,D. Dotson enters the game for L. Thomas,88,70
384,4,3:53.0,,K. O'Quinn makes free throw 2 of 2,88,71
385,4,3:31.0,J. Artis makes 2-pt hook shot from 9 ft,,90,71
386,4,3:13.0,,T. Burke makes 2-pt layup from 1 ft,90,73
387,4,2:58.0,S. Mack makes 2-pt jump shot from 15 ft,,92,73
388,4,2:57.0,,New York full timeout,92,73
389,4,2:57.0,,F. Ntilikina enters the game for C. Lee,92,73
390,4,2:57.0,,L. Kornet enters the game for K. O'Quinn,92,73
391,4,2:50.0,,T. Hardaway misses 2-pt jump shot from 21 ft,92,73
392,4,2:49.0,Defensive rebound by Team,,92,73
393,4,2:32.0,M. Hezonja makes 2-pt jump shot from 8 ft,,94,73
394,4,2:19.0,,T. Hardaway misses 3-pt jump shot from 28 ft,94,73
395,4,2:18.0,Defensive rebound by R. Purvis,,94,73
396,4,1:56.0,R. Purvis misses 3-pt jump shot from 22 ft,,94,73
397,4,1:55.0,,Defensive rebound by T. Hardaway,94,73
398,4,1:48.0,,T. Burke misses 3-pt jump shot from 25 ft,94,73
399,4,1:47.0,Defensive rebound by K. Birch,,94,73
400,4,1:34.0,M. Hezonja misses 3-pt jump shot from 22 ft,,94,73
401,4,1:33.0,,Defensive rebound by D. Dotson,94,73
402,4,1:23.0,,D. Dotson misses 2-pt layup from 2 ft,94,73
403,4,1:22.0,Defensive rebound by K. Birch,,94,73
404,4,1:01.0,K. Birch misses 2-pt jump shot from 16 ft,,94,73
405,4,0:59.0,,Defensive rebound by F. Ntilikina,94,73
406,4,0:50.0,,D. Dotson misses 3-pt jump shot from 23 ft,94,73
407,4,0:48.0,Defensive rebound by S. Mack,,94,73
408,4,0:28.0,S. Mack misses 3-pt jump shot from 24 ft,,94,73
409,4,0:27.0,Offensive rebound by K. Birch,,94,73
410,4,0:25.0,K. Birch makes 2-pt layup at rim,,96,73
411,4,0:25.0,Shooting foul by T. Hardaway (drawn by K. Birch),,96,73
412,4,0:25.0,K. Birch makes free throw 1 of 1,,97,73
413,4,0:15.0,,L. Kornet misses 2-pt hook shot from 3 ft,97,73
414,4,0:14.0,Defensive rebound by K. Birch,,97,73
