,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
382,4,5:08.0,,Defensive rebound by J. Sampson,99,85
383,4,5:08.0,,Personal foul by R. Rondo (drawn by B. Hield),99,85
384,4,4:50.0,,F. Mason makes 2-pt jump shot from 21 ft,99,87
385,4,4:37.0,R. Rondo makes 2-pt jump shot from 8 ft,,101,87
386,4,4:31.0,,Personal foul by E. Moore (drawn by F. Mason),101,87
387,4,4:25.0,,S. Labissière makes 2-pt jump shot from 16 ft (assist by F. Mason),101,89
388,4,4:07.0,J. Holiday misses 2-pt layup from 3 ft,,101,89
389,4,4:04.0,,Defensive rebound by J. Sampson,101,89
390,4,3:48.0,,S. Labissière makes 2-pt layup from 1 ft (assist by J. Jackson),101,91
391,4,3:48.0,New Orleans full timeout,,101,91
392,4,3:30.0,E. Moore makes 2-pt jump shot from 13 ft (assist by J. Holiday),,103,91
393,4,3:12.0,,B. Hield makes 3-pt jump shot from 25 ft,103,94
394,4,2:49.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by E. Moore),,106,94
395,4,2:31.0,,F. Mason makes 2-pt layup from 2 ft,106,96
396,4,2:18.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Rondo),,109,96
397,4,2:07.0,Violation by N. Mirotić (kicked ball),,109,96
398,4,1:57.0,,F. Mason makes 3-pt jump shot from 25 ft,109,99
399,4,1:45.0,N. Mirotić makes 2-pt jump shot from 14 ft (assist by J. Holiday),,111,99
400,4,1:25.0,,S. Labissière makes 2-pt jump shot from 12 ft,111,101
401,4,1:01.0,J. Holiday makes 3-pt jump shot from 24 ft,,114,101
402,4,0:50.0,,B. Hield misses 3-pt jump shot from 25 ft,114,101
403,4,0:48.0,Defensive rebound by R. Rondo,,114,101
404,4,0:35.0,Offensive foul by J. Holiday (drawn by J. Sampson),,114,101
405,4,0:35.0,Turnover by J. Holiday (offensive foul),,114,101
406,4,0:20.0,,B. Hield misses 2-pt layup from 6 ft (block by J. Holiday),114,101
407,4,0:20.0,Defensive rebound by Team,,114,101
