,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,CHICAGO_ACTION,NEW ORLEANS_SCORE,CHICAGO_SCORE
386,4,2:28.0,,D. Valentine makes 3-pt jump shot from 25 ft,81,83
387,4,2:09.0,D. Cousins misses 3-pt jump shot from 24 ft,,81,83
388,4,2:06.0,,Defensive rebound by R. Lopez,81,83
389,4,1:45.0,,J. Grant misses 3-pt jump shot from 26 ft,81,83
390,4,1:40.0,Defensive rebound by D. Cousins,,81,83
391,4,1:37.0,New Orleans full timeout,,81,83
392,4,1:30.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,83,83
393,4,1:06.0,,Turnover by Team (shot clock),83,83
394,4,0:49.0,E. Moore misses 3-pt jump shot from 25 ft,,83,83
395,4,0:46.0,Offensive rebound by A. Davis,,83,83
396,4,0:33.0,Turnover by D. Cousins (lost ball; steal by J. Grant),,83,83
397,4,0:09.0,,R. Lopez misses 2-pt layup from 2 ft,83,83
398,4,0:09.0,,Offensive rebound by R. Lopez,83,83
399,4,0:09.0,,R. Lopez misses 2-pt layup from 2 ft,83,83
400,4,0:09.0,Defensive rebound by A. Davis,,83,83
401,4,0:09.0,New Orleans full timeout,,83,83
402,4,0:09.0,,P. Zipser enters the game for D. Valentine,83,83
403,4,0:09.0,D. Miller enters the game for E. Moore,,83,83
404,4,0:04.0,J. Holiday misses 2-pt jump shot from 21 ft,,83,83
405,4,0:02.0,,Defensive rebound by J. Grant,83,83
406,4,0:02.0,,Chicago full timeout,83,83
407,4,0:02.0,,D. Valentine enters the game for P. Zipser,83,83
408,4,0:02.0,T. Allen enters the game for D. Miller,,83,83
409,4,0:00.0,,R. Lopez misses 2-pt jump shot from 5 ft (block by D. Cousins),83,83
410,4,0:00.0,Defensive rebound by D. Cousins,,83,83
411,1OT,4:48.0,Shooting foul by L. Markkanen (drawn by D. Cousins),,83,83
412,1OT,4:48.0,D. Cousins makes free throw 1 of 2,,84,83
413,1OT,4:48.0,D. Cousins makes free throw 2 of 2,,85,83
414,1OT,4:32.0,,J. Holiday misses 3-pt jump shot from 25 ft,85,83
415,1OT,4:28.0,Defensive rebound by A. Davis,,85,83
416,1OT,4:18.0,J. Nelson makes 2-pt layup from 1 ft,,87,83
417,1OT,4:11.0,,Offensive foul by R. Lopez (drawn by J. Nelson),87,83
418,1OT,4:11.0,,Turnover by R. Lopez (offensive foul),87,83
419,1OT,4:02.0,D. Cousins misses 3-pt jump shot from 25 ft,,87,83
420,1OT,3:58.0,,Defensive rebound by L. Markkanen,87,83
421,1OT,3:44.0,,J. Grant makes 2-pt jump shot from 21 ft,87,85
422,1OT,3:44.0,,Shooting foul by D. Cousins (drawn by J. Grant),87,85
423,1OT,3:44.0,,J. Grant makes free throw 1 of 1,87,86
424,1OT,3:25.0,A. Davis makes 2-pt dunk from 1 ft (assist by D. Cousins),,89,86
425,1OT,3:09.0,,R. Lopez misses 2-pt hook shot from 4 ft,89,86
426,1OT,3:07.0,Defensive rebound by D. Cousins,,89,86
427,1OT,2:58.0,Turnover by J. Holiday (bad pass),,89,86
428,1OT,2:45.0,,Turnover by R. Lopez (traveling),89,86
429,1OT,2:35.0,Shooting foul by R. Lopez (drawn by D. Cousins),,89,86
430,1OT,2:35.0,D. Cousins misses free throw 1 of 3,,89,86
431,1OT,2:35.0,Offensive rebound by Team,,89,86
432,1OT,2:35.0,D. Cousins makes free throw 2 of 3,,90,86
433,1OT,2:35.0,D. Cousins makes free throw 3 of 3,,91,86
434,1OT,2:24.0,,Shooting foul by D. Cousins (drawn by J. Grant),91,86
435,1OT,2:24.0,,J. Grant makes free throw 1 of 2,91,87
436,1OT,2:24.0,,J. Grant makes free throw 2 of 2,91,88
437,1OT,2:08.0,D. Cousins makes 2-pt layup at rim,,93,88
438,1OT,1:54.0,,J. Holiday misses 2-pt layup from 6 ft (block by A. Davis),93,88
439,1OT,1:54.0,Defensive rebound by A. Davis,,93,88
440,1OT,1:41.0,D. Miller misses 3-pt jump shot from 22 ft,,93,88
441,1OT,1:35.0,,Defensive rebound by L. Markkanen,93,88
442,1OT,1:25.0,,L. Markkanen misses 3-pt jump shot from 24 ft,93,88
443,1OT,1:21.0,,Offensive rebound by R. Lopez,93,88
444,1OT,1:15.0,,J. Holiday misses 3-pt jump shot from 25 ft,93,88
445,1OT,1:11.0,,Offensive rebound by J. Grant,93,88
446,1OT,1:08.0,,L. Markkanen misses 3-pt jump shot from 25 ft,93,88
447,1OT,1:06.0,Defensive rebound by J. Nelson,,93,88
448,1OT,1:00.0,New Orleans full timeout,,93,88
449,1OT,0:48.0,J. Nelson makes 3-pt jump shot from 24 ft,,96,88
450,1OT,0:48.0,,Chicago full timeout,96,88
451,1OT,0:48.0,T. Allen enters the game for J. Nelson,,96,88
452,1OT,0:48.0,E. Moore enters the game for D. Miller,,96,88
453,1OT,0:40.0,,D. Valentine misses 3-pt jump shot from 25 ft,96,88
454,1OT,0:36.0,Defensive rebound by D. Cousins,,96,88
455,1OT,0:30.0,Personal foul by D. Valentine (drawn by J. Holiday),,96,88
456,1OT,0:30.0,J. Nelson enters the game for T. Allen,,96,88
457,1OT,0:15.0,A. Davis misses 3-pt jump shot from 24 ft,,96,88
458,1OT,0:11.0,,Defensive rebound by D. Valentine,96,88
459,1OT,0:06.0,,J. Holiday makes 2-pt layup from 1 ft,96,90
