,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,ORLANDO_ACTION,GOLDEN STATE_SCORE,ORLANDO_SCORE
379,4,4:41.0,,Shooting foul by S. Curry (drawn by A. Gordon),121,108
380,4,4:41.0,,A. Gordon misses free throw 1 of 1,121,108
381,4,4:35.0,Defensive rebound by D. Green,,121,108
382,4,4:28.0,J. Bell makes 2-pt dunk at rim (assist by S. Curry),,123,108
383,4,4:19.0,,Personal foul by P. McCaw (drawn by E. Payton),123,108
384,4,4:19.0,,E. Payton misses free throw 1 of 2,123,108
385,4,4:19.0,,Offensive rebound by Team,123,108
386,4,4:19.0,K. Thompson enters the game for S. Livingston,,123,108
387,4,4:19.0,,E. Payton misses free throw 2 of 2,123,108
388,4,4:12.0,,Offensive rebound by E. Payton,123,108
389,4,4:10.0,,Turnover by E. Payton (lost ball; steal by J. Bell),123,108
390,4,4:05.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by P. McCaw),,126,108
391,4,3:57.0,,J. Simmons misses 2-pt layup at rim,126,108
392,4,3:57.0,Defensive rebound by J. Bell,,126,108
393,4,3:46.0,Turnover by S. Curry (turnover),,126,108
394,4,3:31.0,,Turnover by E. Fournier (bad pass; steal by D. Green),126,108
395,4,3:29.0,J. Bell makes 2-pt dunk from 2 ft (assist by D. Green),,128,108
396,4,3:29.0,,Orlando full timeout,128,108
397,4,3:29.0,,A. Afflalo enters the game for A. Gordon,128,108
398,4,3:29.0,,S. Mack enters the game for E. Payton,128,108
399,4,3:29.0,,K. Birch enters the game for N. Vučević,128,108
400,4,3:29.0,,W. Iwundu enters the game for E. Fournier,128,108
401,4,3:29.0,,M. Hezonja enters the game for J. Simmons,128,108
402,4,3:29.0,O. Casspi enters the game for S. Curry,,128,108
403,4,3:14.0,,A. Afflalo misses 2-pt jump shot from 13 ft,128,108
404,4,3:11.0,Defensive rebound by K. Thompson,,128,108
405,4,2:58.0,Turnover by O. Casspi (bad pass; steal by M. Hezonja),,128,108
406,4,2:54.0,,M. Hezonja makes 2-pt layup at rim (assist by S. Mack),128,110
407,4,2:40.0,J. Bell makes 2-pt dunk from 1 ft (assist by D. Green),,130,110
408,4,2:32.0,,W. Iwundu misses 2-pt jump shot from 22 ft,130,110
409,4,2:28.0,Defensive rebound by D. Green,,130,110
410,4,2:26.0,Golden State full timeout,,130,110
411,4,2:26.0,N. Young enters the game for J. Bell,,130,110
412,4,2:26.0,J. McGee enters the game for K. Thompson,,130,110
413,4,2:26.0,K. Looney enters the game for D. Green,,130,110
414,4,2:21.0,N. Young makes 3-pt jump shot from 26 ft (assist by P. McCaw),,133,110
415,4,2:00.0,,K. Birch makes 2-pt dunk from 1 ft (assist by S. Mack),133,112
416,4,1:43.0,P. McCaw misses 2-pt jump shot from 22 ft,,133,112
417,4,1:39.0,Offensive rebound by K. Looney,,133,112
418,4,1:34.0,N. Young misses 3-pt jump shot from 26 ft,,133,112
419,4,1:34.0,Offensive rebound by Team,,133,112
420,4,1:24.0,K. Looney misses 2-pt hook shot from 7 ft,,133,112
421,4,1:16.0,Offensive rebound by O. Casspi,,133,112
422,4,1:16.0,O. Casspi misses 2-pt layup at rim,,133,112
423,4,1:15.0,,Defensive rebound by S. Mack,133,112
424,4,1:13.0,,M. Hezonja misses 3-pt jump shot from 28 ft,133,112
425,4,1:11.0,Defensive rebound by Team,,133,112
426,4,1:01.0,Turnover by K. Looney (lost ball; steal by M. Hezonja),,133,112
427,4,0:44.0,,M. Hezonja misses 3-pt jump shot from 25 ft,133,112
428,4,0:43.0,Defensive rebound by Team,,133,112
429,4,0:28.0,Turnover by J. McGee (out of bounds lost ball),,133,112
430,4,0:14.0,,K. Birch misses 2-pt jump shot from 12 ft,133,112
431,4,0:11.0,Defensive rebound by K. Looney,,133,112
