,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MINNESOTA_ACTION,HOUSTON_SCORE,MINNESOTA_SCORE
387,4,6:26.0,,Offensive foul by K. Towns (drawn by T. Ariza),113,102
388,4,6:26.0,,Turnover by K. Towns (offensive foul),113,102
389,4,6:07.0,C. Paul misses 2-pt jump shot from 17 ft,,113,102
390,4,6:04.0,,Defensive rebound by N. Bjelica,113,102
391,4,5:48.0,,D. Rose makes 2-pt layup from 1 ft (assist by J. Teague),113,104
392,4,5:34.0,Personal foul by N. Bjelica (drawn by T. Ariza),,113,104
393,4,5:34.0,,A. Wiggins enters the game for N. Bjelica,113,104
394,4,5:34.0,P. Tucker enters the game for C. Paul,,113,104
395,4,5:22.0,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),,115,104
396,4,5:08.0,,D. Rose makes 2-pt dunk at rim (assist by J. Teague),115,106
397,4,4:49.0,E. Gordon misses 3-pt jump shot from 25 ft,,115,106
398,4,4:48.0,,Defensive rebound by Team,115,106
399,4,4:48.0,Loose ball foul by P. Tucker (drawn by J. Teague),,115,106
400,4,4:48.0,,T. Gibson enters the game for J. Crawford,115,106
401,4,4:34.0,,J. Teague misses 3-pt jump shot from 25 ft,115,106
402,4,4:30.0,Defensive rebound by C. Capela,,115,106
403,4,4:26.0,Turnover by J. Harden (bad pass; steal by J. Teague),,115,106
404,4,4:21.0,,A. Wiggins makes 2-pt layup from 1 ft (assist by J. Teague),115,108
405,4,4:05.0,Turnover by J. Harden (lost ball; steal by T. Gibson),,115,108
406,4,3:58.0,,K. Towns makes 2-pt dunk at rim (assist by D. Rose),115,110
407,4,3:57.0,Houston full timeout,,115,110
408,4,3:57.0,C. Paul enters the game for E. Gordon,,115,110
409,4,3:57.0,,Minnesota full timeout,115,110
410,4,3:34.0,P. Tucker misses 2-pt layup from 6 ft,,115,110
411,4,3:32.0,Offensive rebound by C. Capela,,115,110
412,4,3:30.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by C. Capela),,118,110
413,4,3:18.0,,Shooting foul by C. Capela (drawn by J. Teague),118,110
414,4,3:18.0,,J. Teague makes free throw 1 of 2,118,111
415,4,3:18.0,,J. Teague makes free throw 2 of 2,118,112
416,4,2:56.0,J. Harden makes 2-pt jump shot from 11 ft,,120,112
417,4,2:36.0,,T. Gibson makes 2-pt layup at rim,120,114
418,4,2:15.0,Shooting foul by J. Teague (drawn by J. Harden),,120,114
419,4,2:15.0,J. Harden makes free throw 1 of 2,,121,114
420,4,2:15.0,J. Harden makes free throw 2 of 2,,122,114
421,4,1:59.0,,Personal foul by P. Tucker (drawn by J. Teague),122,114
422,4,1:59.0,E. Gordon enters the game for P. Tucker,,122,114
423,4,1:59.0,,J. Teague makes free throw 1 of 2,122,115
424,4,1:59.0,,J. Teague makes free throw 2 of 2,122,116
425,4,1:38.0,J. Harden misses 3-pt jump shot from 27 ft,,122,116
426,4,1:35.0,,Defensive rebound by J. Teague,122,116
427,4,1:17.0,,K. Towns misses 2-pt layup from 1 ft,122,116
428,4,1:16.0,,Offensive rebound by T. Gibson,122,116
429,4,1:16.0,,T. Gibson misses 2-pt layup at rim (block by C. Capela),122,116
430,4,1:15.0,Defensive rebound by C. Paul,,122,116
431,4,0:58.0,J. Harden makes 3-pt jump shot from 24 ft,,125,116
432,4,0:58.0,,Minnesota full timeout,125,116
433,4,0:54.0,,Shooting foul by C. Capela (drawn by A. Wiggins),125,116
434,4,0:54.0,,A. Wiggins misses free throw 1 of 2,125,116
435,4,0:54.0,,Offensive rebound by Team,125,116
436,4,0:54.0,,A. Wiggins makes free throw 2 of 2,125,117
437,4,0:45.0,Personal take foul by K. Towns (drawn by J. Harden),,125,117
438,4,0:45.0,J. Harden makes free throw 1 of 2,,126,117
439,4,0:45.0,J. Harden makes free throw 2 of 2,,127,117
440,4,0:40.0,,A. Wiggins makes 3-pt jump shot from 29 ft,127,120
441,4,0:38.0,Houston full timeout,,127,120
442,4,0:38.0,R. Anderson enters the game for C. Capela,,127,120
443,4,0:30.0,Personal take foul by J. Teague (drawn by C. Paul),,127,120
444,4,0:30.0,C. Paul makes free throw 1 of 2,,128,120
445,4,0:30.0,C. Capela enters the game for R. Anderson,,128,120
446,4,0:30.0,C. Paul makes free throw 2 of 2,,129,120
447,4,0:18.0,,D. Rose misses 2-pt jump shot from 16 ft,129,120
448,4,0:16.0,Defensive rebound by C. Paul,,129,120
449,4,0:04.0,Turnover by C. Paul (lost ball; steal by K. Towns),,129,120
