,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,INDIANA_ACTION,OKLAHOMA CITY_SCORE,INDIANA_SCORE
384,4,3:52.0,Defensive rebound by Á. Abrines,,94,85
385,4,3:52.0,Oklahoma City full timeout,,94,85
386,4,3:38.0,R. Westbrook misses 2-pt jump shot from 4 ft,,94,85
387,4,3:36.0,,Defensive rebound by D. Collison,94,85
388,4,3:29.0,,Personal block foul by P. George (drawn by B. Bogdanović),94,85
389,4,3:16.0,,V. Oladipo misses 2-pt jump shot from 9 ft,94,85
390,4,3:13.0,Defensive rebound by R. Westbrook,,94,85
391,4,3:13.0,Personal block foul by V. Oladipo (drawn by R. Westbrook),,94,85
392,4,2:53.0,Turnover by C. Anthony (bad pass; steal by T. Young),,94,85
393,4,2:48.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by V. Oladipo),94,88
394,4,2:32.0,Personal foul by T. Young (drawn by C. Anthony),,94,88
395,4,2:32.0,C. Anthony makes free throw 1 of 2,,95,88
396,4,2:32.0,C. Anthony misses free throw 2 of 2,,95,88
397,4,2:30.0,,Defensive rebound by V. Oladipo,95,88
398,4,2:18.0,,Personal foul by C. Anthony (drawn by T. Young),95,88
399,4,2:13.0,,Shooting foul by Á. Abrines (drawn by B. Bogdanović),95,88
400,4,2:13.0,,B. Bogdanović makes free throw 1 of 2,95,89
401,4,2:13.0,,B. Bogdanović makes free throw 2 of 2,95,90
402,4,1:54.0,Shooting foul by M. Turner (drawn by R. Westbrook),,95,90
403,4,1:54.0,R. Westbrook misses free throw 1 of 2,,95,90
404,4,1:54.0,Offensive rebound by Team,,95,90
405,4,1:54.0,J. Huestis enters the game for Á. Abrines,,95,90
406,4,1:54.0,R. Westbrook makes free throw 2 of 2,,96,90
407,4,1:41.0,,V. Oladipo makes 2-pt layup from 1 ft,96,92
408,4,1:24.0,C. Anthony misses 2-pt jump shot from 14 ft (block by T. Young),,96,92
409,4,1:19.0,Offensive rebound by J. Huestis,,96,92
410,4,1:17.0,R. Westbrook misses 3-pt jump shot from 23 ft,,96,92
411,4,1:17.0,Offensive rebound by Team,,96,92
412,4,1:17.0,Turnover by Team (shot clock),,96,92
413,4,1:07.0,,V. Oladipo makes 2-pt layup from 1 ft,96,94
414,4,0:47.0,C. Anthony misses 2-pt layup at rim,,96,94
415,4,0:45.0,,Defensive rebound by B. Bogdanović,96,94
416,4,0:40.0,,Shooting block foul by J. Huestis (drawn by T. Young),96,94
417,4,0:40.0,,T. Young misses free throw 2 of 2,96,94
418,4,0:40.0,Defensive rebound by R. Westbrook,,96,94
419,4,0:40.0,,T. Young makes free throw 1 of 2,96,95
420,4,0:40.0,Á. Abrines enters the game for J. Huestis,,96,95
421,4,0:20.0,Á. Abrines misses 2-pt layup from 7 ft,,96,95
422,4,0:17.0,Offensive rebound by R. Westbrook,,96,95
423,4,0:17.0,R. Westbrook misses 2-pt layup from 2 ft,,96,95
424,4,0:16.0,Offensive rebound by Á. Abrines,,96,95
425,4,0:16.0,Á. Abrines makes 2-pt layup from 1 ft,,98,95
426,4,0:15.0,,Indiana full timeout,98,95
427,4,0:15.0,J. Huestis enters the game for Á. Abrines,,98,95
428,4,0:11.0,,Turnover by T. Young (bad pass; steal by P. George),98,95
429,4,0:10.0,Personal take foul by T. Young (drawn by P. George),,98,95
430,4,0:10.0,P. George makes free throw 1 of 2,,99,95
431,4,0:10.0,P. George makes free throw 2 of 2,,100,95
432,4,0:10.0,,Indiana full timeout,100,95
433,4,0:06.0,,V. Oladipo misses 3-pt jump shot from 28 ft,100,95
434,4,0:06.0,Defensive rebound by Team,,100,95
