,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
378,4,5:41.0,,Defensive rebound by K. Olynyk,71,82
379,4,5:19.0,,G. Dragić makes 3-pt jump shot from 29 ft,71,85
380,4,5:11.0,Shooting foul by K. Olynyk (drawn by K. Middleton),,71,85
381,4,5:11.0,K. Middleton makes free throw 1 of 2,,72,85
382,4,5:11.0,,J. Johnson enters the game for K. Olynyk,72,85
383,4,5:11.0,K. Middleton makes free throw 2 of 2,,73,85
384,4,4:58.0,,G. Dragić makes 2-pt layup at rim,73,87
385,4,4:40.0,E. Bledsoe makes 2-pt layup from 1 ft,,75,87
386,4,4:16.0,,G. Dragić makes 3-pt jump shot from 28 ft (assist by W. Ellington),75,90
387,4,4:13.0,Milwaukee full timeout,,75,90
388,4,3:59.0,E. Bledsoe misses 2-pt layup from 4 ft (block by T. Johnson),,75,90
389,4,3:57.0,,Defensive rebound by B. Adebayo,75,90
390,4,3:35.0,,T. Johnson misses 3-pt jump shot from 24 ft,75,90
391,4,3:30.0,Defensive rebound by S. Brown,,75,90
392,4,3:27.0,Shooting foul by J. Johnson (drawn by K. Middleton),,75,90
393,4,3:27.0,K. Middleton makes free throw 1 of 2,,76,90
394,4,3:27.0,K. Middleton makes free throw 2 of 2,,77,90
395,4,3:08.0,,W. Ellington misses 3-pt jump shot from 24 ft,77,90
396,4,3:08.0,Defensive rebound by Team,,77,90
397,4,2:57.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,79,90
398,4,2:35.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),79,93
399,4,2:22.0,K. Middleton misses 3-pt jump shot from 25 ft,,79,93
400,4,2:20.0,,Defensive rebound by B. Adebayo,79,93
401,4,2:10.0,,Shooting foul by M. Brogdon (drawn by B. Adebayo),79,93
402,4,2:10.0,,B. Adebayo makes free throw 1 of 2,79,94
403,4,2:10.0,,J. Richardson enters the game for W. Ellington,79,94
404,4,2:10.0,D. Wilson enters the game for K. Middleton,,79,94
405,4,2:10.0,S. Kilpatrick enters the game for G. Antetokounmpo,,79,94
406,4,2:10.0,,B. Adebayo makes free throw 2 of 2,79,95
407,4,2:03.0,Turnover by S. Kilpatrick (bad pass; steal by G. Dragić),,79,95
408,4,1:40.0,,J. Johnson makes 2-pt jump shot from 19 ft,79,97
409,4,1:31.0,Turnover by M. Brogdon (lost ball; steal by J. Johnson),,79,97
410,4,1:27.0,,Turnover by J. Johnson (bad pass; steal by S. Brown),79,97
411,4,1:23.0,M. Brogdon misses 3-pt jump shot from 25 ft,,79,97
412,4,1:18.0,,Defensive rebound by T. Johnson,79,97
413,4,1:01.0,,Turnover by B. Adebayo (lost ball; steal by D. Wilson),79,97
414,4,0:55.0,S. Brown misses 2-pt layup from 4 ft (block by J. Richardson),,79,97
415,4,0:51.0,,Defensive rebound by J. Johnson,79,97
416,4,0:47.0,,G. Dragić misses 2-pt jump shot from 23 ft,79,97
417,4,0:43.0,Defensive rebound by E. Bledsoe,,79,97
418,4,0:40.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,79,97
419,4,0:35.0,,Defensive rebound by J. Richardson,79,97
420,4,0:14.0,,Turnover by Team (shot clock),79,97
421,4,0:08.0,S. Brown misses 3-pt jump shot from 24 ft,,79,97
422,4,0:05.0,,Defensive rebound by J. Johnson,79,97
