,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
382,4,1:32.0,,J. Isaac misses 2-pt jump shot from 18 ft,102,80
383,4,1:29.0,Defensive rebound by D. Valentine,,102,80
384,4,1:23.0,K. Felder misses 2-pt jump shot from 18 ft,,102,80
385,4,1:23.0,,Defensive rebound by J. Isaac,102,80
386,4,1:08.0,,M. Hezonja makes 3-pt jump shot from 27 ft,102,83
387,4,0:55.0,P. Zipser makes 3-pt jump shot from 26 ft (assist by C. Felício),,105,83
388,4,0:42.0,,M. Hezonja misses 3-pt jump shot from 30 ft,105,83
389,4,0:37.0,Defensive rebound by P. Zipser,,105,83
390,4,0:19.0,D. Valentine misses 3-pt jump shot from 26 ft,,105,83
391,4,0:15.0,,Defensive rebound by M. Hezonja,105,83
392,4,0:04.0,,J. Isaac misses 3-pt jump shot from 26 ft,105,83
393,4,0:01.0,,Offensive rebound by Team,105,83
