,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
368,4,5:46.0,F. VanVleet makes 2-pt layup from 1 ft (assist by N. Powell),,123,95
369,4,5:46.0,Shooting foul by M. Brogdon (drawn by F. VanVleet),,123,95
370,4,5:46.0,F. VanVleet makes free throw 1 of 1,,124,95
371,4,5:26.0,,Personal foul by P. Siakam (drawn by S. Brown),124,95
372,4,5:26.0,,S. Brown makes free throw 1 of 2,124,96
373,4,5:26.0,O. Anunoby enters the game for D. Wright,,124,96
374,4,5:26.0,,S. Brown makes free throw 2 of 2,124,97
375,4,5:05.0,O. Anunoby misses 3-pt jump shot from 26 ft,,124,97
376,4,5:02.0,,Defensive rebound by D. Liggins,124,97
377,4,4:57.0,,Shooting foul by L. Nogueira (drawn by T. Snell),124,97
378,4,4:57.0,,T. Snell makes free throw 1 of 2,124,98
379,4,4:57.0,,T. Snell makes free throw 2 of 2,124,99
380,4,4:47.0,F. VanVleet misses 2-pt layup from 2 ft (block by T. Maker),,124,99
381,4,4:42.0,,Defensive rebound by S. Brown,124,99
382,4,4:41.0,,S. Brown makes 2-pt layup at rim,124,101
383,4,4:17.0,F. VanVleet makes 3-pt jump shot from 27 ft (assist by O. Anunoby),,127,101
384,4,3:49.0,,T. Snell misses 2-pt jump shot from 20 ft,127,101
385,4,3:46.0,,Offensive rebound by D. Liggins,127,101
386,4,3:42.0,,M. Brogdon misses 2-pt layup from 1 ft (block by L. Nogueira),127,101
387,4,3:38.0,Defensive rebound by F. VanVleet,,127,101
388,4,3:36.0,P. Siakam makes 2-pt layup at rim (assist by F. VanVleet),,129,101
389,4,3:18.0,,Shooting foul by L. Nogueira (drawn by T. Snell),129,101
390,4,3:18.0,,T. Snell misses free throw 1 of 2,129,101
391,4,3:18.0,,Offensive rebound by Team,129,101
392,4,3:18.0,,T. Snell makes free throw 2 of 2,129,102
393,4,3:04.0,P. Siakam misses 3-pt jump shot from 29 ft,,129,102
394,4,3:01.0,Offensive rebound by N. Powell,,129,102
395,4,2:51.0,F. VanVleet misses 2-pt layup from 2 ft (block by T. Maker),,129,102
396,4,2:51.0,Offensive rebound by Team,,129,102
397,4,2:51.0,Toronto full timeout,,129,102
398,4,2:38.0,N. Powell misses 2-pt layup from 1 ft,,129,102
399,4,2:34.0,,Defensive rebound by T. Maker,129,102
400,4,2:18.0,,Turnover by S. Brown (lost ball; steal by P. Siakam),129,102
401,4,2:13.0,N. Powell misses 2-pt layup at rim,,129,102
402,4,2:10.0,,Defensive rebound by D. Liggins,129,102
403,4,2:07.0,,S. Brown misses 2-pt layup from 2 ft (block by L. Nogueira),129,102
404,4,2:07.0,,Offensive rebound by Team,129,102
405,4,2:04.0,,T. Maker makes 2-pt jump shot from 14 ft (assist by D. Liggins),129,104
406,4,1:45.0,N. Powell misses 3-pt jump shot from 26 ft,,129,104
407,4,1:42.0,,Defensive rebound by T. Maker,129,104
408,4,1:41.0,,S. Brown makes 2-pt layup at rim (assist by M. Brogdon),129,106
409,4,1:30.0,Turnover by O. Anunoby (bad pass),,129,106
410,4,1:15.0,,M. Brogdon makes 2-pt layup from 1 ft,129,108
411,4,0:55.0,N. Powell misses 2-pt jump shot from 17 ft,,129,108
412,4,0:52.0,,Defensive rebound by D. Liggins,129,108
413,4,0:41.0,,T. Maker makes 2-pt jump shot from 11 ft (assist by M. Brogdon),129,110
414,4,0:31.0,F. VanVleet misses 3-pt jump shot from 26 ft,,129,110
415,4,0:28.0,,Defensive rebound by Team,129,110
416,4,0:21.0,,T. Maker misses 3-pt jump shot from 25 ft,129,110
417,4,0:17.0,Defensive rebound by L. Nogueira,,129,110
