,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
375,4,3:41.0,Defensive rebound by J. Lamb,,111,106
376,4,3:23.0,K. Walker misses 2-pt layup at rim (block by K. Porziņģis),,111,106
377,4,3:21.0,,Defensive rebound by K. Porziņģis,111,106
378,4,3:08.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by F. Ntilikina),111,109
379,4,2:51.0,M. Williams misses 2-pt jump shot from 17 ft,,111,109
380,4,2:51.0,Offensive rebound by Team,,111,109
381,4,2:51.0,Personal foul by D. McDermott (drawn by D. Howard),,111,109
382,4,2:33.0,J. Lamb misses 2-pt jump shot from 17 ft,,111,109
383,4,2:32.0,,Defensive rebound by Team,111,109
384,4,2:32.0,Loose ball foul by D. Howard (drawn by K. Porziņģis),,111,109
385,4,2:32.0,,K. Porziņģis makes free throw 1 of 2,111,110
386,4,2:32.0,,K. Porziņģis makes free throw 2 of 2,111,111
387,4,2:13.0,M. Monk misses 3-pt jump shot from 23 ft,,111,111
388,4,2:10.0,,Defensive rebound by L. Thomas,111,111
389,4,1:49.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),111,114
390,4,1:48.0,Charlotte full timeout,,111,114
391,4,1:40.0,M. Monk misses 3-pt jump shot from 23 ft,,111,114
392,4,1:37.0,Offensive rebound by D. Howard,,111,114
393,4,1:32.0,Shooting foul by T. Hardaway (drawn by J. Lamb),,111,114
394,4,1:32.0,J. Lamb makes free throw 1 of 2,,112,114
395,4,1:32.0,J. Lamb makes free throw 2 of 2,,113,114
396,4,1:22.0,Offensive charge foul by F. Ntilikina (drawn by K. Walker),,113,114
397,4,1:22.0,,Turnover by F. Ntilikina (offensive foul),113,114
398,4,1:08.0,M. Williams misses 3-pt jump shot from 25 ft,,113,114
399,4,1:02.0,,Defensive rebound by T. Hardaway,113,114
400,4,0:46.0,,T. Hardaway misses 2-pt layup from 1 ft,113,114
401,4,0:42.0,Defensive rebound by K. Walker,,113,114
402,4,0:37.0,K. Walker misses 3-pt jump shot from 25 ft,,113,114
403,4,0:35.0,,Defensive rebound by L. Thomas,113,114
404,4,0:35.0,,New York full timeout,113,114
405,4,0:35.0,D. Bacon enters the game for D. Howard,,113,114
406,4,0:35.0,M. Carter-Williams enters the game for J. Lamb,,113,114
407,4,0:11.0,,K. Porziņģis makes 2-pt layup from 2 ft,113,116
408,4,0:11.0,Charlotte full timeout,,113,116
409,4,0:11.0,,C. Lee enters the game for D. McDermott,113,116
410,4,0:11.0,D. Howard enters the game for M. Williams,,113,116
411,4,0:11.0,F. Kaminsky enters the game for D. Bacon,,113,116
412,4,0:11.0,J. Lamb enters the game for M. Carter-Williams,,113,116
413,4,0:08.0,M. Monk misses 3-pt jump shot from 25 ft,,113,116
414,4,0:05.0,Offensive rebound by K. Walker,,113,116
415,4,0:01.0,Turnover by K. Walker (bad pass),,113,116
416,4,0:01.0,,New York full timeout,113,116
417,4,0:01.0,,D. McDermott enters the game for L. Thomas,113,116
418,4,0:01.0,M. Williams enters the game for F. Kaminsky,,113,116
419,4,0:01.0,M. Carter-Williams enters the game for J. Lamb,,113,116
420,4,0:00.0,,Personal take foul by K. Walker (drawn by C. Lee),113,116
421,4,0:00.0,,C. Lee makes free throw 1 of 2,113,117
422,4,0:00.0,,C. Lee makes free throw 2 of 2,113,118
