,QUARTER,TIME_REMAINING,ATLANTA_ACTION,TORONTO_ACTION,ATLANTA_SCORE,TORONTO_SCORE
375,4,8:19.0,,P. Siakam misses 3-pt jump shot from 26 ft,78,91
376,4,8:16.0,,Offensive rebound by N. Powell,78,91
377,4,8:16.0,,N. Powell makes 2-pt layup from 4 ft,78,93
378,4,8:16.0,,Shooting foul by K. Bazemore (drawn by N. Powell),78,93
379,4,8:16.0,,N. Powell misses free throw 1 of 1,78,93
380,4,8:12.0,Defensive rebound by K. Bazemore,,78,93
381,4,7:59.0,M. Delaney misses 2-pt jump shot from 19 ft,,78,93
382,4,7:56.0,,Defensive rebound by J. Poeltl,78,93
383,4,7:38.0,,D. Wright makes 2-pt dunk from 1 ft (assist by J. Poeltl),78,95
384,4,7:19.0,Shooting foul by J. Poeltl (drawn by T. Cavanaugh),,78,95
385,4,7:19.0,T. Cavanaugh misses free throw 1 of 2,,78,95
386,4,7:19.0,Offensive rebound by Team,,78,95
387,4,7:19.0,T. Prince enters the game for M. Delaney,,78,95
388,4,7:19.0,D. Schröder enters the game for I. Taylor,,78,95
389,4,7:19.0,T. Cavanaugh makes free throw 2 of 2,,79,95
390,4,7:08.0,,F. VanVleet misses 2-pt jump shot from 10 ft,79,95
391,4,7:06.0,Defensive rebound by E. İlyasova,,79,95
392,4,7:01.0,Turnover by D. Schröder (traveling),,79,95
393,4,7:01.0,,Toronto full timeout,79,95
394,4,7:01.0,,L. Nogueira enters the game for F. VanVleet,79,95
395,4,7:01.0,,O. Anunoby enters the game for J. Poeltl,79,95
396,4,7:01.0,,K. Lowry enters the game for P. Siakam,79,95
397,4,7:01.0,M. Belinelli enters the game for T. Cavanaugh,,79,95
398,4,6:48.0,,L. Nogueira makes 2-pt dunk at rim (assist by N. Powell),79,97
399,4,6:30.0,M. Belinelli makes 3-pt jump shot from 23 ft,,82,97
400,4,6:12.0,,N. Powell misses 2-pt layup from 2 ft,82,97
401,4,6:10.0,,Offensive rebound by L. Nogueira,82,97
402,4,6:08.0,,O. Anunoby misses 3-pt jump shot from 25 ft,82,97
403,4,6:06.0,Defensive rebound by T. Prince,,82,97
404,4,5:58.0,D. Schröder misses 2-pt layup from 2 ft (block by L. Nogueira),,82,97
405,4,5:56.0,,Defensive rebound by D. Wright,82,97
406,4,5:47.0,,N. Powell makes 2-pt layup from 2 ft (assist by O. Anunoby),82,99
407,4,5:32.0,T. Prince makes 2-pt layup from 1 ft,,84,99
408,4,5:14.0,,Personal foul by D. Schröder (drawn by D. Wright),84,99
409,4,5:14.0,,D. DeRozan enters the game for D. Wright,84,99
410,4,5:08.0,,N. Powell misses 2-pt layup from 2 ft,84,99
411,4,5:06.0,Defensive rebound by D. Schröder,,84,99
412,4,5:01.0,T. Prince makes 3-pt jump shot from 23 ft (assist by D. Schröder),,87,99
413,4,4:46.0,,L. Nogueira makes 2-pt dunk from 1 ft (assist by N. Powell),87,101
414,4,4:30.0,D. Schröder misses 2-pt layup from 2 ft,,87,101
415,4,4:28.0,,Defensive rebound by N. Powell,87,101
416,4,4:22.0,,K. Lowry misses 3-pt jump shot from 26 ft,87,101
417,4,4:19.0,Defensive rebound by T. Prince,,87,101
418,4,4:11.0,D. Schröder misses 2-pt dunk at rim,,87,101
419,4,4:08.0,Offensive rebound by D. Schröder,,87,101
420,4,4:07.0,D. Schröder makes 2-pt jump shot from 13 ft,,89,101
421,4,3:54.0,,Turnover by D. DeRozan (turnover),89,101
422,4,3:54.0,,Loose ball foul by D. DeRozan (drawn by K. Bazemore),89,101
423,4,3:42.0,E. İlyasova makes 2-pt layup from 1 ft (assist by M. Belinelli),,91,101
424,4,3:42.0,Shooting foul by D. DeRozan (drawn by E. İlyasova),,91,101
425,4,3:42.0,E. İlyasova misses free throw 1 of 1,,91,101
426,4,3:40.0,,Defensive rebound by O. Anunoby,91,101
427,4,3:38.0,,Toronto full timeout,91,101
428,4,3:38.0,M. Delaney enters the game for M. Belinelli,,91,101
429,4,3:38.0,,D. Wright enters the game for N. Powell,91,101
430,4,3:21.0,,K. Lowry misses 3-pt jump shot from 27 ft,91,101
431,4,3:17.0,,Offensive rebound by L. Nogueira,91,101
432,4,3:16.0,,K. Lowry misses 3-pt jump shot from 26 ft,91,101
433,4,3:10.0,,Offensive rebound by D. Wright,91,101
434,4,3:10.0,,D. Wright misses 2-pt layup at rim,91,101
435,4,3:10.0,,Offensive rebound by L. Nogueira,91,101
436,4,3:08.0,,L. Nogueira makes 2-pt layup at rim,91,103
437,4,3:05.0,Atlanta full timeout,,91,103
438,4,3:05.0,M. Belinelli enters the game for M. Delaney,,91,103
439,4,3:00.0,K. Bazemore misses 3-pt jump shot from 27 ft,,91,103
440,4,2:55.0,Offensive rebound by E. İlyasova,,91,103
441,4,2:48.0,D. Schröder misses 3-pt jump shot from 25 ft,,91,103
442,4,2:45.0,Offensive rebound by T. Prince,,91,103
443,4,2:42.0,T. Prince misses 2-pt layup from 1 ft,,91,103
444,4,2:41.0,,Defensive rebound by O. Anunoby,91,103
445,4,2:23.0,,D. Wright misses 2-pt jump shot from 12 ft (block by E. İlyasova),91,103
446,4,2:20.0,,Offensive rebound by K. Lowry,91,103
447,4,2:18.0,,K. Lowry misses 2-pt jump shot from 5 ft,91,103
448,4,2:14.0,,Offensive rebound by D. Wright,91,103
449,4,2:14.0,,D. Wright makes 2-pt layup at rim,91,105
450,4,1:58.0,K. Bazemore makes 3-pt jump shot from 27 ft,,94,105
451,4,1:34.0,,D. DeRozan misses 3-pt jump shot from 26 ft,94,105
452,4,1:30.0,Defensive rebound by E. İlyasova,,94,105
453,4,1:28.0,T. Prince makes 2-pt layup at rim (assist by M. Belinelli),,96,105
454,4,1:04.0,,D. DeRozan makes 2-pt jump shot from 22 ft (assist by D. Wright),96,107
455,4,1:04.0,Atlanta full timeout,,96,107
456,4,1:04.0,,F. VanVleet enters the game for K. Lowry,96,107
457,4,1:04.0,M. Plumlee enters the game for E. İlyasova,,96,107
458,4,1:04.0,J. Collins enters the game for T. Prince,,96,107
459,4,1:04.0,T. Cavanaugh enters the game for D. Schröder,,96,107
460,4,1:04.0,I. Taylor enters the game for K. Bazemore,,96,107
461,4,1:04.0,M. Delaney enters the game for M. Belinelli,,96,107
462,4,0:59.0,Atlanta full timeout,,96,107
463,4,0:49.0,T. Cavanaugh misses 2-pt jump shot from 2 ft (block by L. Nogueira),,96,107
464,4,0:47.0,Offensive rebound by J. Collins,,96,107
465,4,0:47.0,Shooting foul by L. Nogueira (drawn by J. Collins),,96,107
466,4,0:47.0,J. Collins makes free throw 1 of 2,,97,107
467,4,0:47.0,J. Collins makes free throw 2 of 2,,98,107
468,4,0:29.0,,D. DeRozan makes 2-pt jump shot from 19 ft,98,109
469,4,0:19.0,Turnover by I. Taylor (bad pass; steal by O. Anunoby),,98,109
470,4,0:17.0,,O. Anunoby makes 2-pt dunk from 2 ft,98,111
